id_troncon,annee,jour,type
PAR02039,2007,66,casse
PAR00930,2007,77,casse
PAR02006,2007,77,casse
PAR02293,2007,77,casse
PAR00384,2007,78,casse
PAR02062,2007,83,casse
PAR00461,2007,90,casse
PAR01280,2007,92,casse
PAR01703,2007,95,casse
PAR02140,2007,107,casse
PAR00441,2007,108,casse
PAR00265,2007,110,casse
PAR00553,2007,112,casse
PAR01028,2007,116,casse
PAR00380,2007,117,casse
PAR01849,2007,121,casse
PAR02016,2007,125,casse
PAR02193,2007,132,casse
PAR01244,2007,144,casse
PAR02333,2007,156,casse
PAR00443,2007,165,casse
PAR02279,2007,166,casse
PAR01801,2007,167,casse
PAR00648,2007,168,casse
PAR01250,2007,169,casse
PAR00476,2007,173,casse
PAR02111,2007,177,casse
PAR00487,2007,180,casse
PAR01169,2007,186,casse
PAR01046,2007,194,casse
PAR02076,2007,209,casse
PAR01004,2007,214,casse
PAR00595,2007,250,casse
PAR01796,2007,251,casse
PAR01579,2007,261,casse
PAR01941,2007,265,casse
PAR01238,2007,272,casse
PAR00910,2007,276,casse
PAR00112,2007,281,casse
PAR01622,2007,281,casse
PAR00969,2007,297,casse
PAR01870,2007,307,casse
PAR00759,2007,311,casse
PAR01669,2007,316,casse
PAR02229,2007,317,casse
PAR01028,2007,318,casse
PAR01501,2007,320,casse
PAR02334,2007,323,casse
PAR00867,2007,338,casse
PAR00296,2007,341,casse
PAR01038,2007,346,casse
PAR00695,2007,355,casse
PAR00263,2007,359,casse
PAR02331,2007,365,casse
PAR02241,2008,2,casse
PAR01259,2008,13,casse
PAR02299,2008,14,casse
PAR00056,2008,30,casse
PAR01519,2008,34,casse
PAR01705,2008,38,casse
PAR01836,2008,38,casse
PAR01566,2008,44,casse
PAR00206,2008,54,casse
PAR01209,2008,56,casse
PAR00331,2008,60,casse
PAR01250,2008,60,casse
PAR00822,2008,63,casse
PAR01073,2008,63,casse
PAR01517,2008,71,casse
PAR00671,2008,72,casse
PAR00259,2008,103,casse
PAR01269,2008,110,casse
PAR00869,2008,115,casse
PAR01490,2008,115,casse
PAR00856,2008,122,casse
PAR01544,2008,133,casse
PAR01716,2008,135,casse
PAR00504,2008,140,casse
PAR01986,2008,150,casse
PAR00996,2008,155,casse
PAR00535,2008,169,casse
PAR01710,2008,169,casse
PAR01993,2008,188,casse
PAR00092,2008,194,casse
PAR01091,2008,194,casse
PAR01601,2008,201,casse
PAR01858,2008,203,casse
PAR01140,2008,219,casse
PAR01563,2008,220,casse
PAR00711,2008,222,casse
PAR00548,2008,224,casse
PAR00808,2008,225,casse
PAR01264,2008,230,casse
PAR01219,2008,234,casse
PAR00630,2008,246,casse
PAR00109,2008,254,casse
PAR02325,2008,261,casse
PAR00905,2008,272,casse
PAR01094,2008,273,casse
PAR01620,2008,274,casse
PAR01757,2008,289,casse
PAR00891,2008,317,casse
PAR00837,2008,324,casse
PAR00251,2008,349,casse
PAR01470,2008,352,casse
PAR01888,2008,357,casse
PAR01616,2009,3,casse
PAR00443,2009,7,casse
PAR01199,2009,21,casse
PAR00725,2009,34,casse
PAR00506,2009,43,casse
PAR01766,2009,47,casse
PAR01999,2009,61,casse
PAR02136,2009,63,casse
PAR02252,2009,92,casse
PAR00697,2009,101,casse
PAR02083,2009,102,casse
PAR02309,2009,102,casse
PAR02277,2009,106,casse
PAR00711,2009,115,casse
PAR01727,2009,120,casse
PAR01961,2009,121,casse
PAR01999,2009,132,casse
PAR02082,2009,137,casse
PAR00066,2009,151,casse
PAR01561,2009,155,casse
PAR01667,2009,159,casse
PAR01450,2009,162,casse
PAR01830,2009,163,casse
PAR01789,2009,192,casse
PAR00634,2009,196,casse
PAR01912,2009,207,casse
PAR01501,2009,227,casse
PAR00641,2009,234,casse
PAR01198,2009,247,casse
PAR01207,2009,260,casse
PAR00558,2009,261,casse
PAR00816,2009,275,casse
PAR00530,2009,289,casse
PAR01468,2009,292,casse
PAR00112,2009,293,casse
PAR00281,2009,301,casse
PAR00372,2009,317,casse
PAR02320,2009,319,casse
PAR00195,2009,326,casse
PAR01143,2009,330,casse
PAR00696,2009,334,casse
PAR00512,2009,344,casse
PAR01971,2009,347,casse
PAR00171,2009,349,casse
PAR00728,2010,2,casse
PAR01377,2010,3,casse
PAR00491,2010,5,casse
PAR00877,2010,5,casse
PAR02115,2010,5,casse
PAR01426,2010,7,casse
PAR00706,2010,11,casse
PAR01674,2010,19,casse
PAR01808,2010,19,casse
PAR01469,2010,31,casse
PAR01661,2010,34,casse
PAR00353,2010,35,casse
PAR00534,2010,35,casse
PAR00880,2010,41,casse
PAR00017,2010,62,casse
PAR01129,2010,75,casse
PAR00785,2010,76,casse
PAR02278,2010,86,casse
PAR02136,2010,97,casse
PAR00919,2010,105,casse
PAR00649,2010,109,casse
PAR00062,2010,111,casse
PAR01525,2010,112,casse
PAR01325,2010,121,casse
PAR01724,2010,124,casse
PAR00564,2010,126,casse
PAR01093,2010,128,casse
PAR00091,2010,141,casse
PAR00243,2010,145,casse
PAR02324,2010,147,casse
PAR01047,2010,150,casse
PAR00808,2010,151,casse
PAR00344,2010,152,casse
PAR01052,2010,159,casse
PAR01566,2010,162,casse
PAR00351,2010,163,casse
PAR00401,2010,175,casse
PAR00889,2010,181,casse
PAR01416,2010,185,casse
PAR00014,2010,187,casse
PAR00226,2010,192,casse
PAR02194,2010,198,casse
PAR01884,2010,206,casse
PAR01907,2010,215,casse
PAR01087,2010,217,casse
PAR02074,2010,217,casse
PAR01709,2010,223,casse
PAR01850,2010,228,casse
PAR00558,2010,236,casse
PAR01155,2010,238,casse
PAR00983,2010,240,casse
PAR01474,2010,245,casse
PAR00490,2010,248,casse
PAR00853,2010,274,casse
PAR02006,2010,274,casse
PAR00262,2010,279,casse
PAR01932,2010,280,casse
PAR02199,2010,283,casse
PAR00317,2010,290,casse
PAR00881,2010,300,casse
PAR00443,2010,304,casse
PAR00633,2010,305,casse
PAR00248,2010,309,casse
PAR01491,2010,328,casse
PAR02165,2010,335,casse
PAR00736,2010,339,casse
PAR01820,2010,341,casse
PAR01903,2010,341,casse
PAR02170,2010,348,casse
PAR01501,2010,359,casse
PAR01638,2010,359,casse
PAR00189,2011,2,casse
PAR00465,2011,10,casse
PAR00745,2011,23,casse
PAR01490,2011,32,casse
PAR00722,2011,41,casse
PAR00189,2011,43,casse
PAR01669,2011,49,casse
PAR00113,2011,53,casse
PAR02059,2011,58,casse
PAR00764,2011,62,casse
PAR01616,2011,78,casse
PAR00869,2011,79,casse
PAR00458,2011,82,casse
PAR01818,2011,83,casse
PAR01882,2011,90,casse
PAR01210,2011,94,casse
PAR02249,2011,95,casse
PAR02172,2011,100,casse
PAR00753,2011,111,casse
PAR01191,2011,125,casse
PAR02309,2011,126,casse
PAR00501,2011,131,casse
PAR01918,2011,131,casse
PAR01246,2011,137,casse
PAR01291,2011,151,casse
PAR01498,2011,153,casse
PAR01674,2011,157,casse
PAR00387,2011,169,casse
PAR01446,2011,172,casse
PAR01903,2011,181,casse
PAR01585,2011,183,casse
PAR00588,2011,197,casse
PAR02058,2011,199,casse
PAR00548,2011,205,casse
PAR01724,2011,216,casse
PAR02087,2011,216,casse
PAR01403,2011,219,casse
PAR01683,2011,219,casse
PAR02215,2011,231,casse
PAR01685,2011,244,casse
PAR00957,2011,259,casse
PAR00758,2011,262,casse
PAR01144,2011,273,casse
PAR01467,2011,274,casse
PAR00458,2011,277,casse
PAR02017,2011,280,casse
PAR01804,2011,290,casse
PAR01256,2011,296,casse
PAR00251,2011,298,casse
PAR02232,2011,303,casse
PAR00452,2011,315,casse
PAR00651,2011,327,casse
PAR00826,2011,328,casse
PAR01724,2011,330,casse
PAR01798,2011,336,casse
PAR01916,2011,339,casse
PAR02124,2011,345,casse
PAR01655,2011,348,casse
PAR00461,2011,350,casse
PAR00093,2011,357,casse
PAR01561,2011,363,casse
PAR00502,2012,4,casse
PAR01566,2012,20,casse
PAR02173,2012,22,casse
PAR00737,2012,28,casse
PAR00978,2012,29,casse
PAR02004,2012,44,casse
PAR01371,2012,49,casse
PAR01983,2012,55,casse
PAR00493,2012,57,casse
PAR00281,2012,61,casse
PAR00887,2012,64,casse
PAR00490,2012,68,casse
PAR00894,2012,75,casse
PAR01843,2012,77,casse
PAR01061,2012,80,casse
PAR02051,2012,82,casse
PAR00759,2012,84,casse
PAR00766,2012,86,casse
PAR00697,2012,87,casse
PAR00062,2012,94,casse
PAR00479,2012,95,casse
PAR00282,2012,102,casse
PAR01529,2012,113,casse
PAR00718,2012,119,casse
PAR00319,2012,120,casse
PAR01120,2012,121,casse
PAR00919,2012,138,casse
PAR01509,2012,143,casse
PAR01498,2012,144,casse
PAR02320,2012,151,casse
PAR01651,2012,157,casse
PAR00309,2012,164,casse
PAR00883,2012,168,casse
PAR00144,2012,190,casse
PAR00301,2012,196,casse
PAR01114,2012,197,casse
PAR01603,2012,201,casse
PAR01625,2012,201,casse
PAR01705,2012,206,casse
PAR02119,2012,219,casse
PAR00512,2012,238,casse
PAR01806,2012,239,casse
PAR01471,2012,243,casse
PAR00252,2012,247,casse
PAR02073,2012,254,casse
PAR00675,2012,258,casse
PAR00626,2012,262,casse
PAR02320,2012,264,casse
PAR00309,2012,269,casse
PAR02109,2012,275,casse
PAR00663,2012,276,casse
PAR01315,2012,277,casse
PAR01975,2012,278,casse
PAR00431,2012,287,casse
PAR02320,2012,290,casse
PAR00360,2012,293,casse
PAR01280,2012,293,casse
PAR01140,2012,309,casse
PAR01467,2012,317,casse
PAR02088,2012,336,casse
PAR01750,2012,351,casse
PAR00029,2013,17,casse
PAR00782,2013,32,casse
PAR00693,2013,35,casse
PAR00588,2013,60,casse
PAR02173,2013,61,casse
PAR00148,2013,64,casse
PAR02061,2013,79,casse
PAR00184,2013,82,casse
PAR00923,2013,82,casse
PAR00112,2013,92,casse
PAR00918,2013,92,casse
PAR01982,2013,96,casse
PAR01927,2013,101,casse
PAR01426,2013,103,casse
PAR02048,2013,113,casse
PAR01102,2013,126,casse
PAR01186,2013,126,casse
PAR00127,2013,129,casse
PAR01603,2013,132,casse
PAR01143,2013,138,casse
PAR01381,2013,142,casse
PAR02139,2013,155,casse
PAR01082,2013,177,casse
PAR01490,2013,185,casse
PAR01879,2013,214,casse
PAR00789,2013,221,casse
PAR00877,2013,224,casse
PAR00264,2013,227,casse
PAR01210,2013,230,casse
PAR01692,2013,230,casse
PAR01374,2013,238,casse
PAR00469,2013,242,casse
PAR00001,2013,244,casse
PAR00186,2013,245,casse
PAR01380,2013,247,casse
PAR01242,2013,259,casse
PAR02263,2013,260,casse
PAR00152,2013,264,casse
PAR01334,2013,267,casse
PAR00766,2013,274,casse
PAR00389,2013,284,casse
PAR00441,2013,291,casse
PAR00986,2013,297,casse
PAR00461,2013,299,casse
PAR02064,2013,306,casse
PAR01622,2013,317,casse
PAR01704,2013,319,casse
PAR01841,2013,319,casse
PAR00025,2013,328,casse
PAR00344,2013,336,casse
PAR00969,2013,340,casse
PAR02071,2013,341,casse
PAR02331,2013,342,casse
PAR00822,2013,353,casse
PAR01999,2013,361,casse
PAR00297,2013,365,casse
PAR00115,2014,10,casse
PAR01880,2014,10,casse
PAR00521,2014,11,casse
PAR01087,2014,16,casse
PAR02134,2014,21,casse
PAR02215,2014,23,casse
PAR01421,2014,25,casse
PAR00476,2014,26,casse
PAR00163,2014,28,casse
PAR01255,2014,31,casse
PAR00595,2014,34,casse
PAR02194,2014,37,casse
PAR02116,2014,38,casse
PAR01970,2014,39,casse
PAR00910,2014,48,casse
PAR00703,2014,66,casse
PAR01274,2014,67,casse
PAR00512,2014,76,casse
PAR01885,2014,78,casse
PAR00301,2014,86,casse
PAR01453,2014,91,casse
PAR01004,2014,94,casse
PAR01465,2014,97,casse
PAR01677,2014,99,casse
PAR02049,2014,101,casse
PAR02246,2014,118,casse
PAR00519,2014,129,casse
PAR01025,2014,129,casse
PAR01313,2014,143,casse
PAR01421,2014,157,casse
PAR01274,2014,164,casse
PAR02119,2014,169,casse
PAR00737,2014,175,casse
PAR02329,2014,177,casse
PAR00607,2014,186,casse
PAR02076,2014,190,casse
PAR01767,2014,194,casse
PAR02164,2014,196,casse
PAR00967,2014,208,casse
PAR01811,2014,208,casse
PAR02136,2014,209,casse
PAR02124,2014,216,casse
PAR02077,2014,217,casse
PAR02320,2014,227,casse
PAR00105,2014,230,casse
PAR01749,2014,230,casse
PAR00887,2014,231,casse
PAR02059,2014,236,casse
PAR00716,2014,238,casse
PAR00804,2014,238,casse
PAR02278,2014,253,casse
PAR01080,2014,255,casse
PAR01667,2014,257,casse
PAR02211,2014,257,casse
PAR00867,2014,263,casse
PAR02308,2014,264,casse
PAR00930,2014,276,casse
PAR02220,2014,278,casse
PAR00491,2014,283,casse
PAR01476,2014,295,casse
PAR02331,2014,300,casse
PAR01867,2014,305,casse
PAR00309,2014,307,casse
PAR01657,2014,313,casse
PAR00430,2014,315,casse
PAR00419,2014,328,casse
PAR01341,2014,332,casse
PAR01769,2014,334,casse
PAR00218,2014,346,casse
PAR01517,2014,346,casse
PAR00926,2014,350,casse
PAR01780,2014,363,casse
PAR01466,2015,4,casse
PAR01469,2015,8,casse
PAR02199,2015,13,casse
PAR00002,2015,14,casse
PAR01501,2015,30,casse
PAR00444,2015,35,casse
PAR00163,2015,46,casse
PAR00589,2015,46,casse
PAR01191,2015,47,casse
PAR01137,2015,58,casse
PAR00391,2015,60,casse
PAR00880,2015,67,casse
PAR01096,2015,67,casse
PAR02194,2015,67,casse
PAR02286,2015,77,casse
PAR01336,2015,84,casse
PAR00057,2015,89,casse
PAR01403,2015,90,casse
PAR01093,2015,100,casse
PAR00209,2015,104,casse
PAR01091,2015,110,casse
PAR02042,2015,111,casse
PAR01695,2015,113,casse
PAR01767,2015,114,casse
PAR01894,2015,121,casse
PAR01396,2015,123,casse
PAR00230,2015,149,casse
PAR02331,2015,156,casse
PAR01403,2015,171,casse
PAR01798,2015,178,casse
PAR01962,2015,178,casse
PAR00822,2015,180,casse
PAR00432,2015,191,casse
PAR00323,2015,192,casse
PAR01910,2015,195,casse
PAR00056,2015,198,casse
PAR00369,2015,206,casse
PAR01895,2015,206,casse
PAR00861,2015,218,casse
PAR01683,2015,220,casse
PAR00724,2015,222,casse
PAR01193,2015,223,casse
PAR00007,2015,225,casse
PAR02261,2015,243,casse
PAR02205,2015,250,casse
PAR00530,2015,258,casse
PAR01879,2015,261,casse
PAR00657,2015,280,casse
PAR01447,2015,280,casse
PAR02074,2015,282,casse
PAR02126,2015,282,casse
PAR00933,2015,285,casse
PAR01455,2015,289,casse
PAR00062,2015,290,casse
PAR00957,2015,290,casse
PAR00553,2015,298,casse
PAR01346,2015,301,casse
PAR01569,2015,304,casse
PAR00613,2015,310,casse
PAR00228,2015,330,casse
PAR00613,2015,352,casse
PAR00711,2016,7,casse
PAR02183,2016,11,casse
PAR01035,2016,14,casse
PAR00240,2016,15,casse
PAR01756,2016,16,casse
PAR00104,2016,26,casse
PAR00594,2016,58,casse
PAR00441,2016,59,casse
PAR00769,2016,59,casse
PAR00641,2016,72,casse
PAR01190,2016,76,casse
PAR00326,2016,80,casse
PAR02136,2016,92,casse
PAR01447,2016,95,casse
PAR00360,2016,96,casse
PAR01666,2016,101,casse
PAR01004,2016,104,casse
PAR00273,2016,110,casse
PAR00915,2016,120,casse
PAR00662,2016,123,casse
PAR00253,2016,125,casse
PAR00282,2016,129,casse
PAR01681,2016,130,casse
PAR00356,2016,135,casse
PAR02178,2016,137,casse
PAR00725,2016,138,casse
PAR02043,2016,147,casse
PAR00621,2016,148,casse
PAR01030,2016,151,casse
PAR00551,2016,152,casse
PAR00295,2016,157,casse
PAR00664,2016,157,casse
PAR00083,2016,160,casse
PAR01219,2016,165,casse
PAR01284,2016,168,casse
PAR02026,2016,172,casse
PAR02324,2016,174,casse
PAR01637,2016,176,casse
PAR01115,2016,178,casse
PAR00144,2016,180,casse
PAR00805,2016,181,casse
PAR01156,2016,183,casse
PAR01091,2016,198,casse
PAR01106,2016,199,casse
PAR00001,2016,201,casse
PAR01502,2016,205,casse
PAR01861,2016,213,casse
PAR00268,2016,221,casse
PAR00344,2016,228,casse
PAR01710,2016,228,casse
PAR01868,2016,230,casse
PAR01470,2016,231,casse
PAR01567,2016,237,casse
PAR00534,2016,238,casse
PAR01325,2016,247,casse
PAR01669,2016,249,casse
PAR01291,2016,262,casse
PAR01448,2016,265,casse
PAR00458,2016,267,casse
PAR01418,2016,270,casse
PAR02214,2016,271,casse
PAR00636,2016,291,casse
PAR00431,2016,298,casse
PAR01223,2016,302,casse
PAR02051,2016,305,casse
PAR00160,2016,307,casse
PAR01115,2016,314,casse
PAR00963,2016,318,casse
PAR01669,2016,327,casse
PAR01012,2016,330,casse
PAR01843,2016,330,casse
PAR01570,2016,334,casse
PAR01437,2016,335,casse
PAR00072,2016,336,casse
PAR01681,2016,336,casse
PAR01941,2016,336,casse
PAR02324,2016,336,casse
PAR01478,2016,338,casse
PAR00501,2016,341,casse
PAR01571,2016,352,casse
PAR00759,2016,360,casse
PAR00251,2016,363,casse
PAR01259,2017,3,casse
PAR00534,2017,12,casse
PAR00062,2017,16,casse
PAR00736,2017,35,casse
PAR01195,2017,41,casse
PAR00602,2017,42,casse
PAR01262,2017,52,casse
PAR02239,2017,53,casse
PAR01801,2017,57,casse
PAR01723,2017,61,casse
PAR00975,2017,67,casse
PAR01706,2017,68,casse
PAR02041,2017,73,casse
PAR00725,2017,76,casse
PAR00060,2017,79,casse
PAR00688,2017,86,casse
PAR00745,2017,89,casse
PAR02064,2017,89,casse
PAR01112,2017,90,casse
PAR00636,2017,104,casse
PAR00726,2017,106,casse
PAR00971,2017,107,casse
PAR00064,2017,109,casse
PAR02158,2017,109,casse
PAR01109,2017,112,casse
PAR00223,2017,113,casse
PAR01764,2017,114,casse
PAR01230,2017,117,casse
PAR01389,2017,118,casse
PAR00468,2017,124,casse
PAR02108,2017,128,casse
PAR00783,2017,133,casse
PAR00351,2017,136,casse
PAR00408,2017,140,casse
PAR00929,2017,140,casse
PAR00889,2017,145,casse
PAR01091,2017,151,casse
PAR02073,2017,153,casse
PAR01750,2017,156,casse
PAR02205,2017,161,casse
PAR01207,2017,166,casse
PAR00782,2017,174,casse
PAR00375,2017,178,casse
PAR00223,2017,181,casse
PAR01605,2017,186,casse
PAR01499,2017,194,casse
PAR00491,2017,209,casse
PAR01028,2017,210,casse
PAR01466,2017,217,casse
PAR00548,2017,219,casse
PAR02174,2017,219,casse
PAR01959,2017,221,casse
PAR00153,2017,226,casse
PAR01263,2017,231,casse
PAR01034,2017,240,casse
PAR01020,2017,253,casse
PAR00636,2017,254,casse
PAR01265,2017,257,casse
PAR01394,2017,262,casse
PAR01986,2017,266,casse
PAR01507,2017,274,casse
PAR01556,2017,282,casse
PAR01861,2017,283,casse
PAR01856,2017,285,casse
PAR02111,2017,289,casse
PAR01669,2017,302,casse
PAR01493,2017,318,casse
PAR01256,2017,320,casse
PAR02242,2017,323,casse
PAR01910,2017,343,casse
PAR00674,2017,349,casse
PAR01797,2017,359,casse
PAR00645,2017,364,casse
PAR01651,2017,364,casse
PAR02273,2018,6,casse
PAR00392,2018,11,casse
PAR00387,2018,13,casse
PAR01544,2018,13,casse
PAR00368,2018,18,casse
PAR01639,2018,19,casse
PAR00428,2018,26,casse
PAR00148,2018,35,casse
PAR00402,2018,37,casse
PAR02228,2018,39,casse
PAR02293,2018,40,casse
PAR01114,2018,43,casse
PAR01282,2018,53,casse
PAR00721,2018,59,casse
PAR00534,2018,61,casse
PAR00842,2018,62,casse
PAR01034,2018,66,casse
PAR02075,2018,66,casse
PAR01386,2018,71,casse
PAR01650,2018,71,casse
PAR01028,2018,72,casse
PAR02214,2018,72,casse
PAR01115,2018,73,casse
PAR00687,2018,82,casse
PAR01898,2018,102,casse
PAR00588,2018,105,casse
PAR01825,2018,106,casse
PAR01778,2018,108,casse
PAR00241,2018,113,casse
PAR00133,2018,119,casse
PAR00567,2018,121,casse
PAR01080,2018,123,casse
PAR00003,2018,124,casse
PAR01344,2018,124,casse
PAR01724,2018,127,casse
PAR00816,2018,134,casse
PAR01789,2018,134,casse
PAR01747,2018,140,casse
PAR01303,2018,174,casse
PAR00251,2018,177,casse
PAR00931,2018,177,casse
PAR00176,2018,183,casse
PAR01801,2018,183,casse
PAR00848,2018,194,casse
PAR01183,2018,198,casse
PAR01359,2018,199,casse
PAR01215,2018,200,casse
PAR00523,2018,230,casse
PAR00278,2018,243,casse
PAR00290,2018,246,casse
PAR00070,2018,257,casse
PAR01446,2018,257,casse
PAR00683,2018,258,casse
PAR01972,2018,263,casse
PAR00828,2018,268,casse
PAR01927,2018,271,casse
PAR00360,2018,274,casse
PAR01498,2018,281,casse
PAR00416,2018,285,casse
PAR01999,2018,285,casse
PAR00431,2018,286,casse
PAR00153,2018,292,casse
PAR02068,2018,292,casse
PAR01122,2018,295,casse
PAR02010,2018,296,casse
PAR00488,2018,313,casse
PAR01837,2018,316,casse
PAR01389,2018,318,casse
PAR01660,2018,320,casse
PAR00644,2018,326,casse
PAR02121,2018,331,casse
PAR02292,2018,337,casse
PAR01985,2018,344,casse
PAR01470,2018,349,casse
PAR02124,2018,350,casse
PAR01080,2018,353,casse
PAR00610,2018,357,casse
PAR00910,2019,4,casse
PAR01238,2019,4,casse
PAR00303,2019,9,casse
PAR00374,2019,14,casse
PAR01421,2019,18,casse
PAR00273,2019,29,casse
PAR00133,2019,31,casse
PAR02021,2019,34,casse
PAR01209,2019,35,casse
PAR01691,2019,37,casse
PAR01219,2019,49,casse
PAR01702,2019,52,casse
PAR01198,2019,53,casse
PAR01706,2019,55,casse
PAR01353,2019,65,casse
PAR02292,2019,69,casse
PAR00085,2019,71,casse
PAR01300,2019,84,casse
PAR00665,2019,88,casse
PAR00480,2019,95,casse
PAR01403,2019,99,casse
PAR01119,2019,101,casse
PAR01726,2019,102,casse
PAR01657,2019,109,casse
PAR01432,2019,119,casse
PAR01038,2019,133,casse
PAR02164,2019,144,casse
PAR00588,2019,152,casse
PAR00696,2019,161,casse
PAR00259,2019,163,casse
PAR00690,2019,168,casse
PAR00458,2019,186,casse
PAR01467,2019,190,casse
PAR02098,2019,190,casse
PAR00574,2019,192,casse
PAR00058,2019,194,casse
PAR01372,2019,197,casse
PAR00832,2019,207,casse
PAR01177,2019,217,casse
PAR01850,2019,230,casse
PAR00976,2019,244,casse
PAR01855,2019,244,casse
PAR01490,2019,251,casse
PAR00602,2019,254,casse
PAR01028,2019,254,casse
PAR00546,2019,255,casse
PAR01091,2019,256,casse
PAR01564,2019,257,casse
PAR00461,2019,262,casse
PAR00582,2019,263,casse
PAR00008,2019,273,casse
PAR00683,2019,280,casse
PAR00883,2019,282,casse
PAR01447,2019,286,casse
PAR01914,2019,286,casse
PAR01156,2019,294,casse
PAR01529,2019,296,casse
PAR00853,2019,298,casse
PAR02181,2019,307,casse
PAR01841,2019,309,casse
PAR00845,2019,312,casse
PAR00189,2019,315,casse
PAR00476,2019,316,casse
PAR01380,2019,322,casse
PAR00467,2019,328,casse
PAR01491,2019,332,casse
PAR00533,2019,349,casse
PAR01354,2019,349,casse
PAR01138,2019,350,casse
PAR01583,2019,350,casse
PAR00107,2019,351,casse
PAR01705,2019,357,casse
PAR01916,2019,357,casse
PAR01610,2020,1,casse
PAR01242,2020,2,casse
PAR01675,2020,25,casse
PAR01851,2020,31,casse
PAR01190,2020,35,casse
PAR02115,2020,39,casse
PAR00002,2020,41,casse
PAR01202,2020,44,casse
PAR01494,2020,49,casse
PAR01465,2020,52,casse
PAR00490,2020,57,casse
PAR00881,2020,57,casse
PAR01268,2020,68,casse
PAR00575,2020,69,casse
PAR01190,2020,69,casse
PAR01161,2020,72,casse
PAR02187,2020,72,casse
PAR02277,2020,72,casse
PAR00798,2020,91,casse
PAR01152,2020,94,casse
PAR01901,2020,99,casse
PAR00103,2020,114,casse
PAR01169,2020,115,casse
PAR01780,2020,126,casse
PAR00918,2020,129,casse
PAR00779,2020,145,casse
PAR00527,2020,150,casse
PAR01025,2020,160,casse
PAR01115,2020,167,casse
PAR00360,2020,169,casse
PAR01430,2020,181,casse
PAR01853,2020,186,casse
PAR00160,2020,189,casse
PAR00355,2020,209,casse
PAR00337,2020,219,casse
PAR00975,2020,219,casse
PAR00704,2020,225,casse
PAR01291,2020,226,casse
PAR02284,2020,228,casse
PAR01155,2020,238,casse
PAR01223,2020,250,casse
PAR00632,2020,252,casse
PAR00262,2020,254,casse
PAR00712,2020,256,casse
PAR01569,2020,268,casse
PAR01985,2020,275,casse
PAR01523,2020,281,casse
PAR00571,2020,285,casse
PAR00245,2020,292,casse
PAR00107,2020,295,casse
PAR01561,2020,297,casse
PAR00180,2020,304,casse
PAR01789,2020,305,casse
PAR01182,2020,307,casse
PAR01909,2020,310,casse
PAR00995,2020,319,casse
PAR00916,2020,320,casse
PAR00326,2020,323,casse
PAR00745,2020,330,casse
PAR00602,2020,343,casse
PAR00453,2020,348,casse
PAR00828,2020,350,casse
PAR00613,2020,351,casse
PAR00591,2020,352,casse
