id_troncon,nb_abonne,nb_abonne_sensible,nb_abonne_tres_sensible
BOR00137,17,0,0
BOR00138,21,0,0
BOR00139,23,0,0
BOR00140,24,0,0
BOR00141,19,0,0
BOR00142,23,0,0
BOR00143,24,0,0
BOR00144,14,0,0
BOR00145,17,0,0
BOR00146,0,0,0
BOR00147,18,0,0
BOR00148,20,0,0
BOR00149,11,0,0
BOR00150,20,0,0
BOR00151,20,0,0
BOR00152,11,0,0
BOR00153,1,0,0
BOR00154,22,0,0
BOR00155,0,0,0
BOR00156,20,0,0
BOR00157,19,0,0
BOR00158,4,0,0
BOR00159,26,0,0
BOR00160,17,0,0
BOR00161,15,0,0
BOR00162,21,0,0
BOR00163,23,2,0
BOR00164,28,0,0
BOR00165,1,0,0
BOR00166,41,0,0
BOR00167,37,0,0
BOR00168,26,0,0
BOR00169,3,0,0
BOR00170,0,0,0
BOR00171,14,0,0
BOR00172,29,0,0
BOR00173,10,0,0
BOR00174,1,0,0
BOR00175,16,0,0
BOR00176,13,0,0
BOR00177,1,0,0
BOR00178,19,0,0
BOR00179,21,0,0
BOR00180,29,0,0
BOR00181,17,0,0
BOR00182,3,0,0
BOR00183,19,0,0
BOR00184,2,0,0
BOR00185,21,0,0
BOR00186,0,0,0
BOR00187,25,0,0
BOR00188,19,1,0
BOR00189,17,0,0
BOR00190,15,0,0
BOR00191,15,0,0
BOR00192,1,0,0
BOR00193,26,0,0
BOR00194,29,0,0
BOR00195,1,0,0
BOR00196,2,0,0
BOR00197,0,0,0
BOR00198,10,0,0
BOR00199,2,0,0
BOR00200,22,0,0
BOR00201,13,0,0
BOR00202,22,0,0
BOR00203,2,0,0
BOR00204,17,0,0
BOR00205,1,0,0
BOR00206,14,0,0
BOR00207,18,0,0
BOR00208,17,0,0
BOR00209,18,0,0
BOR00210,19,0,0
BOR00211,22,0,0
BOR00212,27,0,0
BOR00213,2,0,0
BOR00214,3,0,0
BOR00215,0,0,0
BOR00216,16,0,0
BOR00217,0,0,0
BOR00218,20,0,0
BOR00219,28,0,0
BOR00220,24,0,0
BOR00221,21,0,0
BOR00222,1,0,0
BOR00223,29,0,0
BOR00224,33,0,0
BOR00225,0,0,0
BOR00226,17,0,0
BOR00227,0,0,0
BOR00228,28,0,0
BOR00229,30,0,0
BOR00230,24,0,0
BOR00231,2,0,0
BOR00232,30,0,0
BOR00233,22,0,0
BOR00234,18,0,0
BOR00235,5,0,0
BOR00236,29,0,0
BOR00237,29,0,0
BOR00238,0,0,0
BOR00239,3,0,0
BOR00240,21,0,0
BOR00241,0,0,0
BOR00242,0,0,0
BOR00243,16,0,0
BOR00244,33,0,0
BOR00245,20,0,0
BOR00246,2,0,0
BOR00247,22,0,0
BOR00248,27,0,0
BOR00249,22,0,0
BOR00250,26,0,0
BOR00251,19,0,0
BOR00252,22,0,0
BOR00253,2,0,0
BOR00254,7,0,0
BOR00255,16,0,0
BOR00256,25,0,0
BOR00257,15,0,0
BOR00258,16,0,0
BOR00259,9,0,1
BOR00260,11,0,0
BOR00261,24,0,0
BOR00262,1,0,0
BOR00263,2,0,0
BOR00264,0,0,0
BOR00265,0,0,0
BOR00266,23,0,0
BOR00267,0,0,0
BOR00268,15,0,0
BOR00269,22,0,0
BOR00270,20,0,0
BOR00271,23,0,0
BOR00272,1,0,0
BOR00273,26,0,0
BOR00274,19,0,0
BOR00275,23,0,0
BOR00276,29,0,0
BOR00277,15,0,0
BOR00278,29,0,0
BOR00279,26,0,0
BOR00280,18,0,0
BOR00281,22,0,0
BOR00282,26,0,0
BOR00283,33,1,0
BOR00284,25,0,0
BOR00285,34,0,0
BOR00286,27,0,0
BOR00287,26,0,0
BOR00288,20,0,0
BOR00289,29,0,0
BOR00290,32,0,0
BOR00291,34,0,0
BOR00292,28,0,0
BOR00293,30,0,0
BOR00294,26,0,0
BOR00295,24,0,0
BOR00296,2,0,0
BOR00297,21,0,0
BOR00298,30,0,0
BOR00299,0,0,0
BOR00300,35,0,0
BOR00301,2,0,0
BOR00302,28,0,0
BOR00303,22,0,0
BOR00304,19,0,0
BOR00305,33,1,0
BOR00306,25,0,0
BOR00307,1,0,0
BOR00308,3,0,0
BOR00309,19,0,0
BOR00310,0,0,0
BOR00311,23,0,0
BOR00312,0,0,0
BOR00313,27,0,0
BOR00314,28,0,0
BOR00315,20,0,0
BOR00316,0,0,0
BOR00317,22,0,0
BOR00318,2,0,0
BOR00319,18,0,0
BOR00320,20,0,0
BOR00321,4,0,0
BOR00322,27,0,0
BOR00323,13,0,0
BOR00324,21,0,0
BOR00325,2,0,0
BOR00326,19,0,0
BOR00327,19,0,0
BOR00328,0,0,0
BOR00329,0,0,0
BOR00330,0,0,0
BOR00331,14,0,0
BOR00332,16,0,0
BOR00333,0,0,0
BOR00334,36,0,0
BOR00335,23,0,0
BOR00336,36,0,0
BOR00337,28,0,0
BOR00338,23,0,0
BOR00339,28,0,0
BOR00340,40,0,0
BOR00341,24,0,0
BOR00342,32,0,0
BOR00343,27,0,0
BOR00344,21,0,0
BOR00345,27,0,0
BOR00346,26,0,0
BOR00347,30,0,1
BOR00348,0,0,0
BOR00349,26,0,0
BOR00350,0,0,0
BOR00351,28,0,0
BOR00352,21,2,0
BOR00353,31,0,0
BOR00354,24,0,0
BOR00355,22,0,0
BOR00356,24,0,0
BOR00357,19,0,0
BOR00358,24,0,0
BOR00359,0,0,0
BOR00360,0,0,0
BOR00361,32,0,0
BOR00362,20,0,0
BOR00363,4,0,0
BOR00364,16,0,0
BOR00365,22,0,0
BOR00366,2,0,0
BOR00367,22,0,0
BOR00368,25,0,0
BOR00369,0,0,0
BOR00370,3,0,0
BOR00371,20,0,0
BOR00372,18,0,0
BOR00373,32,0,0
BOR00374,0,0,0
BOR00375,25,0,0
BOR00376,2,0,0
BOR00377,1,0,0
BOR00378,22,0,0
BOR00379,28,0,0
BOR00380,0,0,0
BOR00381,30,0,0
BOR00382,28,0,0
BOR00383,0,0,0
BOR00384,20,0,0
BOR00385,3,0,0
BOR00386,19,0,0
BOR00387,28,0,0
BOR00388,2,0,0
BOR00389,26,0,0
BOR00390,22,0,0
BOR00391,34,0,0
BOR00392,25,0,0
BOR00393,32,0,0
BOR00394,19,0,0
BOR00395,24,0,0
BOR00396,20,0,0
BOR00397,24,0,0
BOR00398,23,0,0
BOR00399,0,0,0
BOR00400,0,0,0
BOR00401,23,0,0
BOR00402,35,0,0
BOR00403,35,0,0
BOR00404,2,0,0
BOR00405,24,0,0
BOR00406,16,0,0
BOR00407,0,0,0
BOR00408,24,0,0
BOR00409,25,0,0
BOR00410,1,0,0
BOR00411,23,0,0
BOR00412,19,0,0
BOR00413,24,0,0
BOR00414,21,0,0
BOR00415,19,0,0
BOR00416,0,0,0
BOR00417,21,0,0
BOR00418,22,0,0
BOR00419,24,0,0
BOR00420,18,0,0
BOR00421,25,0,0
BOR00422,1,0,0
BOR00423,0,0,0
BOR00424,23,2,0
BOR00425,24,0,0
BOR00426,17,0,0
BOR00427,18,0,0
BOR00428,26,0,0
BOR00429,22,0,0
BOR00430,22,0,0
BOR00431,0,0,0
BOR00432,2,0,0
BOR00433,25,0,0
BOR00434,20,0,0
BOR00435,3,0,0
BOR00436,18,0,0
BOR00437,21,0,0
BOR00438,25,0,0
BOR00439,3,0,0
BOR00440,24,0,0
BOR00441,29,0,0
BOR00442,29,0,0
BOR00443,26,0,0
BOR00444,24,0,0
BOR00445,3,0,0
BOR00446,27,0,0
BOR00447,15,0,0
BOR00448,1,0,0
BOR00449,0,0,0
BOR00450,24,0,0
BOR00451,29,0,0
BOR00452,27,0,0
BOR00453,24,0,0
BOR00454,24,0,0
BOR00455,16,0,0
BOR00456,26,0,0
BOR00457,32,0,0
BOR00458,27,0,0
BOR00459,0,0,0
BOR00460,26,0,0
BOR00461,0,0,0
BOR00462,0,0,0
BOR00463,19,0,0
BOR00464,3,0,0
BOR00465,23,0,0
BOR00466,2,0,0
BOR00467,32,0,0
BOR00468,29,0,0
BOR00469,0,0,0
BOR00470,35,0,0
BOR00471,23,0,0
BOR00472,23,0,0
BOR00473,22,0,0
BOR00474,27,0,0
BOR00475,1,0,0
BOR00476,3,0,0
BOR00477,1,1,0
BOR00478,14,0,0
BOR00479,25,0,0
BOR00480,20,0,0
BOR00481,5,0,0
BOR00482,18,1,0
BOR00483,26,0,0
BOR00484,2,0,0
BOR00485,0,0,0
BOR00486,0,0,0
BOR00487,25,0,0
BOR00488,22,0,0
BOR00489,29,0,0
BOR00490,3,0,0
BOR00491,28,0,0
BOR00492,35,0,0
BOR00493,25,0,0
BOR00494,40,0,0
BOR00495,23,0,0
BOR00496,20,0,0
BOR00497,0,0,0
BOR00498,35,0,0
BOR00499,25,0,0
BOR00500,30,0,0
BOR00501,24,0,0
BOR00502,31,0,0
BOR00503,30,0,0
BOR00504,27,1,0
BOR00505,1,0,0
BOR00506,32,0,0
BOR00507,31,0,0
BOR00508,30,0,0
BOR00509,25,0,0
BOR00510,2,0,0
BOR00511,37,0,0
BOR00512,0,0,0
BOR00513,1,0,0
BOR00514,0,0,0
BOR00515,25,0,0
BOR00516,35,0,0
BOR00517,0,0,0
BOR00518,28,0,0
BOR00519,3,0,0
BOR00520,34,0,0
BOR00521,35,0,0
BOR00522,21,0,0
BOR00523,31,0,0
BOR00524,24,0,0
BOR00525,27,0,0
BOR00526,21,0,0
BOR00527,19,0,0
BOR00528,0,0,0
BOR00529,0,0,0
BOR00530,13,0,0
BOR00531,27,0,0
BOR00532,1,0,0
BOR00533,5,0,0
BOR00534,30,0,0
BOR00535,0,0,0
BOR00536,1,0,0
BOR00537,0,0,0
BOR00538,0,0,0
BOR00539,26,0,0
BOR00540,0,0,0
BOR00541,0,0,0
BOR00542,0,0,0
BOR00543,30,0,0
BOR00544,21,0,0
BOR00545,24,0,0
BOR00546,26,0,0
BOR00547,0,0,0
BOR00548,1,0,0
BOR00549,25,0,0
BOR00550,25,0,0
BOR00551,28,0,0
BOR00552,30,0,0
BOR00553,16,0,0
BOR00554,31,0,0
BOR00555,32,0,0
BOR00556,4,0,0
BOR00557,37,0,0
BOR00558,32,0,1
BOR00559,2,0,0
BOR00560,0,0,0
BOR00561,32,0,0
BOR00562,33,0,0
BOR00563,36,0,0
BOR00564,0,0,0
BOR00565,37,0,0
BOR00566,0,0,0
BOR00567,23,0,0
BOR00568,0,0,0
BOR00569,25,0,0
BOR00570,32,0,0
BOR00571,3,0,0
BOR00572,21,0,0
BOR00573,28,0,0
BOR00574,31,0,0
BOR00575,27,0,0
BOR00576,27,0,0
BOR00577,0,0,0
BOR00578,27,0,0
BOR00579,26,0,0
BOR00580,22,0,0
BOR00581,0,0,0
BOR00582,24,0,0
BOR00583,28,0,0
BOR00584,8,0,0
BOR00585,24,1,0
BOR00586,13,0,0
BOR00587,25,0,0
BOR00588,15,0,0
BOR00589,0,0,0
BOR00590,2,0,0
BOR00591,22,0,0
BOR00592,4,0,0
BOR00593,27,0,0
BOR00594,28,0,0
BOR00595,0,0,0
BOR00596,29,0,0
BOR00597,28,0,0
BOR00598,38,0,0
BOR00599,30,0,0
BOR00600,28,0,0
BOR00601,32,0,0
BOR00602,0,0,0
BOR00603,0,0,0
BOR00604,35,0,0
BOR00605,28,0,0
BOR00606,37,0,0
BOR00607,28,0,0
BOR00608,25,0,0
BOR00609,35,0,0
BOR00610,32,0,0
BOR00611,0,0,0
BOR00612,23,0,0
BOR00613,28,0,0
BOR00614,26,0,0
BOR00615,27,0,0
BOR00616,29,0,0
BOR00617,31,0,0
BOR00618,26,0,0
BOR00619,32,0,0
BOR00620,38,0,0
BOR00621,30,0,0
BOR00622,35,0,0
BOR00623,0,0,0
BOR00624,30,0,0
BOR00625,34,0,0
BOR00626,30,0,0
BOR00627,33,0,0
BOR00628,24,0,0
BOR00629,21,0,0
BOR00630,27,0,0
BOR00631,16,0,0
BOR00632,32,0,0
BOR00633,0,0,0
BOR00634,0,0,0
BOR00635,0,0,0
BOR00636,20,0,0
BOR00637,23,0,0
BOR00638,18,0,0
BOR00639,21,0,0
BOR00640,1,0,0
BOR00641,24,0,0
BOR00642,0,0,0
BOR00643,17,0,0
BOR00644,1,0,0
BOR00645,19,0,0
BOR00646,17,0,0
BOR00647,22,0,0
BOR00648,31,0,0
BOR00649,23,0,0
BOR00650,23,0,0
BOR00651,29,0,0
BOR00652,31,0,0
BOR00653,0,0,0
BOR00654,29,0,0
BOR00655,28,0,0
BOR00656,25,0,0
BOR00657,28,0,0
BOR00658,24,0,0
BOR00659,33,0,0
BOR00660,25,0,0
BOR00661,19,0,0
BOR00662,0,0,0
BOR00663,1,0,0
BOR00664,28,1,0
BOR00665,1,0,0
BOR00666,1,0,0
BOR00667,1,0,0
BOR00668,39,0,0
BOR00669,4,0,0
BOR00670,1,0,0
BOR00671,6,0,0
BOR00672,32,0,0
BOR00673,35,0,0
BOR00674,31,0,0
BOR00675,0,0,0
BOR00676,32,0,0
BOR00677,33,0,0
BOR00678,35,0,0
BOR00679,26,0,0
BOR00680,26,0,0
BOR00681,25,0,0
BOR00682,3,0,0
BOR00683,28,0,0
BOR00684,5,0,0
BOR00685,23,0,0
BOR00686,1,0,0
BOR00687,31,1,0
BOR00688,34,0,0
BOR00689,32,0,0
BOR00690,21,0,0
BOR00691,0,0,0
BOR00692,0,0,0
BOR00693,20,0,0
BOR00694,23,0,0
BOR00695,17,0,0
BOR00696,1,0,0
BOR00697,3,0,0
BOR00698,33,0,0
BOR00699,22,0,0
BOR00700,0,0,0
BOR00701,22,0,0
BOR00702,31,0,0
BOR00703,31,0,0
BOR00704,31,0,0
BOR00705,38,0,0
BOR00706,0,0,0
BOR00707,26,0,0
BOR00708,25,0,0
BOR00709,27,0,0
BOR00710,6,0,0
BOR00711,33,0,0
BOR00712,38,0,0
BOR00713,1,0,0
BOR00714,27,0,0
BOR00715,4,0,0
BOR00716,0,0,0
BOR00717,28,0,0
BOR00718,0,0,0
BOR00719,29,0,0
BOR00720,30,0,0
BOR00721,35,0,0
BOR00722,24,0,0
BOR00723,32,0,0
BOR00724,44,0,0
BOR00725,30,0,0
BOR00726,3,0,0
BOR00727,30,0,0
BOR00728,30,0,0
BOR00729,6,0,0
BOR00730,0,0,0
BOR00731,0,0,0
BOR00732,18,0,0
BOR00733,40,0,0
BOR00734,21,0,0
BOR00735,22,0,0
BOR00736,3,0,0
BOR00737,27,0,0
BOR00738,23,0,0
BOR00739,25,0,0
BOR00740,27,0,0
BOR00741,0,0,0
BOR00742,22,0,0
BOR00743,21,0,0
BOR00744,22,0,0
BOR00745,2,0,0
BOR00746,22,0,0
BOR00747,17,0,0
BOR00748,22,2,0
BOR00749,25,0,0
BOR00750,0,0,0
BOR00751,0,0,0
BOR00752,0,0,0
BOR00753,33,0,0
BOR00754,1,0,0
BOR00755,0,0,0
BOR00756,31,0,0
BOR00757,34,0,0
BOR00758,40,0,0
BOR00759,20,0,0
BOR00760,23,0,0
BOR00761,0,0,0
BOR00762,0,0,0
BOR00763,0,0,0
BOR00764,26,0,0
BOR00765,3,0,0
BOR00766,21,0,0
BOR00767,46,0,0
BOR00768,35,0,0
BOR00769,28,0,0
BOR00770,39,0,0
BOR00771,0,0,0
BOR00772,2,0,0
BOR00773,30,0,0
BOR00774,2,0,0
BOR00775,1,0,0
BOR00776,39,0,0
BOR00777,28,0,0
BOR00778,34,0,0
BOR00779,23,0,0
BOR00780,34,0,0
BOR00781,34,0,0
BOR00782,29,0,0
BOR00783,28,0,0
BOR00784,22,0,0
BOR00785,22,0,0
BOR00786,29,0,0
BOR00787,35,0,0
BOR00788,0,0,0
BOR00789,38,0,0
BOR00790,25,0,1
BOR00791,22,0,1
BOR00792,32,0,0
BOR00793,21,0,0
BOR00794,3,0,0
BOR00795,0,0,0
BOR00796,18,0,0
BOR00797,15,0,0
BOR00798,15,0,0
BOR00799,25,0,0
BOR00800,6,0,0
BOR00801,20,0,0
BOR00802,23,0,0
BOR00803,0,0,0
BOR00804,0,0,0
BOR00805,22,0,0
BOR00806,1,0,0
BOR00807,27,0,0
BOR00808,0,0,0
BOR00809,0,0,0
BOR00810,37,0,0
BOR00811,2,0,0
BOR00812,3,0,0
BOR00813,0,0,0
BOR00814,24,0,0
BOR00815,31,0,0
BOR00816,34,0,0
BOR00817,35,0,0
BOR00818,0,0,0
BOR00819,33,0,0
BOR00820,33,2,0
BOR00821,39,0,0
BOR00822,4,0,0
BOR00823,31,0,0
BOR00824,25,0,0
BOR00825,0,0,0
BOR00826,50,0,0
BOR00827,48,0,0
BOR00828,34,0,0
BOR00829,34,0,0
BOR00830,31,0,0
BOR00831,42,0,0
BOR00832,38,0,0
BOR00833,28,0,0
BOR00834,41,0,0
BOR00835,0,0,0
BOR00836,0,0,0
BOR00837,27,0,0
BOR00838,32,0,0
BOR00839,38,0,0
BOR00840,2,0,0
BOR00841,0,0,0
BOR00842,0,0,0
BOR00843,36,0,0
BOR00844,36,0,0
BOR00845,29,0,0
BOR00846,36,0,0
BOR00847,35,1,0
BOR00848,29,0,0
BOR00849,0,0,0
BOR00850,0,0,0
BOR00851,2,0,0
BOR00852,28,0,0
BOR00853,26,0,0
BOR00854,26,0,0
BOR00855,0,0,0
BOR00856,21,0,0
BOR00857,24,0,0
BOR00858,22,0,0
BOR00859,1,0,0
BOR00860,36,0,0
BOR00861,21,0,0
BOR00862,29,0,0
BOR00863,28,0,0
BOR00864,21,0,0
BOR00865,0,0,0
BOR00866,29,0,0
BOR00867,24,0,0
BOR00868,30,0,0
BOR00869,36,0,0
BOR00870,4,0,0
BOR00871,31,0,0
BOR00872,3,0,0
BOR00873,42,0,0
BOR00874,32,0,0
BOR00875,32,0,0
BOR00876,33,0,0
BOR00877,34,0,0
BOR00878,34,0,0
BOR00879,31,0,0
BOR00880,38,0,0
BOR00881,37,0,0
BOR00882,4,0,0
BOR00883,34,0,0
BOR00884,35,1,0
BOR00885,39,0,0
BOR00886,3,0,0
BOR00887,36,0,0
BOR00888,36,0,0
BOR00889,35,0,0
BOR00890,34,0,0
BOR00891,29,0,0
BOR00892,1,0,0
BOR00893,24,0,0
BOR00894,0,0,0
BOR00895,5,0,0
BOR00896,37,0,1
BOR00897,24,0,0
BOR00898,30,0,0
BOR00899,33,0,0
BOR00900,0,0,0
BOR00901,2,0,0
BOR00902,0,0,0
BOR00903,24,0,0
BOR00904,21,0,0
BOR00905,25,0,0
BOR00906,25,0,0
BOR00907,30,0,0
BOR00908,27,0,0
BOR00909,2,0,0
BOR00910,0,0,0
BOR00911,22,0,0
BOR00912,2,0,0
BOR00913,21,0,0
BOR00914,23,0,0
BOR00915,33,0,0
BOR00916,30,0,0
BOR00917,28,0,0
BOR00918,17,0,0
BOR00919,22,1,0
BOR00920,4,0,0
BOR00921,2,0,0
BOR00922,6,0,0
BOR00923,28,0,0
BOR00924,32,0,0
BOR00925,33,0,0
BOR00926,34,0,0
BOR00927,2,0,0
BOR00928,0,0,0
BOR00929,28,0,0
BOR00930,3,0,0
BOR00931,28,0,0
BOR00932,0,0,0
BOR00933,0,0,0
BOR00934,38,0,0
BOR00935,33,0,0
BOR00936,28,0,0
BOR00937,42,0,0
BOR00938,36,0,0
BOR00939,1,0,0
BOR00940,48,0,0
BOR00941,29,2,0
BOR00942,4,0,0
BOR00943,49,0,0
BOR00944,34,0,0
BOR00945,34,0,0
BOR00946,28,0,0
BOR00947,36,0,0
BOR00948,30,0,0
BOR00949,31,1,0
BOR00950,24,0,0
BOR00951,23,0,0
BOR00952,34,0,0
BOR00953,27,0,0
BOR00954,4,0,0
BOR00955,18,0,0
BOR00956,29,0,0
BOR00957,23,0,0
BOR00958,18,0,0
BOR00959,33,0,0
BOR00960,4,0,0
BOR00961,0,0,0
BOR00962,18,0,0
BOR00963,20,0,0
BOR00964,34,0,0
BOR00965,22,0,0
BOR00966,29,0,0
BOR00967,25,0,0
BOR00968,1,0,0
BOR00969,16,0,0
BOR00970,2,0,0
BOR00971,18,0,0
BOR00972,32,0,0
BOR00973,29,0,0
BOR00974,3,0,0
BOR00975,0,0,0
BOR00976,32,0,0
BOR00977,0,0,0
BOR00978,26,0,0
BOR00979,28,0,0
BOR00980,0,0,0
BOR00981,24,0,0
BOR00982,37,0,0
BOR00983,40,0,0
BOR00984,30,0,0
BOR00985,29,0,0
BOR00986,41,0,0
BOR00987,37,0,0
BOR00988,0,0,0
BOR00989,3,0,0
BOR00990,0,0,0
BOR00991,0,0,0
BOR00992,40,0,0
BOR00993,37,0,0
BOR00994,0,0,0
BOR00995,36,0,0
BOR00996,28,0,0
BOR00997,0,0,0
BOR00998,29,0,0
BOR00999,46,0,0
BOR01000,28,0,0
BOR01001,36,0,0
BOR01002,1,0,0
BOR01003,3,2,0
BOR01004,42,0,0
BOR01005,26,0,0
BOR01006,3,0,0
BOR01007,38,0,0
BOR01008,0,0,0
BOR01009,3,0,0
BOR01010,1,0,0
BOR01011,24,0,0
BOR01012,20,0,0
BOR01013,28,0,0
BOR01014,20,0,0
BOR01015,22,0,0
BOR01016,17,0,0
BOR01017,25,0,0
BOR01018,0,0,0
BOR01019,24,0,0
BOR01020,24,0,0
BOR01021,30,0,0
BOR01022,2,0,0
BOR01023,0,0,0
BOR01024,34,0,0
BOR01025,23,0,0
BOR01026,27,0,0
BOR01027,29,0,0
BOR01028,26,0,0
BOR01029,36,0,0
BOR01030,34,0,0
BOR01031,33,0,0
BOR01032,30,0,0
BOR01033,40,0,0
BOR01034,29,0,0
BOR01035,44,0,0
BOR01036,29,0,0
BOR01037,2,0,0
BOR01038,32,0,0
BOR01039,2,0,0
BOR01040,30,0,0
BOR01041,27,0,0
BOR01042,34,0,0
BOR01043,36,0,0
BOR01044,5,0,0
BOR01045,0,0,0
BOR01046,43,0,0
BOR01047,39,0,0
BOR01048,38,0,0
BOR01049,43,0,0
BOR01050,26,0,0
BOR01051,39,0,0
BOR01052,1,0,0
BOR01053,24,0,0
BOR01054,39,0,0
BOR01055,30,0,0
BOR01056,1,0,0
BOR01057,35,0,0
BOR01058,29,0,0
BOR01059,24,0,0
BOR01060,0,0,0
BOR01061,0,0,0
BOR01062,23,0,0
BOR01063,21,0,0
BOR01064,20,0,0
BOR01065,30,0,0
BOR01066,0,0,0
BOR01067,19,0,0
BOR01068,19,0,0
BOR01069,3,0,0
BOR01070,4,0,0
BOR01071,18,0,0
BOR01072,0,0,0
BOR01073,29,0,0
BOR01074,29,0,0
BOR01075,25,0,0
BOR01076,26,0,0
BOR01077,27,0,0
BOR01078,36,0,0
BOR01079,26,0,0
BOR01080,46,0,0
BOR01081,27,0,0
BOR01082,26,0,0
BOR01083,2,0,0
BOR01084,38,0,0
BOR01085,2,0,0
BOR01086,2,0,0
BOR01087,24,0,0
BOR01088,35,0,0
BOR01089,35,0,0
BOR01090,38,0,0
BOR01091,38,0,0
BOR01092,47,0,0
BOR01093,35,0,0
BOR01094,0,0,0
BOR01095,31,0,0
BOR01096,40,0,0
BOR01097,30,0,0
BOR01098,0,0,0
BOR01099,25,0,0
BOR01100,0,0,0
BOR01101,26,0,0
BOR01102,36,0,0
BOR01103,0,0,0
BOR01104,31,0,0
BOR01105,28,0,0
BOR01106,39,0,0
BOR01107,25,0,0
BOR01108,18,0,0
BOR01109,31,0,0
BOR01110,8,0,0
BOR01111,30,0,0
BOR01112,27,0,0
BOR01113,35,0,0
BOR01114,27,0,0
BOR01115,29,0,0
BOR01116,19,0,0
BOR01117,2,0,0
BOR01118,26,0,0
BOR01119,2,0,0
BOR01120,0,0,0
BOR01121,21,0,0
BOR01122,15,0,0
BOR01123,14,0,0
BOR01124,18,0,0
BOR01125,0,0,0
BOR01126,2,0,0
BOR01127,0,0,0
BOR01128,3,0,0
BOR01129,1,0,0
BOR01130,33,0,0
BOR01131,28,0,0
BOR01132,29,0,0
BOR01133,0,0,0
BOR01134,35,0,0
BOR01135,33,0,0
BOR01136,4,0,0
BOR01137,36,0,0
BOR01138,28,0,0
BOR01139,30,0,0
BOR01140,50,0,0
BOR01141,31,0,0
BOR01142,41,0,0
BOR01143,40,0,0
BOR01144,31,0,0
BOR01145,37,0,0
BOR01146,0,0,0
BOR01147,49,0,0
BOR01148,2,0,0
BOR01149,32,0,0
BOR01150,1,0,0
BOR01151,33,0,0
BOR01152,28,0,0
BOR01153,37,0,0
BOR01154,5,0,0
BOR01155,28,0,0
BOR01156,36,0,0
BOR01157,31,0,0
BOR01158,24,0,0
BOR01159,32,0,0
