id,materiau_famille,materiau,diametre,longueur,annee_pose,x1,y1,x2,y2
BOR00048,Plastique,PEHD,250,108.6,2015,-3006.1,64.9,-2914.8,123.7
BOR00049,Fonte,Fonte ductile,80,230.9,1980,-3006.1,64.9,-3115.5,268.2
BOR00050,Plastique,PVC,250,109.0,1985,-3115.5,268.2,-3007.4,281.8
BOR00051,Plastique,PEHD,50,98.1,1995,-3115.5,268.2,-3184.4,338.1
BOR00052,Plastique,PVC collé,40,177.8,1977,-3184.4,338.1,-3031.4,428.6
BOR00053,Plastique,PVC,63,103.5,1991,-623.0,-3004.2,-528.6,-2961.7
BOR00054,Fonte,Fonte ductile,100,69.3,1981,-714.3,-2898.8,-645.3,-2891.9
BOR00055,Fonte,Fonte ductile,150,113.5,1973,-714.3,-2898.8,-815.8,-2848.0
BOR00056,Acier,Acier,125,145.9,1990,-815.8,-2848.0,-759.0,-2713.6
BOR00057,Plastique,PVC,150,160.4,1995,-902.6,-2694.7,-967.8,-2548.1
BOR00058,Plastique,PVC,300,137.6,1992,-967.8,-2548.1,-847.5,-2481.1
BOR00059,Fonte,Fonte ductile,250,148.1,1982,-967.8,-2548.1,-1032.3,-2414.7
BOR00060,Fonte,Fonte ductile,200,115.8,1985,-1032.3,-2414.7,-928.5,-2363.4
BOR00061,Plastique,PEHD,250,209.9,1995,-1156.0,-2366.0,-1021.2,-2205.0
BOR00062,Fonte,Fonte ductile,125,171.9,2004,-1156.0,-2366.0,-1234.6,-2213.1
BOR00063,Fonte,Fonte grise,100,98.8,1955,-1234.6,-2213.1,-1137.7,-2193.9
BOR00064,Plastique,PVC collé,250,160.3,1960,-1234.6,-2213.1,-1337.5,-2090.2
BOR00065,Fonte,Fonte ductile,250,133.9,1981,-1337.5,-2090.2,-1220.0,-2026.1
BOR00066,Fonte,Fonte ductile,80,127.1,2015,-1337.5,-2090.2,-1356.0,-1964.5
BOR00067,Plastique,PEHD,100,109.5,1995,-1356.0,-1964.5,-1254.3,-1924.0
BOR00068,Plastique,PEHD,150,192.7,2024,-1356.0,-1964.5,-1518.7,-1861.1
BOR00069,Fonte,Fonte grise,125,185.7,1951,-1518.7,-1861.1,-1335.8,-1829.1
BOR00070,Fonte,Fonte ductile,125,105.9,1970,-1559.0,-1722.6,-1474.2,-1659.2
BOR00071,Fonte,Fonte grise,50,130.6,1946,-1559.0,-1722.6,-1606.0,-1600.7
BOR00072,Fonte,Fonte ductile,63,130.2,2001,-1606.0,-1600.7,-1725.8,-1549.9
BOR00073,Fonte,Fonte ductile,100,166.4,2009,-1787.3,-1457.1,-1667.7,-1341.5
BOR00074,Fonte,Fonte ductile,200,131.8,2015,-1787.3,-1457.1,-1851.5,-1342.0
BOR00075,Plastique,PEHD,125,194.7,1995,-1851.5,-1342.0,-1915.2,-1158.0
BOR00076,Plastique,PEHD,150,60.2,1995,-1915.2,-1158.0,-1875.9,-1112.4
BOR00077,Plastique,PVC,63,86.9,1980,-1915.2,-1158.0,-1985.8,-1107.4
BOR00078,Fonte,Fonte grise,250,96.0,1972,-1985.8,-1107.4,-1945.3,-1020.3
BOR00079,Plastique,PVC,100,240.6,1980,-1985.8,-1107.4,-2163.2,-944.9
BOR00080,Fonte,Fonte ductile,150,125.0,1983,-2163.2,-944.9,-2195.7,-824.2
BOR00081,Fonte,Fonte grise,150,171.1,1947,-2195.7,-824.2,-2033.4,-769.9
BOR00082,Plastique,PVC collé,150,142.8,1960,-2195.7,-824.2,-2265.4,-699.6
BOR00083,Fonte,Fonte grise,100,108.9,1958,-2265.4,-699.6,-2323.6,-607.6
BOR00084,Fonte,Fonte ductile,63,87.9,1982,-2323.6,-607.6,-2287.9,-527.2
BOR00085,Plastique,PVC,200,184.7,1980,-2323.6,-607.6,-2475.4,-502.3
BOR00086,Fonte,Fonte grise,80,220.0,1931,-2475.4,-502.3,-2270.8,-421.7
BOR00087,Plastique,PVC,80,95.9,1985,-2475.4,-502.3,-2525.7,-420.6
BOR00088,Plastique,PEHD,100,142.8,1995,-2525.7,-420.6,-2402.4,-348.4
BOR00089,Fonte,Fonte ductile,80,186.6,1996,-2525.7,-420.6,-2578.6,-241.7
BOR00090,Plastique,PVC,63,97.5,1992,-2578.6,-241.7,-2671.5,-212.0
BOR00091,Acier,Acier,125,132.5,1951,-2671.5,-212.0,-2582.5,-113.8
BOR00092,Plastique,PVC collé,250,202.8,1960,-2671.5,-212.0,-2742.7,-22.2
BOR00093,Plastique,PVC,100,182.6,1998,-2742.7,-22.2,-2891.0,84.5
BOR00094,Plastique,PVC,250,215.9,1980,-2891.0,84.5,-2691.9,168.0
BOR00095,Fonte,Fonte grise,200,45.9,1949,-2891.0,84.5,-2914.8,123.7
BOR00096,Plastique,PEHD,32,215.5,2012,-2914.8,123.7,-2767.7,281.1
BOR00097,Fonte,Fonte ductile,80,183.2,1983,-2914.8,123.7,-3007.4,281.8
BOR00098,Fonte,Fonte grise,150,175.5,1959,-3007.4,281.8,-2866.0,385.7
BOR00099,Plastique,PVC,40,148.8,1997,-3007.4,281.8,-3031.4,428.6
BOR00100,Fonte,Fonte grise,125,78.0,1949,-3031.4,428.6,-3017.9,505.5
BOR00101,Plastique,PEHD,125,77.7,2007,-528.6,-2961.7,-461.1,-2923.2
BOR00102,Fonte,Fonte ductile,150,136.0,2008,-528.6,-2961.7,-645.3,-2891.9
BOR00103,Fonte,Fonte grise,250,191.0,1956,-645.3,-2891.9,-527.7,-2741.4
BOR00104,Fonte,Fonte grise,125,211.4,1959,-645.3,-2891.9,-759.0,-2713.6
BOR00105,Plastique,PVC collé,100,170.5,1970,-759.0,-2713.6,-606.4,-2637.7
BOR00106,Plastique,PVC collé,150,113.7,1981,-759.0,-2713.6,-754.8,-2600.0
BOR00107,Plastique,PVC,300,92.3,1987,-754.8,-2600.0,-697.4,-2527.7
BOR00108,Fonte,Fonte ductile,40,150.8,1999,-754.8,-2600.0,-847.5,-2481.1
BOR00109,Plastique,PVC,80,92.4,2016,-847.5,-2481.1,-775.3,-2423.4
BOR00110,Acier,Acier,150,142.8,1986,-847.5,-2481.1,-928.5,-2363.4
BOR00111,Plastique,PVC,250,183.6,1980,-928.5,-2363.4,-1021.2,-2205.0
BOR00112,Fonte,Fonte ductile,63,128.2,2009,-1021.2,-2205.0,-906.8,-2147.2
BOR00113,Plastique,PEHD,63,117.0,1995,-1021.2,-2205.0,-1137.7,-2193.9
BOR00114,Fonte,Fonte ductile,125,185.9,1977,-1137.7,-2193.9,-1014.2,-2055.0
BOR00115,Fonte,Fonte ductile,80,187.0,1978,-1137.7,-2193.9,-1220.0,-2026.1
BOR00116,Plastique,PVC collé,150,191.9,1981,-1220.0,-2026.1,-1035.3,-1974.0
BOR00117,Plastique,PEHD,200,107.7,2004,-1220.0,-2026.1,-1254.3,-1924.0
BOR00118,Fonte,Fonte ductile,250,82.1,1993,-1254.3,-1924.0,-1185.1,-1879.7
BOR00119,Fonte,Fonte ductile,250,107.3,1987,-1335.8,-1829.1,-1242.8,-1775.6
BOR00120,Plastique,PEHD,125,219.1,2024,-1335.8,-1829.1,-1474.2,-1659.2
BOR00121,Plastique,PVC collé,200,116.7,1964,-1474.2,-1659.2,-1364.7,-1619.0
BOR00122,Fonte,Fonte grise,100,136.7,1966,-1474.2,-1659.2,-1562.3,-1554.6
BOR00123,Fonte,Fonte ductile,150,168.0,1990,-1562.3,-1554.6,-1394.4,-1548.0
BOR00124,Plastique,PEHD,200,84.0,2012,-1562.3,-1554.6,-1535.6,-1475.0
BOR00125,Plastique,PEHD,150,115.7,1995,-1535.6,-1475.0,-1451.9,-1395.2
BOR00126,Fonte,Fonte grise,50,187.8,1937,-1535.6,-1475.0,-1667.7,-1341.5
BOR00127,Fonte,Fonte ductile,80,104.2,1992,-1667.7,-1341.5,-1582.6,-1281.4
BOR00128,Plastique,PVC collé,125,102.3,1960,-1667.7,-1341.5,-1737.8,-1267.0
BOR00129,Fonte,Fonte grise,500,188.5,1930,-1737.8,-1267.0,-1642.4,-1104.4
BOR00130,Fonte,Fonte ductile,40,144.1,1978,-1875.9,-1112.4,-1761.8,-1024.4
BOR00131,Ciment,Amiante-ciment,250,115.3,1961,-1875.9,-1112.4,-1945.3,-1020.3
BOR00132,Fonte,Fonte grise,80,186.8,1930,-1945.3,-1020.3,-1816.3,-885.3
BOR00133,Plastique,PVC,63,110.2,1999,-1945.3,-1020.3,-1981.2,-916.1
BOR00134,Fonte,Fonte grise,100,160.8,1960,-1981.2,-916.1,-1881.9,-789.6
BOR00135,Fonte,Fonte ductile,125,155.2,2002,-1981.2,-916.1,-2033.4,-769.9
BOR00136,Fonte,Fonte grise,150,76.9,1930,-2033.4,-769.9,-1995.8,-702.9
BOR00137,Fonte,Fonte ductile,80,209.8,1994,-2033.4,-769.9,-2186.8,-626.8
BOR00138,Fonte,Fonte grise,80,140.1,1930,-2186.8,-626.8,-2047.1,-637.6
BOR00139,Ciment,Amiante-ciment,100,141.9,1971,-2186.8,-626.8,-2287.9,-527.2
BOR00140,Plastique,PVC collé,100,217.4,1960,-2287.9,-527.2,-2075.8,-479.4
BOR00141,Fonte,Fonte grise,100,106.9,1970,-2287.9,-527.2,-2270.8,-421.7
BOR00142,Plastique,PVC collé,100,170.4,1960,-2402.4,-348.4,-2473.4,-193.5
BOR00143,Fonte,Fonte grise,125,135.1,1975,-2473.4,-193.5,-2582.5,-113.8
BOR00144,Ciment,Amiante-ciment,80,180.7,1955,-2582.5,-113.8,-2416.5,-42.2
BOR00145,Fonte,Fonte ductile,200,202.0,1991,-2582.5,-113.8,-2634.2,81.5
BOR00146,Fonte,Fonte ductile,32,128.8,1988,-2634.2,81.5,-2511.2,119.6
BOR00147,Fonte,Fonte grise,100,107.0,1948,-2691.9,168.0,-2611.8,239.0
BOR00148,Plastique,PVC collé,250,136.2,1960,-2691.9,168.0,-2767.7,281.1
BOR00149,Plastique,PEHD,150,143.6,1995,-2767.7,281.1,-2866.0,385.7
BOR00150,Plastique,PEHD,80,193.5,1997,-2866.0,385.7,-3017.9,505.5
BOR00151,Fonte,Fonte ductile,125,177.9,1995,-3017.9,505.5,-2861.9,591.0
BOR00152,Fonte,Fonte ductile,150,148.7,1995,-461.1,-2923.2,-379.7,-2798.8
BOR00153,Plastique,PVC collé,50,193.6,1960,-461.1,-2923.2,-527.7,-2741.4
BOR00154,Fonte,Fonte grise,150,153.2,1947,-527.7,-2741.4,-386.0,-2683.2
BOR00155,Fonte,Fonte grise,32,130.2,1941,-527.7,-2741.4,-606.4,-2637.7
BOR00156,Fonte,Fonte ductile,200,154.8,1997,-606.4,-2637.7,-466.9,-2570.5
BOR00157,Fonte,Fonte ductile,200,133.7,1974,-697.4,-2527.7,-604.0,-2432.0
BOR00158,Fonte,Fonte ductile,63,130.1,1987,-697.4,-2527.7,-775.3,-2423.4
BOR00159,Plastique,PVC collé,150,138.6,1960,-775.3,-2423.4,-675.9,-2326.9
BOR00160,Plastique,PVC collé,250,101.7,1960,-775.3,-2423.4,-836.7,-2342.3
BOR00161,Plastique,PVC collé,100,129.4,1960,-836.7,-2342.3,-747.4,-2248.7
BOR00162,Plastique,PVC,125,207.4,1980,-836.7,-2342.3,-906.8,-2147.2
BOR00163,Fonte,Fonte grise,150,64.3,1930,-906.8,-2147.2,-868.1,-2095.8
BOR00164,Fonte,Fonte ductile,200,141.5,1970,-906.8,-2147.2,-1014.2,-2055.0
BOR00165,Plastique,PVC collé,63,171.8,1985,-1014.2,-2055.0,-851.2,-2000.8
BOR00166,Ciment,Amiante-ciment,125,83.7,1956,-1014.2,-2055.0,-1035.3,-1974.0
BOR00167,Fonte,Fonte grise,150,92.3,1936,-1035.3,-1974.0,-970.1,-1908.7
BOR00168,Fonte,Fonte ductile,150,177.1,2002,-1035.3,-1974.0,-1185.1,-1879.7
BOR00169,Plastique,PEHD,32,180.8,2024,-1185.1,-1879.7,-1067.8,-1742.2
BOR00170,Fonte,Fonte ductile,400,198.4,1988,-1242.8,-1775.6,-1364.7,-1619.0
BOR00171,Plastique,PVC collé,125,136.2,1960,-1364.7,-1619.0,-1237.9,-1569.1
BOR00172,Plastique,PEHD,125,76.9,1995,-1364.7,-1619.0,-1394.4,-1548.0
BOR00173,Ciment,Amiante-ciment,150,146.8,1980,-1394.4,-1548.0,-1277.0,-1460.0
BOR00174,Plastique,PEHD,63,65.8,1995,-1451.9,-1395.2,-1393.8,-1364.3
BOR00175,Fonte,Fonte ductile,80,173.3,2012,-1451.9,-1395.2,-1582.6,-1281.4
BOR00176,Acier,Acier,125,124.3,1967,-1582.6,-1281.4,-1472.6,-1223.3
BOR00177,Plastique,PVC collé,63,186.8,1985,-1582.6,-1281.4,-1642.4,-1104.4
BOR00178,Plastique,PVC collé,100,101.2,1960,-1642.4,-1104.4,-1542.2,-1090.3
BOR00179,Plastique,PVC collé,80,143.7,1960,-1642.4,-1104.4,-1761.8,-1024.4
BOR00180,Plastique,PVC collé,125,149.4,1967,-1761.8,-1024.4,-1816.3,-885.3
BOR00181,Fonte,Fonte ductile,250,119.7,1975,-1816.3,-885.3,-1696.8,-891.3
BOR00182,Plastique,PEHD,40,116.0,1995,-1816.3,-885.3,-1881.9,-789.6
BOR00183,Fonte,Fonte grise,125,143.2,1941,-1881.9,-789.6,-1995.8,-702.9
BOR00184,Fonte,Fonte ductile,63,179.0,1980,-1995.8,-702.9,-1838.2,-617.8
BOR00185,Plastique,PEHD,150,83.1,2001,-1995.8,-702.9,-2047.1,-637.6
BOR00186,Fonte,Fonte ductile,50,133.2,1979,-2047.1,-637.6,-1973.3,-526.7
BOR00187,Fonte,Fonte ductile,150,160.7,2015,-2047.1,-637.6,-2075.8,-479.4
BOR00188,Fonte,Fonte ductile,200,68.3,1995,-2075.8,-479.4,-2044.1,-418.9
BOR00189,Fonte,Fonte grise,150,207.5,1930,-2075.8,-479.4,-2198.5,-312.0
BOR00190,Plastique,PEHD,200,104.9,1995,-2198.5,-312.0,-2105.9,-262.6
BOR00191,Fonte,Fonte ductile,125,146.5,1970,-2198.5,-312.0,-2321.5,-232.4
BOR00192,Plastique,PVC collé,32,149.5,1984,-2321.5,-232.4,-2180.1,-184.2
BOR00193,Fonte,Fonte ductile,80,126.5,2008,-2321.5,-232.4,-2390.0,-126.1
BOR00194,Plastique,PVC,200,175.4,1980,-2390.0,-126.1,-2225.9,-64.1
BOR00195,Fonte,Fonte ductile,32,87.9,1978,-2390.0,-126.1,-2416.5,-42.2
BOR00196,Fonte,Fonte ductile,50,89.5,1983,-2416.5,-42.2,-2359.7,26.9
BOR00197,Plastique,PVC collé,400,187.5,1985,-2416.5,-42.2,-2511.2,119.6
BOR00198,Fonte,Fonte ductile,100,88.7,1988,-2511.2,119.6,-2430.3,156.0
BOR00199,Fonte,Fonte ductile,32,156.1,2015,-2511.2,119.6,-2611.8,239.0
BOR00200,Fonte,Fonte grise,200,99.8,1937,-2611.8,239.0,-2516.3,267.9
BOR00201,Plastique,PVC collé,125,125.2,1962,-2611.8,239.0,-2678.8,344.8
BOR00202,Plastique,PVC,100,154.5,1980,-2678.8,344.8,-2572.9,457.3
BOR00203,Plastique,PEHD,32,135.4,2001,-2678.8,344.8,-2775.2,439.8
BOR00204,Fonte,Fonte ductile,250,101.9,1979,-2775.2,439.8,-2676.9,466.5
BOR00205,Plastique,PVC,40,174.3,1980,-2775.2,439.8,-2861.9,591.0
BOR00206,Plastique,PEHD,100,161.9,2005,-2861.9,591.0,-2705.8,634.0
BOR00207,Plastique,PEHD,125,142.6,1995,-379.7,-2798.8,-237.7,-2784.8
BOR00208,Plastique,PVC collé,200,115.8,1973,-379.7,-2798.8,-386.0,-2683.2
BOR00209,Ciment,Amiante-ciment,200,90.1,1955,-386.0,-2683.2,-354.4,-2598.8
BOR00210,Plastique,PVC collé,200,138.7,1960,-386.0,-2683.2,-466.9,-2570.5
BOR00211,Fonte,Fonte grise,200,73.6,1934,-466.9,-2570.5,-405.4,-2530.1
BOR00212,Fonte,Fonte ductile,250,194.9,1985,-466.9,-2570.5,-604.0,-2432.0
BOR00213,Plastique,PVC collé,50,93.9,1968,-604.0,-2432.0,-517.8,-2394.6
BOR00214,Fonte,Fonte ductile,63,127.3,1984,-604.0,-2432.0,-675.9,-2326.9
BOR00215,Plastique,PEHD,600,159.5,2017,-675.9,-2326.9,-557.6,-2219.9
BOR00216,Plastique,PVC collé,200,143.1,1967,-747.4,-2248.7,-613.7,-2197.5
BOR00217,Plastique,PEHD,40,194.8,1995,-747.4,-2248.7,-868.1,-2095.8
BOR00218,Fonte,Fonte grise,150,118.8,1942,-868.1,-2095.8,-763.2,-2040.2
BOR00219,Fonte,Fonte grise,200,96.6,1947,-868.1,-2095.8,-851.2,-2000.8
BOR00220,Fonte,Fonte grise,150,88.4,1930,-851.2,-2000.8,-815.5,-1919.9
BOR00221,Plastique,PVC collé,250,91.3,1960,-970.1,-1908.7,-902.0,-1847.8
BOR00222,Fonte,Fonte ductile,40,169.1,1974,-1067.8,-1742.2,-1201.7,-1639.1
BOR00223,Fonte,Fonte ductile,80,128.1,1970,-1201.7,-1639.1,-1092.3,-1572.5
BOR00224,Fonte,Fonte ductile,150,78.8,1988,-1201.7,-1639.1,-1237.9,-1569.1
BOR00225,Fonte,Fonte grise,400,122.3,1959,-1237.9,-1569.1,-1141.1,-1494.4
BOR00226,Fonte,Fonte grise,250,115.9,1930,-1237.9,-1569.1,-1277.0,-1460.0
BOR00227,Plastique,PVC collé,400,98.5,1985,-1277.0,-1460.0,-1217.7,-1381.3
BOR00228,Plastique,PVC,200,151.0,1980,-1277.0,-1460.0,-1393.8,-1364.3
BOR00229,Plastique,PVC collé,200,209.1,1960,-1393.8,-1364.3,-1219.6,-1248.5
BOR00230,Fonte,Fonte grise,250,161.5,1950,-1393.8,-1364.3,-1472.6,-1223.3
BOR00231,Fonte,Fonte ductile,63,148.6,1978,-1472.6,-1223.3,-1339.8,-1156.9
BOR00232,Fonte,Fonte ductile,100,150.1,1970,-1472.6,-1223.3,-1542.2,-1090.3
BOR00233,Fonte,Fonte ductile,200,150.7,1970,-1542.2,-1090.3,-1428.7,-991.1
BOR00234,Ciment,Amiante-ciment,200,131.9,1956,-1542.2,-1090.3,-1578.4,-963.5
BOR00235,Plastique,PVC,63,90.0,1980,-1578.4,-963.5,-1496.3,-926.5
BOR00236,Plastique,PEHD,250,138.7,1995,-1578.4,-963.5,-1696.8,-891.3
BOR00237,Fonte,Fonte ductile,150,146.0,1970,-1696.8,-891.3,-1574.2,-812.0
BOR00238,Plastique,PVC collé,400,145.9,1960,-1696.8,-891.3,-1748.1,-754.7
BOR00239,Fonte,Fonte grise,50,163.9,1930,-1748.1,-754.7,-1838.2,-617.8
BOR00240,Plastique,PEHD,125,141.2,1998,-1838.2,-617.8,-1735.0,-521.6
BOR00241,Fonte,Fonte grise,600,162.9,1975,-1838.2,-617.8,-1973.3,-526.7
BOR00242,Fonte,Fonte ductile,63,202.1,1970,-1973.3,-526.7,-1795.9,-429.8
BOR00243,Plastique,PEHD,80,129.0,2000,-1973.3,-526.7,-2044.1,-418.9
BOR00244,Plastique,PVC,100,132.1,1980,-2044.1,-418.9,-1940.9,-336.4
BOR00245,Fonte,Fonte ductile,80,168.1,2006,-2044.1,-418.9,-2105.9,-262.6
BOR00246,Fonte,Fonte ductile,32,108.0,1999,-2105.9,-262.6,-2180.1,-184.2
BOR00247,Plastique,PEHD,80,132.1,1999,-2180.1,-184.2,-2101.5,-77.9
BOR00248,Plastique,PVC,150,128.5,2014,-2180.1,-184.2,-2225.9,-64.1
BOR00249,Fonte,Fonte ductile,150,146.5,1970,-2225.9,-64.1,-2111.6,27.5
BOR00250,Fonte,Fonte ductile,125,161.9,1983,-2225.9,-64.1,-2359.7,26.9
BOR00251,Fonte,Fonte ductile,125,155.6,2015,-2359.7,26.9,-2229.4,112.0
BOR00252,Fonte,Fonte grise,100,147.1,1966,-2359.7,26.9,-2430.3,156.0
BOR00253,Plastique,PEHD,50,141.2,1995,-2430.3,156.0,-2516.3,267.9
BOR00254,Fonte,Fonte ductile,250,197.7,1979,-2516.3,267.9,-2572.9,457.3
BOR00255,Fonte,Fonte ductile,150,133.3,2015,-2572.9,457.3,-2450.5,510.1
BOR00256,Acier,Acier,150,104.4,1980,-2572.9,457.3,-2676.9,466.5
BOR00257,Plastique,PVC collé,250,165.7,1978,-2676.9,466.5,-2548.2,571.0
BOR00258,Fonte,Fonte grise,200,170.0,1975,-2676.9,466.5,-2705.8,634.0
BOR00259,Fonte,Fonte ductile,80,129.7,1981,-2705.8,634.0,-2633.8,741.8
BOR00260,Fonte,Fonte ductile,250,174.1,1970,-237.7,-2784.8,-139.6,-2641.0
BOR00261,Plastique,PEHD,100,219.6,1995,-237.7,-2784.8,-354.4,-2598.8
BOR00262,Plastique,PVC,63,192.6,1999,-354.4,-2598.8,-189.9,-2498.5
BOR00263,Fonte,Fonte ductile,40,85.5,1970,-354.4,-2598.8,-405.4,-2530.1
BOR00264,Fonte,Fonte grise,300,193.3,1930,-405.4,-2530.1,-287.3,-2377.1
BOR00265,Plastique,PEHD,32,176.1,2009,-405.4,-2530.1,-517.8,-2394.6
BOR00266,Plastique,PVC,80,141.2,1980,-517.8,-2394.6,-383.5,-2351.1
BOR00267,Fonte,Fonte grise,40,179.1,1930,-517.8,-2394.6,-557.6,-2219.9
BOR00268,Fonte,Fonte ductile,200,85.3,2015,-557.6,-2219.9,-475.1,-2198.1
BOR00269,Fonte,Fonte grise,100,60.4,1930,-557.6,-2219.9,-613.7,-2197.5
BOR00270,Fonte,Fonte grise,125,155.4,1936,-613.7,-2197.5,-506.8,-2084.7
BOR00271,Plastique,PVC collé,150,217.0,1985,-613.7,-2197.5,-763.2,-2040.2
BOR00272,Fonte,Fonte grise,32,209.9,1946,-763.2,-2040.2,-573.3,-1950.7
BOR00273,Fonte,Fonte ductile,100,131.2,1992,-763.2,-2040.2,-815.5,-1919.9
BOR00274,Plastique,PVC collé,150,120.1,1967,-815.5,-1919.9,-737.2,-1828.9
BOR00275,Fonte,Fonte ductile,80,112.6,1970,-815.5,-1919.9,-902.0,-1847.8
BOR00276,Fonte,Fonte grise,250,212.2,1930,-902.0,-1847.8,-711.6,-1754.2
BOR00277,Fonte,Fonte ductile,150,189.6,1978,-902.0,-1847.8,-994.8,-1682.6
BOR00278,Plastique,PVC,150,130.8,1993,-994.8,-1682.6,-864.2,-1675.8
BOR00279,Plastique,PVC collé,200,200.3,1972,-1092.3,-1572.5,-900.4,-1514.8
BOR00280,Plastique,PVC,125,92.1,1980,-1092.3,-1572.5,-1141.1,-1494.4
BOR00281,Fonte,Fonte ductile,150,136.4,1981,-1141.1,-1494.4,-1052.5,-1390.8
BOR00282,Plastique,PEHD,125,136.6,2024,-1141.1,-1494.4,-1217.7,-1381.3
BOR00283,Plastique,PEHD,125,172.4,1995,-1217.7,-1381.3,-1106.7,-1249.3
