id_troncon,nb_abonne,nb_abonne_sensible,nb_abonne_tres_sensible
SYN000146,18,0,0
SYN000147,26,0,0
SYN000148,0,0,0
SYN000149,25,0,0
SYN000150,30,0,0
SYN000151,3,0,0
SYN000152,22,0,0
SYN000153,1,0,0
SYN000154,2,0,0
SYN000155,2,2,0
SYN000156,26,0,0
SYN000157,26,0,0
SYN000158,28,0,0
SYN000159,26,0,0
SYN000160,29,2,0
SYN000161,26,0,0
SYN000162,23,0,0
SYN000163,28,0,0
SYN000164,18,0,0
SYN000165,32,0,0
SYN000166,24,0,0
SYN000167,30,0,0
SYN000168,0,0,0
SYN000169,1,0,0
SYN000170,28,0,0
SYN000171,1,0,0
SYN000172,0,0,0
SYN000173,24,0,0
SYN000174,19,0,0
SYN000175,29,0,0
SYN000176,27,0,0
SYN000177,23,1,0
SYN000178,24,0,0
SYN000179,1,0,0
SYN000180,1,0,0
SYN000181,0,0,0
SYN000182,29,0,0
SYN000183,34,0,0
SYN000184,28,0,0
SYN000185,30,0,1
SYN000186,16,0,0
SYN000187,29,0,0
SYN000188,32,0,0
SYN000189,30,0,0
SYN000190,30,0,0
SYN000191,23,0,0
SYN000192,20,0,0
SYN000193,18,0,0
SYN000194,28,0,0
SYN000195,34,0,0
SYN000196,32,0,0
SYN000197,25,0,0
SYN000198,0,0,0
SYN000199,21,0,0
SYN000200,23,0,0
SYN000201,20,0,0
SYN000202,1,0,0
SYN000203,28,0,0
SYN000204,23,0,0
SYN000205,2,1,0
SYN000206,34,0,0
SYN000207,28,0,0
SYN000208,18,0,0
SYN000209,2,0,0
SYN000210,3,0,0
SYN000211,20,0,0
SYN000212,26,0,0
SYN000213,23,0,0
SYN000214,22,0,0
SYN000215,28,0,0
SYN000216,35,0,0
SYN000217,27,0,0
SYN000218,28,0,0
SYN000219,35,0,0
SYN000220,25,0,0
SYN000221,25,0,0
SYN000222,29,0,0
SYN000223,22,0,0
SYN000224,25,0,0
SYN000225,28,0,0
SYN000226,3,0,0
SYN000227,3,0,0
SYN000228,32,0,0
SYN000229,31,0,0
SYN000230,0,0,0
SYN000231,20,0,0
SYN000232,32,0,0
SYN000233,26,0,0
SYN000234,3,0,0
SYN000235,3,0,0
SYN000236,28,0,0
SYN000237,24,0,0
SYN000238,28,0,0
SYN000239,28,0,0
SYN000240,17,0,0
SYN000241,21,0,0
SYN000242,25,0,0
SYN000243,3,0,0
SYN000244,20,0,0
SYN000245,23,0,0
SYN000246,33,0,0
SYN000247,32,0,1
SYN000248,0,0,0
SYN000249,2,0,1
SYN000250,30,0,0
SYN000251,26,0,0
SYN000252,24,0,0
SYN000253,0,0,0
SYN000254,27,0,0
SYN000255,23,0,0
SYN000256,19,0,0
SYN000257,0,0,0
SYN000258,2,0,0
SYN000259,0,0,0
SYN000260,0,0,0
SYN000261,2,0,0
SYN000262,30,0,0
SYN000263,21,0,0
SYN000264,17,1,0
SYN000265,23,0,0
SYN000266,20,0,0
SYN000267,19,0,0
SYN000268,27,0,0
SYN000269,19,0,0
SYN000270,23,0,0
SYN000271,29,0,0
SYN000272,28,0,0
SYN000273,5,0,0
SYN000274,0,0,0
SYN000275,29,0,0
SYN000276,25,0,0
SYN000277,21,0,0
SYN000278,19,0,0
SYN000279,34,0,0
SYN000280,27,0,0
SYN000281,0,0,0
SYN000282,21,0,0
SYN000283,22,0,0
SYN000284,18,0,0
SYN000285,35,0,0
SYN000286,26,0,0
SYN000287,24,0,0
SYN000288,29,0,0
SYN000289,2,0,0
SYN000290,24,0,0
SYN000291,0,0,0
SYN000292,19,0,0
SYN000293,21,1,1
SYN000294,28,0,0
SYN000295,29,0,0
SYN000296,4,0,0
SYN000297,3,0,0
SYN000298,0,0,0
SYN000299,22,2,0
SYN000300,26,0,0
SYN000301,18,0,0
SYN000302,31,0,0
SYN000303,33,0,0
SYN000304,25,0,0
SYN000305,23,0,0
SYN000306,29,0,0
SYN000307,22,0,0
SYN000308,34,0,0
SYN000309,21,0,0
SYN000310,3,0,0
SYN000311,20,0,0
SYN000312,34,0,0
SYN000313,17,0,0
SYN000314,26,0,0
SYN000315,30,0,0
SYN000316,21,0,0
SYN000317,29,0,0
SYN000318,2,0,0
SYN000319,24,0,0
SYN000320,30,0,0
SYN000321,33,0,0
SYN000322,21,0,0
SYN000323,0,0,0
SYN000324,30,0,0
SYN000325,23,0,0
SYN000326,19,0,0
SYN000327,19,0,0
SYN000328,23,0,0
SYN000329,27,0,0
SYN000330,23,0,0
SYN000331,21,0,0
SYN000332,23,0,0
SYN000333,16,0,0
SYN000334,22,0,0
SYN000335,25,0,0
SYN000336,19,0,0
SYN000337,19,0,0
SYN000338,21,0,0
SYN000339,25,0,0
SYN000340,26,0,0
SYN000341,26,0,0
SYN000342,28,0,0
SYN000343,4,0,0
SYN000344,34,0,0
SYN000345,23,0,0
SYN000346,24,0,0
SYN000347,22,0,0
SYN000348,2,0,0
SYN000349,30,0,0
SYN000350,26,0,0
SYN000351,26,0,0
SYN000352,0,0,0
SYN000353,28,0,0
SYN000354,24,0,0
SYN000355,31,0,0
SYN000356,30,0,0
SYN000357,23,0,0
SYN000358,27,0,0
SYN000359,1,0,0
SYN000360,25,0,0
SYN000361,16,0,0
SYN000362,37,0,0
SYN000363,29,0,0
SYN000364,20,0,0
SYN000365,2,0,0
SYN000366,38,0,0
SYN000367,26,0,0
SYN000368,27,0,0
SYN000369,3,0,0
SYN000370,22,0,0
SYN000371,28,0,0
SYN000372,4,0,0
SYN000373,27,0,0
SYN000374,25,0,0
SYN000375,19,0,0
SYN000376,21,0,0
SYN000377,0,0,0
SYN000378,22,0,0
SYN000379,20,0,0
SYN000380,24,0,0
SYN000381,37,0,0
SYN000382,3,0,0
SYN000383,22,0,0
SYN000384,16,0,0
SYN000385,24,0,0
SYN000386,25,0,0
SYN000387,21,0,0
SYN000388,1,0,0
SYN000389,30,0,0
SYN000390,24,0,0
SYN000391,27,0,0
SYN000392,4,0,0
SYN000393,0,0,0
SYN000394,18,0,0
SYN000395,0,0,0
SYN000396,18,0,0
SYN000397,25,0,0
SYN000398,3,0,0
SYN000399,26,0,0
SYN000400,30,0,0
SYN000401,20,0,0
SYN000402,23,0,0
SYN000403,17,0,0
SYN000404,21,0,0
SYN000405,27,0,0
SYN000406,32,0,0
SYN000407,26,0,0
SYN000408,23,0,0
SYN000409,29,0,0
SYN000410,24,0,0
SYN000411,3,0,0
SYN000412,20,0,0
SYN000413,27,0,0
SYN000414,19,0,0
SYN000415,24,0,0
SYN000416,1,0,0
SYN000417,32,0,0
SYN000418,20,0,0
SYN000419,25,0,0
SYN000420,0,0,0
SYN000421,31,0,0
SYN000422,26,0,0
SYN000423,25,0,0
SYN000424,27,0,0
SYN000425,22,0,0
SYN000426,23,0,0
SYN000427,24,0,0
SYN000428,16,0,0
SYN000429,22,0,0
SYN000430,36,0,0
SYN000431,24,0,0
SYN000432,24,0,0
SYN000433,17,0,0
SYN000434,18,0,0
SYN000435,23,0,0
SYN000436,23,0,0
SYN000437,27,0,0
SYN000438,28,0,0
SYN000439,1,0,0
SYN000440,2,0,0
SYN000441,23,0,0
SYN000442,23,0,0
SYN000443,16,0,0
SYN000444,22,0,0
SYN000445,28,0,0
SYN000446,19,0,0
SYN000447,22,0,0
SYN000448,21,0,0
SYN000449,30,0,0
SYN000450,28,0,0
SYN000451,29,0,0
SYN000452,2,0,0
SYN000453,24,0,0
SYN000454,31,0,0
SYN000455,27,0,0
SYN000456,5,0,0
SYN000457,0,0,0
SYN000458,26,0,0
SYN000459,24,0,0
SYN000460,18,0,0
SYN000461,26,2,0
SYN000462,25,0,0
SYN000463,20,0,0
SYN000464,30,0,0
SYN000465,0,0,0
SYN000466,20,0,0
SYN000467,21,0,0
SYN000468,20,0,0
SYN000469,22,0,0
SYN000470,28,0,0
SYN000471,23,0,0
SYN000472,24,0,0
SYN000473,27,0,0
SYN000474,24,0,0
SYN000475,33,0,0
SYN000476,26,0,0
SYN000477,32,0,0
SYN000478,0,0,0
SYN000479,24,0,0
SYN000480,26,0,0
SYN000481,19,0,0
SYN000482,0,0,0
SYN000483,21,0,0
SYN000484,32,0,0
SYN000485,29,0,0
SYN000486,1,0,0
SYN000487,0,0,0
SYN000488,0,0,0
SYN000489,30,0,0
SYN000490,0,0,0
SYN000491,24,0,0
SYN000492,28,0,0
SYN000493,27,0,0
SYN000494,21,0,0
SYN000495,28,0,0
SYN000496,1,0,0
SYN000497,26,0,0
SYN000498,26,0,0
SYN000499,24,0,0
SYN000500,32,1,0
SYN000501,28,1,0
SYN000502,34,0,0
SYN000503,21,0,0
SYN000504,19,0,0
SYN000505,27,0,0
SYN000506,28,0,0
SYN000507,26,0,0
SYN000508,22,0,0
SYN000509,2,0,0
SYN000510,20,0,0
SYN000511,28,0,0
SYN000512,25,0,0
SYN000513,38,0,0
SYN000514,23,0,0
SYN000515,31,0,0
SYN000516,23,0,0
SYN000517,4,0,0
SYN000518,4,0,0
SYN000519,23,0,0
SYN000520,1,0,0
SYN000521,21,0,0
SYN000522,5,0,0
SYN000523,32,0,0
SYN000524,26,0,0
SYN000525,20,0,0
SYN000526,21,0,0
SYN000527,31,0,0
SYN000528,3,0,0
SYN000529,16,0,0
SYN000530,21,0,0
SYN000531,20,0,0
SYN000532,35,0,0
SYN000533,22,0,0
SYN000534,22,0,0
SYN000535,0,0,0
SYN000536,21,0,0
SYN000537,26,0,0
SYN000538,16,0,0
SYN000539,4,0,0
SYN000540,38,0,0
SYN000541,0,0,0
SYN000542,2,0,0
SYN000543,18,0,0
SYN000544,1,0,0
SYN000545,23,0,0
SYN000546,26,0,0
SYN000547,33,0,0
SYN000548,2,0,0
SYN000549,27,0,0
SYN000550,28,0,0
SYN000551,0,0,0
SYN000552,25,0,0
SYN000553,0,0,0
SYN000554,18,0,0
SYN000555,1,0,0
SYN000556,23,0,0
SYN000557,1,0,0
SYN000558,1,0,0
SYN000559,1,0,0
SYN000560,0,0,0
SYN000561,13,0,0
SYN000562,23,0,0
SYN000563,30,0,0
SYN000564,0,0,0
SYN000565,21,0,0
SYN000566,28,0,0
SYN000567,27,0,0
SYN000568,2,0,0
SYN000569,27,0,0
SYN000570,22,0,0
SYN000571,21,0,0
SYN000572,21,0,0
SYN000573,29,0,0
SYN000574,24,2,0
SYN000575,25,0,0
SYN000576,19,0,0
SYN000577,29,0,0
SYN000578,27,0,0
SYN000579,25,0,0
SYN000580,19,0,1
SYN000581,24,0,0
SYN000582,28,0,0
SYN000583,20,2,0
SYN000584,1,0,0
SYN000585,2,0,0
SYN000586,30,0,0
SYN000587,0,0,0
SYN000588,27,0,0
SYN000589,24,0,0
SYN000590,31,0,0
SYN000591,21,0,0
SYN000592,0,0,0
SYN000593,29,0,0
SYN000594,25,0,0
SYN000595,26,0,0
SYN000596,25,0,0
SYN000597,27,0,0
SYN000598,29,1,0
SYN000599,0,0,0
SYN000600,21,0,0
SYN000601,24,0,0
SYN000602,18,0,0
SYN000603,20,0,0
SYN000604,24,0,0
SYN000605,40,0,0
SYN000606,23,0,0
SYN000607,26,0,0
SYN000608,20,0,0
SYN000609,23,0,0
SYN000610,25,0,0
SYN000611,27,0,0
SYN000612,3,0,0
SYN000613,2,0,0
SYN000614,19,0,0
SYN000615,24,0,0
SYN000616,22,0,0
SYN000617,19,0,0
SYN000618,20,0,0
SYN000619,25,0,0
SYN000620,0,0,0
SYN000621,21,0,0
SYN000622,0,0,0
SYN000623,0,0,0
SYN000624,23,0,0
SYN000625,30,0,0
SYN000626,25,0,0
SYN000627,22,0,0
SYN000628,0,0,0
SYN000629,0,0,0
SYN000630,33,0,0
SYN000631,24,0,0
SYN000632,23,0,0
SYN000633,27,0,0
SYN000634,20,0,0
SYN000635,2,0,0
SYN000636,1,0,0
SYN000637,28,0,0
SYN000638,31,0,0
SYN000639,30,0,0
SYN000640,26,0,0
SYN000641,27,0,0
SYN000642,0,0,0
SYN000643,18,0,0
SYN000644,25,0,1
SYN000645,5,0,0
SYN000646,21,0,0
SYN000647,0,0,0
SYN000648,24,0,0
SYN000649,19,0,0
SYN000650,18,0,0
SYN000651,0,0,0
SYN000652,32,1,0
SYN000653,0,0,0
SYN000654,3,1,0
SYN000655,31,0,0
SYN000656,25,0,0
SYN000657,21,0,0
SYN000658,0,0,0
SYN000659,2,0,0
SYN000660,28,0,0
SYN000661,29,0,0
SYN000662,20,0,0
SYN000663,26,0,0
SYN000664,24,2,0
SYN000665,22,0,0
SYN000666,0,0,0
SYN000667,18,0,0
SYN000668,3,0,0
SYN000669,19,0,0
SYN000670,23,0,0
SYN000671,15,0,0
SYN000672,29,0,0
SYN000673,27,0,0
SYN000674,19,0,0
SYN000675,20,0,0
SYN000676,24,0,0
SYN000677,0,0,0
SYN000678,20,0,0
SYN000679,29,0,0
SYN000680,20,0,0
SYN000681,32,0,0
SYN000682,26,0,0
SYN000683,18,0,0
SYN000684,22,0,0
SYN000685,17,0,0
SYN000686,24,0,0
SYN000687,39,0,0
SYN000688,27,0,0
SYN000689,0,0,0
SYN000690,30,0,0
SYN000691,22,0,0
SYN000692,33,0,0
SYN000693,18,0,0
SYN000694,25,0,0
SYN000695,1,1,0
SYN000696,21,0,0
SYN000697,1,0,0
SYN000698,0,0,0
SYN000699,27,0,0
SYN000700,22,0,0
SYN000701,24,0,0
SYN000702,24,0,0
SYN000703,23,0,0
SYN000704,28,0,0
SYN000705,0,0,0
SYN000706,20,0,0
SYN000707,25,1,0
SYN000708,14,0,0
SYN000709,18,0,0
SYN000710,20,0,0
SYN000711,24,0,0
SYN000712,0,0,0
SYN000713,0,0,0
SYN000714,1,0,0
SYN000715,0,0,0
SYN000716,26,2,0
SYN000717,26,0,0
SYN000718,21,0,0
SYN000719,25,0,0
SYN000720,24,0,0
SYN000721,2,0,0
SYN000722,18,0,0
SYN000723,30,0,0
SYN000724,36,0,0
SYN000725,23,0,0
SYN000726,1,0,0
SYN000727,25,0,0
SYN000728,33,0,0
SYN000729,30,0,0
SYN000730,0,0,0
SYN000731,23,0,0
SYN000732,20,0,0
SYN000733,22,0,0
SYN000734,31,2,0
SYN000735,30,0,0
SYN000736,26,0,0
SYN000737,18,0,0
SYN000738,23,0,0
SYN000739,23,0,0
SYN000740,26,0,0
SYN000741,23,0,0
SYN000742,31,0,0
SYN000743,0,0,0
SYN000744,15,0,0
SYN000745,0,0,0
SYN000746,4,0,0
SYN000747,0,0,0
SYN000748,17,0,0
SYN000749,36,0,0
SYN000750,27,0,0
SYN000751,24,0,0
SYN000752,0,0,0
SYN000753,10,0,0
SYN000754,3,0,0
SYN000755,26,0,0
SYN000756,1,0,0
SYN000757,21,0,0
SYN000758,19,1,0
SYN000759,20,0,0
SYN000760,21,0,0
SYN000761,20,0,0
SYN000762,0,0,0
SYN000763,19,0,0
SYN000764,17,0,0
SYN000765,23,0,0
SYN000766,28,0,0
SYN000767,0,0,0
SYN000768,23,0,0
SYN000769,13,0,0
SYN000770,19,0,0
SYN000771,1,0,0
SYN000772,12,0,0
SYN000773,25,0,0
SYN000774,2,0,0
SYN000775,30,0,0
SYN000776,0,0,0
SYN000777,24,0,0
SYN000778,30,0,0
SYN000779,2,0,0
SYN000780,30,0,0
SYN000781,29,0,0
SYN000782,20,0,0
SYN000783,28,0,0
SYN000784,0,0,0
SYN000785,0,0,0
SYN000786,29,0,0
SYN000787,33,0,0
SYN000788,30,0,0
SYN000789,26,0,0
SYN000790,13,0,0
SYN000791,18,0,0
SYN000792,33,0,0
SYN000793,25,0,0
SYN000794,1,0,0
SYN000795,26,0,1
SYN000796,23,0,0
SYN000797,24,0,0
SYN000798,22,0,0
SYN000799,30,0,0
SYN000800,21,0,0
SYN000801,23,0,0
SYN000802,25,2,0
SYN000803,23,0,0
SYN000804,2,0,0
SYN000805,19,0,0
SYN000806,21,0,0
SYN000807,0,0,0
SYN000808,34,0,0
SYN000809,25,0,0
SYN000810,35,0,0
SYN000811,1,0,0
SYN000812,0,0,0
SYN000813,0,0,0
SYN000814,3,0,0
SYN000815,20,0,0
SYN000816,27,0,0
SYN000817,41,0,0
SYN000818,0,0,0
SYN000819,2,0,0
SYN000820,31,0,0
SYN000821,0,0,0
SYN000822,15,0,0
SYN000823,29,0,0
SYN000824,33,0,0
SYN000825,30,0,0
SYN000826,24,0,0
SYN000827,25,0,0
SYN000828,21,0,0
SYN000829,27,0,0
SYN000830,25,0,0
SYN000831,0,0,0
SYN000832,2,0,0
SYN000833,1,0,0
SYN000834,16,0,0
SYN000835,32,0,0
SYN000836,18,0,0
SYN000837,33,0,0
SYN000838,26,0,0
SYN000839,27,0,0
SYN000840,19,0,0
SYN000841,27,0,0
SYN000842,23,0,0
SYN000843,21,0,0
SYN000844,26,0,0
SYN000845,24,2,0
SYN000846,29,0,0
SYN000847,21,0,0
SYN000848,18,2,0
SYN000849,21,0,0
SYN000850,34,0,0
SYN000851,27,0,0
SYN000852,18,0,0
SYN000853,19,0,0
SYN000854,27,0,0
SYN000855,29,0,0
SYN000856,25,0,0
SYN000857,18,0,0
SYN000858,27,0,0
SYN000859,23,0,0
SYN000860,28,0,0
SYN000861,34,0,0
SYN000862,25,0,0
SYN000863,22,0,0
SYN000864,26,0,0
SYN000865,31,0,0
SYN000866,24,0,0
SYN000867,32,0,0
SYN000868,18,0,0
SYN000869,31,0,0
SYN000870,1,0,0
SYN000871,26,0,0
SYN000872,23,0,0
SYN000873,1,0,0
SYN000874,22,0,0
SYN000875,0,0,0
SYN000876,30,0,0
SYN000877,27,0,0
SYN000878,31,0,0
SYN000879,30,0,0
SYN000880,20,0,0
SYN000881,29,0,0
SYN000882,24,0,0
SYN000883,29,0,0
SYN000884,33,0,0
SYN000885,29,0,0
SYN000886,20,0,0
SYN000887,24,0,0
SYN000888,32,0,0
SYN000889,4,0,0
SYN000890,33,0,0
SYN000891,25,0,0
SYN000892,28,0,0
SYN000893,28,0,0
SYN000894,24,2,0
SYN000895,23,0,0
SYN000896,2,0,0
SYN000897,24,0,0
SYN000898,29,0,0
SYN000899,23,0,0
SYN000900,22,0,0
SYN000901,25,0,0
SYN000902,28,0,0
SYN000903,32,0,0
SYN000904,18,0,0
SYN000905,23,0,0
SYN000906,22,0,0
SYN000907,25,0,0
SYN000908,0,0,0
SYN000909,1,0,0
SYN000910,3,0,0
SYN000911,0,0,0
SYN000912,34,0,0
SYN000913,27,0,0
SYN000914,27,0,0
SYN000915,32,0,0
SYN000916,21,0,0
SYN000917,34,0,0
SYN000918,34,0,0
SYN000919,23,0,0
SYN000920,34,0,0
SYN000921,22,0,0
SYN000922,29,0,0
SYN000923,19,0,0
SYN000924,29,0,0
SYN000925,26,0,0
SYN000926,28,0,0
SYN000927,0,0,0
SYN000928,30,0,0
SYN000929,26,0,0
SYN000930,18,0,0
SYN000931,3,0,0
SYN000932,25,0,0
SYN000933,22,0,0
SYN000934,0,0,0
SYN000935,19,0,0
SYN000936,0,0,0
SYN000937,3,0,0
SYN000938,24,0,0
SYN000939,26,0,0
SYN000940,22,0,0
SYN000941,19,0,0
SYN000942,25,0,0
SYN000943,20,0,0
SYN000944,21,0,0
SYN000945,0,0,0
SYN000946,28,0,0
SYN000947,36,1,0
SYN000948,24,0,0
SYN000949,23,0,0
SYN000950,4,0,0
SYN000951,24,0,0
SYN000952,0,0,0
SYN000953,1,0,0
SYN000954,25,0,0
SYN000955,2,2,0
SYN000956,21,0,0
SYN000957,23,0,0
SYN000958,30,0,0
SYN000959,30,0,0
SYN000960,19,0,0
SYN000961,22,0,0
SYN000962,0,0,0
SYN000963,19,0,0
SYN000964,28,0,0
SYN000965,23,0,0
SYN000966,38,0,0
SYN000967,15,0,0
SYN000968,22,0,0
SYN000969,27,0,0
SYN000970,29,0,0
SYN000971,23,0,0
SYN000972,30,0,0
SYN000973,22,0,0
SYN000974,26,0,0
SYN000975,20,0,0
SYN000976,20,0,0
SYN000977,30,0,0
SYN000978,14,0,0
SYN000979,18,0,0
SYN000980,24,0,0
SYN000981,0,0,0
SYN000982,17,0,0
SYN000983,21,0,0
SYN000984,31,0,0
SYN000985,25,0,0
SYN000986,0,0,0
SYN000987,27,0,0
SYN000988,31,0,0
SYN000989,3,0,0
SYN000990,29,0,0
SYN000991,22,0,0
SYN000992,32,0,0
SYN000993,24,0,0
SYN000994,22,0,0
SYN000995,18,0,0
SYN000996,1,0,0
SYN000997,23,0,0
SYN000998,26,0,0
SYN000999,25,0,0
SYN001000,0,0,0
SYN001001,21,0,0
SYN001002,26,0,0
SYN001003,0,0,0
SYN001004,1,0,0
SYN001005,18,0,0
SYN001006,33,0,0
SYN001007,33,0,0
SYN001008,23,0,0
SYN001009,16,0,0
SYN001010,19,0,0
SYN001011,23,0,0
SYN001012,31,0,0
SYN001013,0,0,0
SYN001014,26,0,0
SYN001015,27,0,0
SYN001016,3,0,0
SYN001017,20,0,0
SYN001018,26,0,0
SYN001019,1,0,0
SYN001020,17,0,0
SYN001021,31,0,0
SYN001022,17,0,0
SYN001023,20,0,0
SYN001024,24,0,0
SYN001025,23,0,0
SYN001026,24,0,0
SYN001027,1,0,0
SYN001028,24,0,0
SYN001029,28,0,0
SYN001030,0,0,0
SYN001031,20,0,0
SYN001032,24,1,0
SYN001033,28,0,0
SYN001034,22,0,0
SYN001035,26,0,0
SYN001036,22,0,0
SYN001037,23,0,0
SYN001038,19,0,0
SYN001039,26,0,0
SYN001040,0,0,0
SYN001041,25,0,0
SYN001042,3,0,0
SYN001043,24,0,0
SYN001044,25,2,0
SYN001045,25,0,0
SYN001046,18,0,0
SYN001047,25,0,0
SYN001048,27,0,0
SYN001049,0,0,0
SYN001050,1,0,0
SYN001051,30,0,0
SYN001052,27,0,0
SYN001053,0,0,0
SYN001054,22,0,0
SYN001055,25,0,0
SYN001056,21,0,0
SYN001057,24,0,0
SYN001058,29,0,0
SYN001059,1,0,0
SYN001060,1,0,0
SYN001061,22,0,0
SYN001062,30,0,0
SYN001063,29,0,0
SYN001064,31,0,0
SYN001065,22,0,0
SYN001066,28,0,0
SYN001067,22,0,0
SYN001068,24,0,0
SYN001069,29,2,0
SYN001070,14,0,0
SYN001071,26,0,0
SYN001072,3,0,0
SYN001073,30,0,0
SYN001074,28,0,0
SYN001075,22,0,0
SYN001076,32,0,0
SYN001077,21,0,1
SYN001078,18,0,0
SYN001079,26,0,0
SYN001080,0,0,0
SYN001081,15,0,0
SYN001082,36,0,0
SYN001083,22,0,0
SYN001084,30,0,0
SYN001085,24,0,0
SYN001086,2,0,0
SYN001087,23,0,0
SYN001088,27,0,0
SYN001089,24,0,0
SYN001090,29,0,0
SYN001091,33,0,0
SYN001092,19,0,0
SYN001093,0,0,0
SYN001094,0,0,0
SYN001095,27,0,0
SYN001096,28,0,0
SYN001097,27,0,0
SYN001098,19,0,0
SYN001099,1,0,0
SYN001100,26,0,0
SYN001101,2,0,0
SYN001102,3,0,0
SYN001103,2,0,0
SYN001104,26,2,0
SYN001105,27,0,0
SYN001106,23,0,0
SYN001107,21,0,0
SYN001108,2,0,0
SYN001109,21,0,0
SYN001110,1,0,0
SYN001111,26,0,0
SYN001112,0,0,0
SYN001113,34,0,0
SYN001114,23,0,0
SYN001115,21,0,0
SYN001116,27,0,0
SYN001117,32,0,0
SYN001118,29,0,0
SYN001119,32,0,0
SYN001120,0,0,0
SYN001121,2,0,0
SYN001122,0,0,0
SYN001123,2,0,0
SYN001124,36,0,0
SYN001125,23,0,0
SYN001126,21,0,0
SYN001127,18,0,0
SYN001128,22,0,0
SYN001129,0,0,0
SYN001130,1,0,0
SYN001131,2,0,0
SYN001132,28,0,0
SYN001133,24,0,0
SYN001134,21,0,0
SYN001135,28,0,0
SYN001136,0,0,0
SYN001137,23,0,0
SYN001138,17,0,0
SYN001139,0,0,0
SYN001140,29,0,0
SYN001141,24,0,0
SYN001142,23,0,0
SYN001143,22,0,0
SYN001144,30,0,0
SYN001145,0,0,0
SYN001146,18,0,0
SYN001147,0,0,0
SYN001148,2,0,0
SYN001149,23,0,0
SYN001150,24,0,0
SYN001151,28,0,0
SYN001152,0,0,0
SYN001153,1,0,0
SYN001154,29,0,0
SYN001155,25,0,0
SYN001156,23,0,0
SYN001157,0,0,0
SYN001158,0,0,0
SYN001159,21,0,1
