id,materiau_famille,materiau,diametre,longueur,annee_pose,x1,y1,x2,y2
SYN000055,Plastique,PVC,150,113.0,2012,3495.3,368.4,3486.4,255.8
SYN000056,Fonte,Fonte ductile,80,67.1,1974,3486.4,255.8,3424.9,282.8
SYN000057,Plastique,PVC collé,250,136.9,1965,2410.8,834.5,2274.0,828.9
SYN000058,Fonte,Fonte grise,250,71.8,1933,2274.0,828.9,2277.3,900.6
SYN000059,Fonte,Fonte grise,125,59.5,1938,2277.3,900.6,2261.7,958.0
SYN000060,Plastique,PVC collé,125,74.9,1964,2261.7,958.0,2321.3,1003.4
SYN000061,Fonte,Fonte ductile,200,129.7,1990,2321.3,1003.4,2340.6,875.1
SYN000062,Plastique,PVC collé,32,22.1,1983,2340.6,875.1,2330.1,894.6
SYN000063,Plastique,PVC,125,220.3,1992,2330.1,894.6,2233.8,696.5
SYN000064,Plastique,PVC collé,100,122.4,1982,2233.8,696.5,2133.1,626.8
SYN000065,Plastique,PVC collé,100,45.9,1977,2133.1,626.8,2163.5,661.2
SYN000066,Plastique,PVC collé,63,89.7,1960,2163.5,661.2,2210.0,737.9
SYN000067,Fonte,Fonte ductile,40,84.8,2003,2210.0,737.9,2128.6,761.6
SYN000068,Fonte,Fonte grise,250,95.9,1952,-1706.0,2930.2,-1744.0,2842.1
SYN000069,Fonte,Fonte ductile,250,47.5,2013,-1744.0,2842.1,-1713.3,2878.4
SYN000070,Fonte,Fonte grise,63,31.9,1941,-1713.3,2878.4,-1684.7,2864.3
SYN000071,Fonte,Fonte ductile,80,62.3,2003,-1684.7,2864.3,-1628.2,2890.4
SYN000072,Plastique,PEHD,250,44.3,1996,187.4,3257.6,186.9,3301.9
SYN000073,Fonte,Fonte ductile,80,57.1,2003,186.9,3301.9,130.0,3297.9
SYN000074,Fonte,Fonte grise,100,14.8,1951,130.0,3297.9,133.3,3283.5
SYN000075,Fonte,Fonte ductile,250,16.9,1972,133.3,3283.5,124.2,3269.3
SYN000076,Fonte,Fonte ductile,80,26.2,1985,124.2,3269.3,143.1,3251.1
SYN000077,Plastique,PVC collé,500,33.2,1964,2572.9,500.2,2542.2,487.6
SYN000078,Plastique,PVC collé,40,9.0,1971,2542.2,487.6,2541.4,496.6
SYN000079,Plastique,PVC,80,55.9,1981,2541.4,496.6,2512.4,544.4
SYN000080,Plastique,PVC collé,200,16.0,1978,2512.4,544.4,2506.7,529.5
SYN000081,Fonte,Fonte ductile,32,90.0,1999,2506.7,529.5,2524.9,441.3
SYN000082,Plastique,PEHD,200,32.0,1997,3218.4,-3836.5,3250.4,-3835.1
SYN000083,Fonte,Fonte grise,200,15.8,1963,3250.4,-3835.1,3245.4,-3820.1
SYN000084,Fonte,Fonte grise,250,23.6,1966,3245.4,-3820.1,3223.1,-3827.7
SYN000085,Fonte,Fonte grise,150,12.3,1947,3223.1,-3827.7,3233.4,-3834.4
SYN000086,Plastique,PVC,200,20.1,1993,514.4,-462.8,508.2,-481.9
SYN000087,Fonte,Fonte ductile,100,15.9,2006,1411.2,1969.1,1427.0,1969.3
SYN000088,Fonte,Fonte grise,200,57.5,1956,880.2,-2966.9,835.4,-2930.8
SYN000089,Fonte,Fonte ductile,80,127.9,1987,-687.8,564.1,-804.5,511.7
SYN000090,Fonte,Fonte grise,200,83.1,1949,-804.5,511.7,-724.1,490.6
SYN000091,Plastique,PVC,250,19.6,1998,3903.5,3770.1,3912.7,3787.4
SYN000092,Fonte,Fonte ductile,200,254.7,2007,3912.7,3787.4,4109.3,3949.3
SYN000093,Fonte,Fonte ductile,150,132.3,2006,4109.3,3949.3,4184.7,4058.1
SYN000094,Fonte,Fonte ductile,80,95.9,2015,-124.9,-3610.2,-151.6,-3702.3
SYN000095,Plastique,PVC collé,80,45.5,1981,-2173.6,737.4,-2217.4,725.0
SYN000096,Fonte,Fonte ductile,125,284.6,2000,-2198.0,-1359.8,-1983.9,-1172.3
SYN000097,Fonte,Fonte grise,125,131.2,1942,2909.5,425.6,2949.3,300.6
SYN000098,Fonte,Fonte grise,250,45.7,1954,2949.3,300.6,2938.2,256.2
SYN000099,Acier,Acier,250,119.1,1953,2938.2,256.2,2983.6,146.1
SYN000100,Plastique,PEHD,100,45.2,2001,-136.7,2697.6,-152.6,2739.9
SYN000101,Plastique,PVC,100,172.9,1991,-152.6,2739.9,-159.8,2912.7
SYN000102,Fonte,Fonte ductile,200,157.2,1998,-3410.3,2125.9,-3274.9,2046.0
SYN000103,Acier,Acier,200,84.5,1980,-876.4,-126.3,-916.2,-51.8
SYN000104,Plastique,PVC,250,49.3,1999,-3305.6,-3644.8,-3258.6,-3659.7
SYN000105,Plastique,PVC,40,55.2,2007,-3258.6,-3659.7,-3248.3,-3605.5
SYN000106,Fonte,Fonte ductile,100,191.4,1981,-3968.0,-2854.4,-4074.5,-3013.4
SYN000107,Fonte,Fonte ductile,150,190.4,1993,-4074.5,-3013.4,-4139.5,-3192.4
SYN000108,Fonte,Fonte grise,80,18.8,1946,-4139.5,-3192.4,-4153.1,-3205.4
SYN000109,Plastique,PEHD,125,62.9,2016,-4153.1,-3205.4,-4211.5,-3228.8
SYN000110,Fonte,Fonte ductile,32,126.4,1976,1379.5,1141.8,1276.7,1068.3
SYN000111,Fonte,Fonte grise,50,124.8,1951,1276.7,1068.3,1302.7,1190.3
SYN000112,Fonte,Fonte ductile,80,28.2,2002,275.0,-1787.4,301.7,-1778.4
SYN000113,Plastique,PVC collé,100,96.9,1967,-1199.7,-885.3,-1175.7,-791.4
SYN000114,Fonte,Fonte grise,100,102.3,1954,-1175.7,-791.4,-1120.1,-705.6
SYN000115,Plastique,PEHD,63,12.0,2015,-1120.1,-705.6,-1110.0,-712.1
SYN000116,Plastique,PVC,125,58.1,1990,1435.6,-2076.2,1393.3,-2036.4
SYN000117,Plastique,PVC,125,64.2,2016,1393.3,-2036.4,1356.9,-1983.5
SYN000118,Fonte,Fonte ductile,150,40.4,2012,3026.5,-1423.7,3023.4,-1464.0
SYN000119,Plastique,PVC collé,125,166.8,1985,3023.4,-1464.0,3161.7,-1370.6
SYN000120,Plastique,PVC collé,250,57.7,1969,3161.7,-1370.6,3217.6,-1356.7
SYN000121,Plastique,PVC collé,80,52.9,1976,3217.6,-1356.7,3170.7,-1332.2
SYN000122,Fonte,Fonte grise,32,12.4,1957,3170.7,-1332.2,3159.6,-1337.8
SYN000123,Fonte,Fonte ductile,80,44.1,1994,3159.6,-1337.8,3138.4,-1376.5
SYN000124,Fonte,Fonte grise,200,51.9,1970,3138.4,-1376.5,3190.3,-1379.0
SYN000125,Fonte,Fonte ductile,200,141.5,1987,2817.4,2658.9,2677.6,2680.9
SYN000126,Fonte,Fonte ductile,150,44.2,1996,2677.6,2680.9,2696.4,2640.9
SYN000127,Fonte,Fonte grise,200,32.5,1955,3695.1,-2008.6,3722.2,-2026.6
SYN000128,Fonte,Fonte grise,150,163.0,1960,3722.2,-2026.6,3717.0,-1863.7
SYN000129,Plastique,PVC collé,100,72.1,1976,2366.4,-470.3,2294.4,-475.1
SYN000130,Fonte,Fonte grise,200,55.3,1935,2294.4,-475.1,2274.2,-423.7
SYN000131,Acier,Acier,80,15.4,1985,2274.2,-423.7,2274.3,-439.1
SYN000132,Plastique,PVC collé,125,80.7,1969,2274.3,-439.1,2346.9,-474.4
SYN000133,Fonte,Fonte ductile,250,264.8,1976,2346.9,-474.4,2349.1,-209.6
SYN000134,Plastique,PVC collé,200,32.9,1971,2349.1,-209.6,2331.8,-237.6
SYN000135,Fonte,Fonte grise,600,67.6,1960,2331.8,-237.6,2359.7,-299.2
SYN000136,Acier,Acier,80,11.6,1975,-69.6,1635.7,-59.6,1641.6
SYN000137,Fonte,Fonte ductile,500,20.5,1986,3463.8,-2190.5,3478.1,-2175.7
SYN000138,Plastique,PVC,200,82.9,2005,3478.1,-2175.7,3560.1,-2163.6
SYN000139,Fonte,Fonte grise,150,43.7,1934,3560.1,-2163.6,3567.8,-2206.7
SYN000140,Fonte,Fonte ductile,40,29.2,1970,3567.8,-2206.7,3556.7,-2179.7
SYN000141,Fonte,Fonte ductile,80,68.4,1982,3556.7,-2179.7,3509.7,-2229.4
SYN000142,Acier,Acier,80,65.5,1984,2385.3,542.0,2325.9,569.6
SYN000143,Plastique,PVC collé,125,95.7,1985,2325.9,569.6,2377.7,489.1
SYN000144,Fonte,Fonte ductile,80,31.9,1995,1022.0,306.8,1017.9,338.4
SYN000145,Fonte,Fonte ductile,250,90.5,2006,1017.9,338.4,952.3,276.1
SYN000146,Fonte,Fonte ductile,125,30.5,1996,952.3,276.1,940.3,248.0
SYN000147,Plastique,PVC collé,200,100.1,1979,940.3,248.0,877.8,169.8
SYN000148,Fonte,Fonte ductile,500,46.6,1973,877.8,169.8,872.6,123.5
SYN000149,Fonte,Fonte grise,125,87.6,1954,-2109.9,-1733.6,-2177.7,-1678.1
SYN000150,Plastique,PEHD,100,114.7,2002,-2177.7,-1678.1,-2208.8,-1788.5
SYN000151,Plastique,PEHD,40,84.5,1995,-2208.8,-1788.5,-2255.8,-1718.2
SYN000152,Fonte,Fonte grise,100,73.7,1930,-1407.0,510.4,-1457.7,564.0
SYN000153,Plastique,PVC collé,32,20.6,1964,-1457.7,564.0,-1475.2,574.8
SYN000154,Fonte,Fonte grise,63,37.3,1937,-1475.2,574.8,-1482.8,538.2
SYN000155,Plastique,PVC,63,14.5,1991,1703.1,-291.0,1711.6,-302.8
SYN000156,Fonte,Fonte ductile,150,69.5,2008,-1961.8,-2860.3,-1900.0,-2892.0
SYN000157,Plastique,PVC collé,100,50.4,1979,-1900.0,-2892.0,-1882.1,-2844.9
SYN000158,Plastique,PVC,200,44.9,2010,-1882.1,-2844.9,-1913.7,-2813.0
SYN000159,Plastique,PVC,200,63.2,1983,-1913.7,-2813.0,-1886.9,-2870.2
SYN000160,Fonte,Fonte grise,125,51.9,1931,-1886.9,-2870.2,-1928.0,-2838.7
SYN000161,Plastique,PEHD,150,65.7,2007,-1928.0,-2838.7,-1987.6,-2810.9
SYN000162,Fonte,Fonte ductile,250,47.4,2009,-1987.6,-2810.9,-1975.0,-2765.2
SYN000163,Fonte,Fonte grise,150,48.9,1941,-1975.0,-2765.2,-1933.8,-2791.4
SYN000164,Plastique,PVC collé,150,69.2,1980,-1933.8,-2791.4,-2002.9,-2790.1
SYN000165,Fonte,Fonte ductile,125,488.6,1990,-2002.9,-2790.1,-1595.8,-2520.0
SYN000166,Plastique,PEHD,100,18.5,2022,-1595.8,-2520.0,-1587.7,-2503.4
SYN000167,Plastique,PEHD,250,74.9,2021,-2321.9,-3270.9,-2249.5,-3290.0
SYN000168,Fonte,Fonte ductile,500,76.2,1972,1719.3,-3448.5,1779.2,-3401.4
SYN000169,Acier,Acier,40,24.0,1963,1779.2,-3401.4,1775.7,-3377.7
SYN000170,Fonte,Fonte ductile,80,39.5,1985,1775.7,-3377.7,1739.7,-3361.3
SYN000171,Fonte,Fonte ductile,63,36.9,1998,1739.7,-3361.3,1751.8,-3326.5
SYN000172,Fonte,Fonte ductile,32,57.1,1998,1751.8,-3326.5,1694.7,-3324.1
SYN000173,Acier,Acier,80,20.6,1965,1694.7,-3324.1,1696.8,-3303.6
SYN000174,Fonte,Fonte grise,80,15.2,1940,1696.8,-3303.6,1711.9,-3304.5
SYN000175,Fonte,Fonte grise,80,16.2,1963,3837.0,-615.3,3853.1,-613.9
SYN000176,Fonte,Fonte ductile,125,23.6,2008,3853.1,-613.9,3848.1,-636.9
SYN000177,Ciment,Amiante-ciment,250,37.3,1979,3848.1,-636.9,3863.1,-602.8
SYN000178,Plastique,PEHD,80,32.4,2018,3863.1,-602.8,3860.3,-570.5
SYN000179,Plastique,PVC,63,22.6,1987,3860.3,-570.5,3838.7,-577.3
SYN000180,Plastique,PEHD,40,17.5,2019,3838.7,-577.3,3841.8,-560.0
SYN000181,Plastique,PEHD,400,72.3,2007,3841.8,-560.0,3910.2,-583.7
SYN000182,Fonte,Fonte ductile,150,79.5,2002,3910.2,-583.7,3830.8,-589.1
SYN000183,Fonte,Fonte ductile,150,27.9,2005,3830.8,-589.1,3820.0,-563.4
SYN000184,Plastique,PVC,125,52.9,2016,-969.3,2572.4,-922.2,2548.3
SYN000185,Plastique,PVC collé,100,55.7,1973,-922.2,2548.3,-933.5,2493.8
SYN000186,Fonte,Fonte ductile,125,159.5,1992,1352.3,377.3,1309.7,531.0
SYN000187,Fonte,Fonte grise,250,33.3,1952,-839.1,2400.6,-867.6,2383.5
SYN000188,Plastique,PVC,200,212.9,1985,-867.6,2383.5,-687.8,2269.5
SYN000189,Fonte,Fonte ductile,125,99.0,2005,-687.8,2269.5,-642.8,2357.7
SYN000190,Acier,Acier,125,18.3,1983,-642.8,2357.7,-632.6,2372.9
SYN000191,Fonte,Fonte ductile,125,142.2,1977,-632.6,2372.9,-684.6,2505.2
SYN000192,Fonte,Fonte grise,250,31.4,1970,-684.6,2505.2,-656.5,2519.1
SYN000193,Plastique,PEHD,80,32.5,2009,-656.5,2519.1,-643.9,2549.1
SYN000194,Fonte,Fonte grise,100,327.4,1939,-643.9,2549.1,-770.6,2247.2
SYN000195,Fonte,Fonte grise,150,72.9,1950,-1639.7,1270.1,-1579.5,1311.2
SYN000196,Plastique,PVC collé,150,118.4,1972,1823.0,3322.6,1838.4,3205.2
SYN000197,Plastique,PEHD,200,18.4,2005,1838.4,3205.2,1850.6,3191.4
SYN000198,Fonte,Fonte grise,400,90.7,1953,1850.6,3191.4,1919.4,3132.3
SYN000199,Fonte,Fonte ductile,250,87.3,1989,1919.4,3132.3,1832.8,3143.7
SYN000200,Plastique,PVC,150,47.5,2012,3268.9,1849.1,3221.5,1846.3
SYN000201,Ciment,Amiante-ciment,150,25.3,1958,3221.5,1846.3,3228.7,1822.1
SYN000202,Fonte,Fonte ductile,50,57.3,1970,3228.7,1822.1,3172.1,1831.2
SYN000203,Fonte,Fonte grise,80,86.3,1932,3172.1,1831.2,3097.7,1874.9
SYN000204,Fonte,Fonte grise,150,96.6,1952,3097.7,1874.9,3013.3,1827.9
SYN000205,Fonte,Fonte ductile,63,32.4,1988,3013.3,1827.9,3021.8,1859.1
SYN000206,Fonte,Fonte grise,100,51.4,1959,3021.8,1859.1,2988.8,1819.8
SYN000207,Plastique,PVC,80,48.0,2009,2988.8,1819.8,2942.3,1831.8
SYN000208,Fonte,Fonte grise,100,36.3,1941,1654.7,3965.4,1627.0,3941.9
SYN000209,Fonte,Fonte ductile,50,28.4,1978,1231.9,3190.5,1203.6,3193.3
SYN000210,Plastique,PVC,32,21.2,2017,2454.7,-3166.9,2473.2,-3156.6
SYN000211,Plastique,PVC collé,100,85.8,1983,418.9,2687.1,483.1,2630.2
SYN000212,Fonte,Fonte grise,80,101.6,1971,483.1,2630.2,563.0,2692.9
SYN000213,Plastique,PEHD,200,85.4,1995,563.0,2692.9,642.1,2725.1
SYN000214,Plastique,PVC,100,33.5,2010,642.1,2725.1,610.3,2735.6
SYN000215,Plastique,PVC,150,32.6,2002,610.3,2735.6,639.7,2749.7
SYN000216,Fonte,Fonte grise,80,42.8,1944,1476.2,-2546.2,1484.7,-2504.2
SYN000217,Fonte,Fonte grise,150,23.5,1974,825.6,-2588.3,848.6,-2583.5
SYN000218,Acier,Acier,100,865.4,1972,2184.0,-3462.7,1698.9,-4179.4
SYN000219,Fonte,Fonte ductile,150,49.8,1991,2625.0,-189.7,2655.4,-229.2
SYN000220,Fonte,Fonte ductile,100,27.9,2014,2655.4,-229.2,2671.8,-206.6
SYN000221,Fonte,Fonte ductile,150,126.7,1991,2671.8,-206.6,2796.2,-182.5
SYN000222,Plastique,PVC collé,250,18.6,1973,2796.2,-182.5,2810.3,-194.6
SYN000223,Acier,Acier,200,50.6,1970,2810.3,-194.6,2765.6,-171.0
SYN000224,Fonte,Fonte ductile,250,30.1,1993,2344.6,2055.5,2364.2,2032.6
SYN000225,Acier,Acier,80,10.2,1985,2364.2,2032.6,2361.7,2042.5
SYN000226,Fonte,Fonte grise,50,74.3,1935,-3941.2,-1157.1,-3899.9,-1095.3
SYN000227,Plastique,PVC collé,50,86.6,1983,-2268.9,3954.2,-2191.7,3993.5
SYN000228,Plastique,PVC collé,200,14.7,1973,-2191.7,3993.5,-2204.2,3985.7
SYN000229,Fonte,Fonte grise,200,84.1,1943,-2204.2,3985.7,-2120.1,3984.3
SYN000230,Fonte,Fonte grise,32,111.1,1963,-2120.1,3984.3,-2182.1,4076.4
SYN000231,Fonte,Fonte ductile,200,49.6,2010,1019.6,162.8,983.3,129.0
SYN000232,Acier,Acier,125,84.3,1980,2302.9,2829.1,2240.9,2771.9
SYN000233,Plastique,PVC collé,100,75.0,1981,2240.9,2771.9,2236.9,2697.0
SYN000234,Acier,Acier,63,168.4,1976,3362.9,-3185.9,3453.4,-3327.9
SYN000235,Plastique,PEHD,32,51.3,2002,3453.4,-3327.9,3472.7,-3375.4
SYN000236,Fonte,Fonte ductile,80,27.7,1970,3472.7,-3375.4,3469.3,-3402.9
SYN000237,Plastique,PVC,150,33.1,2009,2128.3,3017.4,2158.4,3031.2
SYN000238,Fonte,Fonte grise,80,12.6,1956,2158.4,3031.2,2170.4,3027.5
SYN000239,Fonte,Fonte grise,125,182.9,1962,2170.4,3027.5,1993.8,2979.9
SYN000240,Plastique,PEHD,250,26.6,2021,1993.8,2979.9,1967.5,2984.0
SYN000241,Plastique,PVC,80,71.8,1998,1967.5,2984.0,2020.2,3032.8
SYN000242,Fonte,Fonte ductile,80,74.9,1973,2020.2,3032.8,2007.8,2958.9
SYN000243,Plastique,PVC collé,63,45.1,1978,2007.8,2958.9,1988.6,2999.7
SYN000244,Plastique,PVC collé,125,103.4,1965,1988.6,2999.7,1954.7,3097.4
SYN000245,Plastique,PEHD,200,31.7,2019,1954.7,3097.4,1956.7,3065.7
SYN000246,Plastique,PVC collé,150,27.3,1966,1956.7,3065.7,1968.3,3090.5
SYN000247,Fonte,Fonte ductile,200,47.0,2001,-2743.9,2226.4,-2750.7,2272.9
SYN000248,Fonte,Fonte ductile,500,55.0,2011,-2750.7,2272.9,-2711.8,2234.0
SYN000249,Fonte,Fonte ductile,40,8.1,1992,-2711.8,2234.0,-2707.1,2240.6
SYN000250,Plastique,PVC collé,200,66.5,1984,-2707.1,2240.6,-2640.6,2241.5
SYN000251,Plastique,PEHD,100,25.6,2003,-2640.6,2241.5,-2637.1,2266.9
SYN000252,Fonte,Fonte ductile,125,59.9,1981,-2637.1,2266.9,-2632.2,2326.6
SYN000253,Fonte,Fonte ductile,400,86.0,2014,-2632.2,2326.6,-2691.9,2388.6
SYN000254,Fonte,Fonte ductile,150,123.6,1970,-2691.9,2388.6,-2727.4,2506.9
SYN000255,Plastique,PVC,80,55.9,1998,-2727.4,2506.9,-2679.8,2477.6
SYN000256,Plastique,PEHD,125,37.0,2022,-2679.8,2477.6,-2714.6,2465.1
SYN000257,Fonte,Fonte grise,600,75.6,1936,-2714.6,2465.1,-2755.0,2401.2
SYN000258,Fonte,Fonte grise,40,16.9,1940,-2755.0,2401.2,-2738.7,2405.9
SYN000259,Plastique,PVC collé,400,72.4,1969,-632.7,-682.0,-590.6,-623.0
SYN000260,Fonte,Fonte grise,500,118.5,1946,-590.6,-623.0,-492.4,-689.3
SYN000261,Plastique,PEHD,50,15.7,1995,-492.4,-689.3,-501.2,-702.2
SYN000262,Fonte,Fonte ductile,100,9.4,2011,-501.2,-702.2,-510.3,-699.8
SYN000263,Fonte,Fonte grise,200,258.7,1969,-510.3,-699.8,-559.1,-445.8
SYN000264,Acier,Acier,150,89.0,1981,-3103.2,-1692.9,-3014.2,-1695.1
SYN000265,Fonte,Fonte grise,100,23.1,1930,-3014.2,-1695.1,-3037.3,-1694.2
SYN000266,Fonte,Fonte ductile,125,19.8,2000,2164.5,-3849.2,2178.0,-3834.7
SYN000267,Fonte,Fonte grise,125,51.1,1966,2178.0,-3834.7,2155.8,-3788.7
SYN000268,Fonte,Fonte grise,150,14.0,1965,2155.8,-3788.7,2166.4,-3779.4
SYN000269,Fonte,Fonte grise,125,47.9,1959,2166.4,-3779.4,2167.8,-3731.6
SYN000270,Fonte,Fonte grise,125,161.8,1954,2167.8,-3731.6,2150.9,-3892.5
SYN000271,Fonte,Fonte grise,200,24.5,1932,2150.9,-3892.5,2127.6,-3900.2
SYN000272,Fonte,Fonte grise,125,14.5,1969,-1463.0,1231.8,-1470.3,1219.2
SYN000273,Plastique,PVC collé,32,105.1,1983,-2868.5,-1071.2,-2973.6,-1066.8
SYN000274,Plastique,PVC,400,53.0,2001,-2973.6,-1066.8,-2981.6,-1119.2
SYN000275,Fonte,Fonte ductile,80,55.4,1980,-2981.6,-1119.2,-3006.5,-1168.7
SYN000276,Fonte,Fonte ductile,200,18.6,1977,-3006.5,-1168.7,-2988.2,-1165.9
SYN000277,Fonte,Fonte ductile,100,64.7,1970,3921.2,-2059.0,3886.7,-2113.8
SYN000278,Plastique,PEHD,150,54.1,2022,-3702.7,430.1,-3674.5,476.3
SYN000279,Plastique,PEHD,250,30.0,2008,-3674.5,476.3,-3648.1,490.6
SYN000280,Fonte,Fonte grise,80,67.1,1957,-3648.1,490.6,-3608.8,436.2
SYN000281,Fonte,Fonte grise,500,65.6,1933,1376.1,2152.5,1424.9,2108.7
SYN000282,Fonte,Fonte ductile,125,76.9,2010,1424.9,2108.7,1443.4,2183.3
SYN000283,Fonte,Fonte ductile,100,18.2,2012,-523.1,-2545.5,-507.0,-2553.9
SYN000284,Plastique,PVC collé,100,19.2,1979,1213.6,1599.4,1228.7,1611.3
SYN000285,Fonte,Fonte ductile,200,88.6,1973,2913.1,-1570.8,2892.8,-1484.6
SYN000286,Fonte,Fonte grise,150,58.7,1951,2892.8,-1484.6,2905.5,-1427.3
SYN000287,Fonte,Fonte ductile,80,102.3,1993,1108.7,3196.8,1058.9,3286.2
SYN000288,Plastique,PVC collé,100,125.4,1964,1058.9,3286.2,1001.3,3397.6
SYN000289,Fonte,Fonte grise,50,171.6,1962,1001.3,3397.6,937.9,3238.1
SYN000290,Plastique,PEHD,100,54.3,2024,937.9,3238.1,884.3,3247.0
SYN000291,Fonte,Fonte grise,400,94.9,1946,884.3,3247.0,905.0,3339.6
SYN000292,Acier,Acier,125,85.8,1984,905.0,3339.6,965.2,3400.8
SYN000293,Fonte,Fonte grise,125,60.9,1960,965.2,3400.8,1012.8,3438.8
SYN000294,Plastique,PEHD,80,72.7,2008,1012.8,3438.8,943.0,3459.2
