id_troncon,annee,jour,type
SYN000522,2008,311,casse
SYN000267,2008,312,casse
SYN001802,2008,336,casse
SYN000226,2008,342,casse
SYN000478,2008,348,casse
SYN001900,2008,349,casse
SYN000567,2008,353,casse
SYN002348,2008,365,casse
SYN000152,2009,19,casse
SYN000937,2009,20,casse
SYN001771,2009,24,casse
SYN001231,2009,37,casse
SYN002348,2009,47,casse
SYN001762,2009,51,casse
SYN002297,2009,66,casse
SYN001138,2009,81,casse
SYN002428,2009,85,casse
SYN001367,2009,88,casse
SYN001235,2009,96,casse
SYN002423,2009,99,casse
SYN000453,2009,102,casse
SYN002952,2009,112,casse
SYN000540,2009,130,casse
SYN002082,2009,131,casse
SYN000456,2009,135,casse
SYN000510,2009,169,casse
SYN000869,2009,182,casse
SYN002397,2009,183,casse
SYN001125,2009,195,casse
SYN001864,2009,211,casse
SYN000807,2009,212,casse
SYN000447,2009,225,casse
SYN002686,2009,229,casse
SYN001601,2009,239,casse
SYN001058,2009,253,casse
SYN001199,2009,272,casse
SYN000510,2009,273,casse
SYN001783,2009,289,casse
SYN001720,2009,307,casse
SYN002112,2009,324,casse
SYN001695,2009,362,casse
SYN000128,2010,3,casse
SYN000258,2010,3,casse
SYN001928,2010,26,casse
SYN002569,2010,28,casse
SYN002209,2010,85,casse
SYN002600,2010,98,casse
SYN001132,2010,111,casse
SYN000510,2010,123,casse
SYN001404,2010,134,casse
SYN002804,2010,135,casse
SYN002994,2010,139,casse
SYN001044,2010,141,casse
SYN001490,2010,143,casse
SYN001668,2010,145,casse
SYN002015,2010,152,casse
SYN002637,2010,165,casse
SYN001384,2010,209,casse
SYN000051,2010,214,casse
SYN001419,2010,225,casse
SYN002736,2010,230,casse
SYN001314,2010,231,casse
SYN000768,2010,241,casse
SYN002462,2010,241,casse
SYN000089,2010,258,casse
SYN001574,2010,259,casse
SYN001138,2010,264,casse
SYN000917,2010,286,casse
SYN002952,2010,289,casse
SYN002779,2010,295,casse
SYN002902,2010,296,casse
SYN000473,2010,299,casse
SYN001931,2010,304,casse
SYN002209,2010,304,casse
SYN001706,2010,308,casse
SYN000753,2010,309,casse
SYN001495,2010,325,casse
SYN001449,2011,2,casse
SYN000504,2011,3,casse
SYN000930,2011,12,casse
SYN001774,2011,30,casse
SYN001448,2011,33,casse
SYN001572,2011,46,casse
SYN002052,2011,64,casse
SYN002454,2011,68,casse
SYN001521,2011,83,casse
SYN000343,2011,88,casse
SYN001823,2011,106,casse
SYN001189,2011,113,casse
SYN001309,2011,141,casse
SYN001306,2011,155,casse
SYN001742,2011,189,casse
SYN000111,2011,197,casse
SYN000336,2011,236,casse
SYN002881,2011,243,casse
SYN001484,2011,249,casse
SYN002034,2011,263,casse
SYN001470,2011,266,casse
SYN002387,2011,282,casse
SYN000993,2011,310,casse
SYN002448,2011,323,casse
SYN000111,2011,340,casse
SYN000074,2011,343,casse
SYN002462,2012,5,casse
SYN002164,2012,10,casse
SYN002459,2012,15,casse
SYN002123,2012,58,casse
SYN002769,2012,62,casse
SYN002637,2012,71,casse
SYN002384,2012,82,casse
SYN000524,2012,97,casse
SYN001195,2012,104,casse
SYN002541,2012,106,casse
SYN001661,2012,125,casse
SYN002502,2012,126,casse
SYN002263,2012,156,casse
SYN000257,2012,160,casse
SYN002132,2012,170,casse
SYN000502,2012,180,casse
SYN000522,2012,187,casse
SYN001817,2012,202,casse
SYN002708,2012,202,casse
SYN001706,2012,204,casse
SYN002630,2012,213,casse
SYN000408,2012,236,casse
SYN002265,2012,246,casse
SYN001513,2012,257,casse
SYN002112,2012,277,casse
SYN000194,2012,281,casse
SYN000887,2012,299,casse
SYN000698,2012,306,casse
SYN000218,2012,311,casse
SYN001696,2012,320,casse
SYN002421,2012,320,casse
SYN001155,2012,337,casse
SYN002339,2012,361,casse
SYN002736,2012,361,casse
SYN001441,2012,365,casse
SYN000051,2013,5,casse
SYN001943,2013,22,casse
SYN002980,2013,75,casse
SYN000510,2013,77,casse
SYN001359,2013,80,casse
SYN000034,2013,88,casse
SYN001634,2013,98,casse
SYN002284,2013,101,casse
SYN000697,2013,108,casse
SYN001188,2013,110,casse
SYN000649,2013,112,casse
SYN000755,2013,124,casse
SYN000194,2013,125,casse
SYN000954,2013,129,casse
SYN000814,2013,139,casse
SYN001624,2013,147,casse
SYN000133,2013,158,casse
SYN001864,2013,167,casse
SYN000239,2013,183,casse
SYN002898,2013,185,casse
SYN000455,2013,192,casse
SYN000407,2013,194,casse
SYN001872,2013,204,casse
SYN000468,2013,213,casse
SYN001157,2013,217,casse
SYN000327,2013,231,casse
SYN001370,2013,250,casse
SYN000434,2013,258,casse
SYN002133,2013,263,casse
SYN001041,2013,264,casse
SYN001470,2013,275,casse
SYN002773,2013,278,casse
SYN000962,2013,281,casse
SYN002682,2013,304,casse
SYN001990,2013,313,casse
SYN002924,2013,315,casse
SYN000218,2013,330,casse
SYN000343,2013,351,casse
SYN000538,2013,353,casse
SYN001130,2014,3,casse
SYN002227,2014,18,casse
SYN001670,2014,28,casse
SYN000447,2014,44,casse
SYN001131,2014,47,casse
SYN002382,2014,52,casse
SYN002523,2014,54,casse
SYN000443,2014,76,casse
SYN002353,2014,76,casse
SYN000817,2014,87,casse
SYN000998,2014,95,casse
SYN000154,2014,116,casse
SYN001492,2014,116,casse
SYN000206,2014,156,casse
SYN001717,2014,159,casse
SYN002566,2014,162,casse
SYN001367,2014,174,casse
SYN002963,2014,175,casse
SYN002330,2014,192,casse
SYN002289,2014,195,casse
SYN002117,2014,215,casse
SYN000681,2014,217,casse
SYN002740,2014,225,casse
SYN001730,2014,227,casse
SYN001570,2014,238,casse
SYN000985,2014,249,casse
SYN001634,2014,252,casse
SYN000993,2014,262,casse
SYN001359,2014,278,casse
SYN002133,2014,279,casse
SYN000443,2014,311,casse
SYN001078,2014,320,casse
SYN002467,2014,330,casse
SYN002208,2014,333,casse
SYN001195,2014,355,casse
SYN000670,2014,358,casse
SYN002118,2015,7,casse
SYN000942,2015,8,casse
SYN002128,2015,11,casse
SYN000797,2015,16,casse
SYN002814,2015,18,casse
SYN001822,2015,28,casse
SYN001768,2015,29,casse
SYN001336,2015,40,casse
SYN000327,2015,47,casse
SYN002872,2015,90,casse
SYN002411,2015,110,casse
SYN000884,2015,112,casse
SYN000761,2015,162,casse
SYN002870,2015,164,casse
SYN000608,2015,172,casse
SYN001535,2015,178,casse
SYN002682,2015,201,casse
SYN001601,2015,206,casse
SYN001394,2015,213,casse
SYN000026,2015,227,casse
SYN000111,2015,236,casse
SYN001651,2015,295,casse
SYN001684,2015,295,casse
SYN002932,2015,298,casse
SYN002081,2015,318,casse
SYN001742,2015,322,casse
SYN000416,2015,324,casse
SYN001855,2015,328,casse
SYN002890,2015,337,casse
SYN002682,2016,12,casse
SYN001236,2016,14,casse
SYN001911,2016,23,casse
SYN002810,2016,36,casse
SYN002417,2016,41,casse
SYN000064,2016,52,casse
SYN001675,2016,61,casse
SYN000848,2016,73,casse
SYN001000,2016,76,casse
SYN002469,2016,85,casse
SYN001706,2016,101,casse
SYN002284,2016,108,casse
SYN002623,2016,149,casse
SYN000488,2016,159,casse
SYN001833,2016,164,casse
SYN000454,2016,175,casse
SYN000327,2016,180,casse
SYN000079,2016,192,casse
SYN002199,2016,234,casse
SYN001855,2016,254,casse
SYN001018,2016,273,casse
SYN001628,2016,275,casse
SYN002415,2016,284,casse
SYN001312,2016,304,casse
SYN001150,2016,308,casse
SYN000459,2016,311,casse
SYN001179,2016,332,casse
SYN001195,2016,339,casse
SYN000456,2016,354,casse
SYN001825,2016,355,casse
SYN002441,2016,363,casse
SYN001762,2017,4,casse
SYN002348,2017,14,casse
SYN000552,2017,18,casse
SYN000012,2017,31,casse
SYN000331,2017,50,casse
SYN002952,2017,76,casse
SYN002897,2017,91,casse
SYN000509,2017,95,casse
SYN002356,2017,99,casse
SYN002467,2017,100,casse
SYN000532,2017,122,casse
SYN000622,2017,123,casse
SYN002898,2017,124,casse
SYN000361,2017,126,casse
SYN001406,2017,130,casse
SYN000097,2017,140,casse
SYN000361,2017,140,casse
SYN002688,2017,140,casse
SYN001219,2017,141,casse
SYN002718,2017,144,casse
SYN001684,2017,149,casse
SYN002358,2017,153,casse
SYN002297,2017,175,casse
SYN000027,2017,196,casse
SYN002872,2017,223,casse
SYN001234,2017,227,casse
SYN002048,2017,238,casse
SYN001115,2017,260,casse
SYN001515,2017,260,casse
SYN001943,2017,265,casse
SYN001414,2017,267,casse
SYN001041,2017,281,casse
SYN001443,2017,302,casse
SYN001747,2017,306,casse
SYN002010,2017,306,casse
SYN000848,2017,315,casse
SYN000361,2017,338,casse
SYN002315,2017,342,casse
SYN000004,2017,343,casse
SYN002348,2017,344,casse
SYN000554,2017,347,casse
SYN000301,2017,360,casse
SYN002612,2017,365,casse
SYN002284,2018,11,casse
SYN002760,2018,11,casse
SYN000201,2018,12,casse
SYN002931,2018,36,casse
SYN001714,2018,41,casse
SYN000174,2018,47,casse
SYN000114,2018,53,casse
SYN000780,2018,57,casse
SYN001442,2018,78,casse
SYN002345,2018,78,casse
SYN000388,2018,89,casse
SYN000826,2018,90,casse
SYN002077,2018,94,casse
SYN000732,2018,110,casse
SYN001832,2018,115,casse
SYN001495,2018,119,casse
SYN000869,2018,123,casse
SYN002349,2018,144,casse
SYN000421,2018,145,casse
SYN001156,2018,153,casse
SYN000334,2018,164,casse
SYN000950,2018,181,casse
SYN001774,2018,216,casse
SYN001179,2018,265,casse
SYN001254,2018,274,casse
SYN000642,2018,279,casse
SYN000158,2018,293,casse
SYN000826,2018,296,casse
SYN002759,2018,307,casse
SYN000380,2018,314,casse
SYN000922,2018,316,casse
SYN002759,2018,327,casse
SYN000724,2018,333,casse
SYN002275,2018,339,casse
SYN002724,2018,343,casse
SYN001823,2018,355,casse
SYN001221,2018,359,casse
SYN002736,2018,362,casse
SYN002096,2019,21,casse
SYN002081,2019,24,casse
SYN001550,2019,26,casse
SYN002051,2019,37,casse
SYN001710,2019,38,casse
SYN000848,2019,51,casse
SYN001381,2019,60,casse
SYN000434,2019,67,casse
SYN001918,2019,77,casse
SYN002406,2019,82,casse
SYN000088,2019,92,casse
SYN002275,2019,111,casse
SYN002216,2019,125,casse
SYN000288,2019,129,casse
SYN000062,2019,130,casse
SYN002909,2019,139,casse
SYN000088,2019,142,casse
SYN000416,2019,144,casse
SYN002415,2019,163,casse
SYN001407,2019,179,casse
SYN001948,2019,199,casse
SYN001115,2019,208,casse
SYN002683,2019,209,casse
SYN002327,2019,230,casse
SYN002042,2019,232,casse
SYN001717,2019,245,casse
SYN000143,2019,252,casse
SYN001312,2019,254,casse
SYN002775,2019,261,casse
SYN002814,2019,265,casse
SYN002569,2019,273,casse
SYN002890,2019,278,casse
SYN001802,2019,297,casse
SYN001948,2019,305,casse
SYN000441,2019,332,casse
SYN001254,2019,343,casse
SYN002488,2019,350,casse
SYN002553,2019,354,casse
SYN001534,2019,355,casse
SYN001353,2019,358,casse
SYN001601,2019,363,casse
SYN001835,2020,6,casse
SYN000435,2020,18,casse
SYN002605,2020,21,casse
SYN001670,2020,32,casse
SYN000289,2020,38,casse
SYN001026,2020,40,casse
SYN001668,2020,50,casse
SYN002101,2020,53,casse
SYN002895,2020,87,casse
SYN000681,2020,99,casse
SYN000285,2020,103,casse
SYN001121,2020,108,casse
SYN001435,2020,111,casse
SYN002223,2020,119,casse
SYN002761,2020,125,casse
SYN002582,2020,126,casse
SYN000019,2020,132,casse
SYN001854,2020,136,casse
SYN000331,2020,137,casse
SYN002265,2020,143,casse
SYN001487,2020,148,casse
SYN001370,2020,164,casse
SYN002912,2020,167,casse
SYN001414,2020,190,casse
SYN002736,2020,190,casse
SYN001205,2020,199,casse
SYN000152,2020,203,casse
SYN000727,2020,220,casse
SYN002339,2020,222,casse
SYN000630,2020,226,casse
SYN001770,2020,230,casse
SYN001670,2020,248,casse
SYN001925,2020,249,casse
SYN000230,2020,255,casse
SYN000058,2020,263,casse
SYN002362,2020,266,casse
SYN001121,2020,268,casse
SYN000630,2020,272,casse
SYN001130,2020,316,casse
SYN001108,2020,338,casse
SYN002216,2020,349,casse
SYN000064,2020,352,casse
SYN000508,2020,365,casse
SYN002112,2021,5,casse
SYN002198,2021,6,casse
SYN002593,2021,9,casse
SYN002639,2021,16,casse
SYN000779,2021,22,casse
SYN000051,2021,41,casse
SYN002500,2021,53,casse
SYN001025,2021,57,casse
SYN002010,2021,57,casse
SYN000635,2021,65,casse
SYN001211,2021,91,casse
SYN002339,2021,93,casse
SYN001910,2021,96,casse
SYN002711,2021,104,casse
SYN002890,2021,113,casse
SYN001957,2021,138,casse
SYN002056,2021,139,casse
SYN002193,2021,147,casse
SYN001015,2021,151,casse
SYN001443,2021,209,casse
SYN001910,2021,213,casse
SYN000074,2021,214,casse
SYN000160,2021,214,casse
SYN000340,2021,218,casse
SYN000540,2021,225,casse
SYN000522,2021,238,casse
SYN001477,2021,243,casse
SYN001442,2021,245,casse
SYN001872,2021,257,casse
SYN001111,2021,266,casse
SYN002358,2021,282,casse
SYN002579,2021,293,casse
SYN002963,2021,295,casse
SYN000544,2021,310,casse
SYN000244,2021,313,casse
SYN000381,2021,335,casse
SYN001645,2021,336,casse
SYN002298,2021,340,casse
SYN000538,2021,342,casse
SYN000766,2021,345,casse
SYN000160,2021,356,casse
SYN000732,2021,356,casse
SYN000794,2021,363,casse
SYN002902,2022,3,casse
SYN002330,2022,14,casse
SYN002639,2022,16,casse
SYN002523,2022,29,casse
SYN001725,2022,32,casse
SYN001093,2022,48,casse
SYN002989,2022,55,casse
SYN002918,2022,62,casse
SYN002813,2022,70,casse
SYN002393,2022,77,casse
SYN000355,2022,79,casse
SYN002339,2022,102,casse
SYN000099,2022,103,casse
SYN000305,2022,111,casse
SYN002682,2022,133,casse
SYN000070,2022,141,casse
SYN001164,2022,144,casse
SYN002216,2022,163,casse
SYN002630,2022,168,casse
SYN002836,2022,169,casse
SYN002821,2022,181,casse
SYN001492,2022,185,casse
SYN001247,2022,186,casse
SYN000420,2022,192,casse
SYN001905,2022,192,casse
SYN000963,2022,205,casse
SYN001031,2022,217,casse
SYN002111,2022,217,casse
SYN001492,2022,220,casse
SYN001392,2022,226,casse
SYN001407,2022,232,casse
SYN002952,2022,244,casse
SYN002866,2022,245,casse
SYN002193,2022,250,casse
SYN001957,2022,269,casse
SYN000027,2022,287,casse
SYN001164,2022,292,casse
SYN001435,2022,294,casse
SYN002271,2022,313,casse
SYN001742,2022,316,casse
SYN000530,2022,345,casse
SYN000758,2022,359,casse
SYN000289,2023,2,casse
SYN002960,2023,5,casse
SYN001071,2023,7,casse
SYN000649,2023,8,casse
SYN000270,2023,14,casse
SYN000567,2023,16,casse
SYN000898,2023,19,casse
SYN001628,2023,29,casse
SYN002448,2023,34,casse
SYN000195,2023,39,casse
SYN001167,2023,58,casse
SYN002759,2023,62,casse
SYN001398,2023,69,casse
SYN001601,2023,72,casse
SYN002604,2023,72,casse
SYN002879,2023,74,casse
SYN002650,2023,79,casse
SYN001915,2023,81,casse
SYN001717,2023,89,casse
SYN002518,2023,89,casse
SYN002216,2023,99,casse
SYN000527,2023,100,casse
SYN001317,2023,100,casse
SYN001918,2023,107,casse
SYN002960,2023,112,casse
SYN002056,2023,132,casse
SYN000964,2023,134,casse
SYN000408,2023,158,casse
SYN001238,2023,165,casse
SYN000544,2023,178,casse
SYN001322,2023,184,casse
SYN002592,2023,185,casse
SYN000971,2023,190,casse
SYN001823,2023,192,casse
SYN001918,2023,201,casse
SYN000408,2023,204,casse
SYN000335,2023,216,casse
SYN002173,2023,224,casse
SYN000121,2023,225,casse
SYN001121,2023,234,casse
SYN002340,2023,245,casse
SYN002767,2023,248,casse
SYN000434,2023,254,casse
SYN001550,2023,260,casse
SYN002394,2023,262,casse
SYN002986,2023,262,casse
SYN000068,2023,268,casse
SYN000897,2023,277,casse
SYN001703,2023,280,casse
SYN000634,2023,286,casse
SYN000978,2023,286,casse
SYN001765,2023,289,casse
SYN000732,2023,299,casse
SYN001004,2023,303,casse
SYN001826,2023,324,casse
SYN001948,2023,332,casse
SYN001245,2023,344,casse
SYN000022,2023,348,casse
SYN000962,2023,352,casse
SYN001422,2023,353,casse
SYN002918,2023,360,casse
SYN000931,2023,364,casse
SYN000506,2023,365,casse
SYN002311,2024,14,casse
SYN000510,2024,28,casse
SYN001950,2024,38,casse
SYN002073,2024,54,casse
SYN001250,2024,57,casse
SYN000005,2024,64,casse
SYN002228,2024,67,casse
SYN002872,2024,87,casse
SYN001289,2024,88,casse
SYN001668,2024,108,casse
SYN002688,2024,109,casse
SYN002866,2024,111,casse
SYN001461,2024,121,casse
SYN002129,2024,130,casse
SYN002112,2024,146,casse
SYN002228,2024,157,casse
SYN000649,2024,165,casse
SYN000844,2024,169,casse
SYN000757,2024,180,casse
SYN002138,2024,190,casse
SYN000594,2024,191,casse
SYN001313,2024,191,casse
SYN000165,2024,196,casse
SYN002271,2024,209,casse
SYN001842,2024,213,casse
SYN001960,2024,221,casse
SYN001641,2024,228,casse
SYN002311,2024,237,casse
SYN001369,2024,243,casse
SYN001281,2024,253,casse
SYN001276,2024,254,casse
SYN002795,2024,260,casse
SYN000203,2024,277,casse
SYN001725,2024,282,casse
SYN002449,2024,282,casse
SYN002423,2024,295,casse
SYN000613,2024,300,casse
SYN001109,2024,300,casse
SYN001111,2024,302,casse
SYN000343,2024,303,casse
SYN002100,2024,304,casse
SYN001628,2024,305,casse
SYN000577,2024,312,casse
SYN002836,2024,334,casse
SYN001236,2024,349,casse
SYN001896,2024,352,casse
SYN002928,2024,355,casse
SYN000435,2024,357,casse
SYN000835,2024,360,casse
