id_troncon,nb_abonne,nb_abonne_sensible,nb_abonne_tres_sensible
MAR00147,13,0,0
MAR00148,30,0,0
MAR00149,10,0,0
MAR00150,18,0,0
MAR00151,15,0,0
MAR00152,15,0,0
MAR00153,25,0,0
MAR00154,20,0,0
MAR00155,24,0,0
MAR00156,26,0,0
MAR00157,17,0,0
MAR00158,2,0,0
MAR00159,18,0,0
MAR00160,17,0,0
MAR00161,9,0,0
MAR00162,15,0,0
MAR00163,23,0,0
MAR00164,13,0,0
MAR00165,15,0,0
MAR00166,15,0,0
MAR00167,20,0,0
MAR00168,10,0,0
MAR00169,0,0,0
MAR00170,13,0,0
MAR00171,3,0,0
MAR00172,2,0,0
MAR00173,0,0,0
MAR00174,21,0,0
MAR00175,22,0,0
MAR00176,18,0,0
MAR00177,1,0,0
MAR00178,1,0,0
MAR00179,0,0,0
MAR00180,0,0,0
MAR00181,20,0,0
MAR00182,20,0,0
MAR00183,0,0,0
MAR00184,0,0,0
MAR00185,17,0,0
MAR00186,19,0,0
MAR00187,24,0,0
MAR00188,25,0,0
MAR00189,21,0,0
MAR00190,15,0,0
MAR00191,0,0,0
MAR00192,0,0,0
MAR00193,2,0,0
MAR00194,32,0,0
MAR00195,0,0,0
MAR00196,1,0,0
MAR00197,27,0,0
MAR00198,32,0,0
MAR00199,29,0,0
MAR00200,27,0,0
MAR00201,12,0,0
MAR00202,1,0,0
MAR00203,26,0,0
MAR00204,0,0,0
MAR00205,2,1,0
MAR00206,28,0,0
MAR00207,20,0,0
MAR00208,2,0,0
MAR00209,21,0,0
MAR00210,22,0,0
MAR00211,5,0,0
MAR00212,23,0,0
MAR00213,1,0,0
MAR00214,17,0,0
MAR00215,2,0,0
MAR00216,17,0,0
MAR00217,0,0,0
MAR00218,14,0,0
MAR00219,25,0,0
MAR00220,15,0,0
MAR00221,20,0,0
MAR00222,1,0,0
MAR00223,16,0,0
MAR00224,5,0,0
MAR00225,23,0,0
MAR00226,20,0,0
MAR00227,18,0,0
MAR00228,1,0,0
MAR00229,23,0,0
MAR00230,23,0,0
MAR00231,19,0,0
MAR00232,24,0,0
MAR00233,3,0,0
MAR00234,1,0,0
MAR00235,22,0,0
MAR00236,33,0,0
MAR00237,26,0,0
MAR00238,26,0,0
MAR00239,34,0,0
MAR00240,29,0,0
MAR00241,12,0,0
MAR00242,27,0,0
MAR00243,22,0,0
MAR00244,20,0,0
MAR00245,29,0,0
MAR00246,20,0,0
MAR00247,2,0,0
MAR00248,25,0,0
MAR00249,0,0,0
MAR00250,19,0,0
MAR00251,28,0,1
MAR00252,0,0,0
MAR00253,28,0,0
MAR00254,3,0,0
MAR00255,3,0,0
MAR00256,26,0,0
MAR00257,3,0,0
MAR00258,23,0,0
MAR00259,21,0,0
MAR00260,28,0,0
MAR00261,0,0,0
MAR00262,26,0,0
MAR00263,4,0,0
MAR00264,20,0,0
MAR00265,22,0,0
MAR00266,17,0,0
MAR00267,25,0,0
MAR00268,1,0,0
MAR00269,18,0,0
MAR00270,14,0,0
MAR00271,17,0,0
MAR00272,22,0,0
MAR00273,2,0,0
MAR00274,0,0,0
MAR00275,0,0,0
MAR00276,1,0,0
MAR00277,14,0,0
MAR00278,23,0,0
MAR00279,0,0,0
MAR00280,20,0,0
MAR00281,23,0,0
MAR00282,19,0,0
MAR00283,22,0,0
MAR00284,19,0,0
MAR00285,18,0,0
MAR00286,29,0,0
MAR00287,18,0,0
MAR00288,20,0,0
MAR00289,20,0,0
MAR00290,0,0,0
MAR00291,22,0,0
MAR00292,27,0,0
MAR00293,22,0,0
MAR00294,27,0,0
MAR00295,20,0,0
MAR00296,27,0,0
MAR00297,1,0,0
MAR00298,0,0,0
MAR00299,26,0,0
MAR00300,2,0,0
MAR00301,22,0,0
MAR00302,1,0,0
MAR00303,0,0,0
MAR00304,23,0,0
MAR00305,20,0,0
MAR00306,26,0,0
MAR00307,25,0,0
MAR00308,27,0,0
MAR00309,27,0,0
MAR00310,0,0,0
MAR00311,26,0,0
MAR00312,0,0,0
MAR00313,23,0,0
MAR00314,24,0,0
MAR00315,20,0,0
MAR00316,21,0,0
MAR00317,2,0,0
MAR00318,1,0,0
MAR00319,27,0,0
MAR00320,17,0,0
MAR00321,1,0,0
MAR00322,0,0,0
MAR00323,20,0,0
MAR00324,21,0,0
MAR00325,16,0,0
MAR00326,24,0,0
MAR00327,13,0,0
MAR00328,20,0,0
MAR00329,25,0,0
MAR00330,20,0,0
MAR00331,24,0,0
MAR00332,13,0,0
MAR00333,0,0,0
MAR00334,4,0,0
MAR00335,25,0,0
MAR00336,0,0,0
MAR00337,19,0,0
MAR00338,0,0,0
MAR00339,24,0,0
MAR00340,25,1,0
MAR00341,23,0,0
MAR00342,22,0,0
MAR00343,33,0,0
MAR00344,23,0,0
MAR00345,4,0,0
MAR00346,17,0,0
MAR00347,2,0,0
MAR00348,23,0,0
MAR00349,21,0,0
MAR00350,31,0,0
MAR00351,16,0,0
MAR00352,33,0,0
MAR00353,1,0,0
MAR00354,27,0,0
MAR00355,1,0,0
MAR00356,13,0,0
MAR00357,22,0,0
MAR00358,21,0,0
MAR00359,26,0,0
MAR00360,24,0,0
MAR00361,17,0,0
MAR00362,0,0,0
MAR00363,23,0,0
MAR00364,34,0,0
MAR00365,25,0,0
MAR00366,15,0,0
MAR00367,4,0,0
MAR00368,26,0,0
MAR00369,20,0,0
MAR00370,23,0,0
MAR00371,29,0,0
MAR00372,30,0,0
MAR00373,16,0,0
MAR00374,24,0,0
MAR00375,19,0,0
MAR00376,26,0,0
MAR00377,0,0,0
MAR00378,0,0,0
MAR00379,22,0,0
MAR00380,19,0,0
MAR00381,15,0,0
MAR00382,3,0,0
MAR00383,1,0,0
MAR00384,18,0,0
MAR00385,20,0,0
MAR00386,0,0,0
MAR00387,3,0,0
MAR00388,20,0,0
MAR00389,2,0,0
MAR00390,26,0,0
MAR00391,0,0,0
MAR00392,5,0,0
MAR00393,17,0,0
MAR00394,23,0,1
MAR00395,0,0,0
MAR00396,24,0,0
MAR00397,42,0,0
MAR00398,0,0,0
MAR00399,19,0,0
MAR00400,0,0,0
MAR00401,27,0,0
MAR00402,0,0,0
MAR00403,0,0,0
MAR00404,25,0,0
MAR00405,4,0,0
MAR00406,30,1,0
MAR00407,33,0,0
MAR00408,24,0,0
MAR00409,27,0,0
MAR00410,0,0,0
MAR00411,37,0,0
MAR00412,34,0,0
MAR00413,34,0,0
MAR00414,27,0,0
MAR00415,26,0,0
MAR00416,34,0,0
MAR00417,26,0,0
MAR00418,15,0,0
MAR00419,33,0,0
MAR00420,4,0,0
MAR00421,0,0,0
MAR00422,18,1,0
MAR00423,27,0,0
MAR00424,23,0,0
MAR00425,28,0,0
MAR00426,0,0,0
MAR00427,3,0,0
MAR00428,19,0,0
MAR00429,23,0,0
MAR00430,23,0,0
MAR00431,0,0,0
MAR00432,2,0,0
MAR00433,2,0,0
MAR00434,1,0,0
MAR00435,28,0,0
MAR00436,24,0,0
MAR00437,24,0,0
MAR00438,26,0,0
MAR00439,0,0,0
MAR00440,26,0,0
MAR00441,15,0,0
MAR00442,21,0,0
MAR00443,20,0,0
MAR00444,21,0,0
MAR00445,20,0,0
MAR00446,4,0,0
MAR00447,29,0,0
MAR00448,22,0,0
MAR00449,3,0,0
MAR00450,24,0,0
MAR00451,38,0,0
MAR00452,22,0,0
MAR00453,31,0,0
MAR00454,27,0,0
MAR00455,5,0,0
MAR00456,0,0,0
MAR00457,22,2,0
MAR00458,33,0,0
MAR00459,36,0,0
MAR00460,0,0,0
MAR00461,28,0,0
MAR00462,32,0,0
MAR00463,33,0,0
MAR00464,1,0,0
MAR00465,0,0,0
MAR00466,25,0,0
MAR00467,2,0,0
MAR00468,25,0,0
MAR00469,30,0,0
MAR00470,31,0,0
MAR00471,18,0,0
MAR00472,0,0,0
MAR00473,30,0,0
MAR00474,29,0,0
MAR00475,24,0,0
MAR00476,6,0,0
MAR00477,21,0,0
MAR00478,25,2,0
MAR00479,30,0,0
MAR00480,0,0,0
MAR00481,33,0,0
MAR00482,20,0,0
MAR00483,23,0,0
MAR00484,3,0,0
MAR00485,22,0,0
MAR00486,20,0,0
MAR00487,0,0,0
MAR00488,29,0,0
MAR00489,1,0,0
MAR00490,25,0,0
MAR00491,20,0,0
MAR00492,1,0,0
MAR00493,23,0,0
MAR00494,17,0,0
MAR00495,19,0,1
MAR00496,17,0,0
MAR00497,1,0,0
MAR00498,25,0,0
MAR00499,20,0,0
MAR00500,3,0,0
MAR00501,0,0,0
MAR00502,28,0,0
MAR00503,0,0,0
MAR00504,28,0,0
MAR00505,24,0,0
MAR00506,27,0,0
MAR00507,0,0,0
MAR00508,28,0,0
MAR00509,29,0,0
MAR00510,0,0,0
MAR00511,32,0,0
MAR00512,34,0,0
MAR00513,29,0,0
MAR00514,26,0,0
MAR00515,38,0,0
MAR00516,26,0,0
MAR00517,21,0,0
MAR00518,31,0,0
MAR00519,24,0,0
MAR00520,21,0,0
MAR00521,27,0,0
MAR00522,25,0,0
MAR00523,19,0,0
MAR00524,37,0,0
MAR00525,41,2,0
MAR00526,0,0,0
MAR00527,24,0,0
MAR00528,33,0,0
MAR00529,34,0,0
MAR00530,26,0,0
MAR00531,28,0,0
MAR00532,0,0,0
MAR00533,0,0,0
MAR00534,0,0,0
MAR00535,35,0,0
MAR00536,17,0,0
MAR00537,27,0,0
MAR00538,27,0,0
MAR00539,2,0,0
MAR00540,24,0,0
MAR00541,33,0,0
MAR00542,22,0,0
MAR00543,22,0,0
MAR00544,27,0,0
MAR00545,23,0,0
MAR00546,14,0,0
MAR00547,21,0,0
MAR00548,22,0,0
MAR00549,17,0,0
MAR00550,27,0,0
MAR00551,23,0,0
MAR00552,21,0,0
MAR00553,3,0,0
MAR00554,28,0,0
MAR00555,32,0,0
MAR00556,29,0,0
MAR00557,28,0,0
MAR00558,27,0,0
MAR00559,20,0,0
MAR00560,33,0,0
MAR00561,1,1,0
MAR00562,29,0,0
MAR00563,3,0,0
MAR00564,25,0,0
MAR00565,28,0,0
MAR00566,0,0,0
MAR00567,2,0,0
MAR00568,25,0,0
MAR00569,23,0,0
MAR00570,38,0,0
MAR00571,20,0,0
MAR00572,32,0,0
MAR00573,23,0,0
MAR00574,30,0,0
MAR00575,35,0,0
MAR00576,0,0,0
MAR00577,32,1,0
MAR00578,29,0,0
MAR00579,33,0,0
MAR00580,0,0,0
MAR00581,23,0,0
MAR00582,19,0,0
MAR00583,20,0,0
MAR00584,28,0,0
MAR00585,29,0,0
MAR00586,22,0,0
MAR00587,0,0,0
MAR00588,30,0,0
MAR00589,28,0,0
MAR00590,29,0,0
MAR00591,23,0,0
MAR00592,4,0,0
MAR00593,1,0,0
MAR00594,3,0,0
MAR00595,26,0,0
MAR00596,13,0,0
MAR00597,24,0,0
MAR00598,33,0,0
MAR00599,24,0,0
MAR00600,2,0,0
MAR00601,25,0,0
MAR00602,35,0,0
MAR00603,39,0,0
MAR00604,3,0,0
MAR00605,0,0,0
MAR00606,1,0,0
MAR00607,26,0,0
MAR00608,37,0,0
MAR00609,17,0,0
MAR00610,17,0,0
MAR00611,22,0,0
MAR00612,29,0,0
MAR00613,26,0,0
MAR00614,42,0,0
MAR00615,28,0,0
MAR00616,28,1,0
MAR00617,0,0,0
MAR00618,41,0,0
MAR00619,0,0,0
MAR00620,20,0,0
MAR00621,24,0,0
MAR00622,31,0,0
MAR00623,30,0,0
MAR00624,0,0,0
MAR00625,38,0,0
MAR00626,41,0,0
MAR00627,25,0,0
MAR00628,38,0,0
MAR00629,2,0,0
MAR00630,30,2,0
MAR00631,34,0,0
MAR00632,3,0,0
MAR00633,31,0,0
MAR00634,28,0,0
MAR00635,25,0,0
MAR00636,21,0,0
MAR00637,29,0,0
MAR00638,27,0,0
MAR00639,22,0,0
MAR00640,25,0,0
MAR00641,27,0,0
MAR00642,30,0,0
MAR00643,18,0,0
MAR00644,31,0,0
MAR00645,28,0,0
MAR00646,32,0,0
MAR00647,1,0,0
MAR00648,1,1,0
MAR00649,0,0,0
MAR00650,23,0,0
MAR00651,14,0,0
MAR00652,0,0,0
MAR00653,28,0,0
MAR00654,29,0,0
MAR00655,22,0,0
MAR00656,24,0,0
MAR00657,0,0,0
MAR00658,1,0,0
MAR00659,42,0,0
MAR00660,21,0,0
MAR00661,30,0,0
MAR00662,33,0,0
MAR00663,0,0,0
MAR00664,1,0,0
MAR00665,2,0,0
MAR00666,21,0,0
MAR00667,40,0,0
MAR00668,22,0,0
MAR00669,40,0,0
MAR00670,26,0,0
MAR00671,30,0,0
MAR00672,30,0,0
MAR00673,36,0,0
MAR00674,1,0,0
MAR00675,42,0,0
MAR00676,31,0,0
MAR00677,21,0,0
MAR00678,37,0,0
MAR00679,34,0,0
MAR00680,29,0,0
MAR00681,32,0,0
MAR00682,36,0,0
MAR00683,29,0,0
MAR00684,27,0,0
MAR00685,1,0,0
MAR00686,0,0,0
MAR00687,43,0,0
MAR00688,26,0,0
MAR00689,30,0,0
MAR00690,25,0,0
MAR00691,30,1,0
MAR00692,29,0,0
MAR00693,25,0,0
MAR00694,25,0,0
MAR00695,33,0,0
MAR00696,0,0,0
MAR00697,23,0,0
MAR00698,3,0,0
MAR00699,24,0,0
MAR00700,1,0,0
MAR00701,31,0,0
MAR00702,27,0,0
MAR00703,26,0,0
MAR00704,24,0,0
MAR00705,18,0,0
MAR00706,18,0,0
MAR00707,33,0,0
MAR00708,0,0,0
MAR00709,0,0,0
MAR00710,23,0,0
MAR00711,40,0,0
MAR00712,0,0,0
MAR00713,0,0,0
MAR00714,34,0,0
MAR00715,27,0,0
MAR00716,30,0,0
MAR00717,0,0,0
MAR00718,39,0,0
MAR00719,24,0,0
MAR00720,27,0,0
MAR00721,33,0,0
MAR00722,30,0,0
MAR00723,25,2,0
MAR00724,24,0,0
MAR00725,33,0,0
MAR00726,0,0,0
MAR00727,27,0,0
MAR00728,2,0,0
MAR00729,0,0,0
MAR00730,29,0,0
MAR00731,30,0,0
MAR00732,31,0,0
MAR00733,1,0,0
MAR00734,28,0,0
MAR00735,21,0,0
MAR00736,39,0,0
MAR00737,33,0,0
MAR00738,25,0,0
MAR00739,30,0,0
MAR00740,28,0,0
MAR00741,28,0,0
MAR00742,4,0,0
MAR00743,35,0,0
MAR00744,34,0,0
MAR00745,38,0,0
MAR00746,0,0,0
MAR00747,33,0,0
MAR00748,0,0,0
MAR00749,29,0,0
MAR00750,26,0,0
MAR00751,3,0,0
MAR00752,21,0,0
MAR00753,35,0,0
MAR00754,23,0,0
MAR00755,0,0,0
MAR00756,25,0,0
MAR00757,20,0,0
MAR00758,29,0,0
MAR00759,22,0,0
MAR00760,24,0,0
MAR00761,0,0,0
MAR00762,0,0,0
MAR00763,22,0,0
MAR00764,22,0,0
MAR00765,14,0,0
MAR00766,1,0,0
MAR00767,21,0,0
MAR00768,31,0,0
MAR00769,1,0,0
MAR00770,28,0,0
MAR00771,2,0,0
MAR00772,27,0,0
MAR00773,32,0,0
MAR00774,26,0,0
MAR00775,0,0,0
MAR00776,27,0,0
MAR00777,32,0,0
MAR00778,3,0,0
MAR00779,25,0,0
MAR00780,28,0,0
MAR00781,35,0,0
MAR00782,24,0,0
MAR00783,1,0,0
MAR00784,36,0,0
MAR00785,38,0,0
MAR00786,32,0,0
MAR00787,2,0,0
MAR00788,34,0,0
MAR00789,30,0,0
MAR00790,3,0,0
MAR00791,30,0,0
MAR00792,39,0,0
MAR00793,0,0,0
MAR00794,1,0,0
MAR00795,33,0,0
MAR00796,40,0,0
MAR00797,20,0,0
MAR00798,0,0,0
MAR00799,2,0,0
MAR00800,31,0,0
MAR00801,29,2,0
MAR00802,31,0,0
MAR00803,0,0,0
MAR00804,25,0,0
MAR00805,34,0,0
MAR00806,0,0,0
MAR00807,27,0,0
MAR00808,0,0,0
MAR00809,1,0,0
MAR00810,22,0,0
MAR00811,26,0,0
MAR00812,33,0,0
MAR00813,17,0,0
MAR00814,13,0,0
MAR00815,25,2,0
MAR00816,19,0,0
MAR00817,0,0,0
MAR00818,0,0,0
MAR00819,0,0,0
MAR00820,26,0,0
MAR00821,0,0,0
MAR00822,32,0,0
MAR00823,1,0,0
MAR00824,0,0,0
MAR00825,26,0,0
MAR00826,27,0,0
MAR00827,23,0,0
MAR00828,42,0,0
MAR00829,0,0,0
MAR00830,45,0,0
MAR00831,28,0,0
MAR00832,0,0,0
MAR00833,29,0,0
MAR00834,35,0,0
MAR00835,37,0,0
MAR00836,0,0,0
MAR00837,40,0,0
MAR00838,32,0,0
MAR00839,34,0,0
MAR00840,40,0,0
MAR00841,43,0,0
MAR00842,0,0,0
MAR00843,34,0,0
MAR00844,0,0,0
MAR00845,4,0,0
MAR00846,30,0,0
MAR00847,0,0,0
MAR00848,1,0,0
MAR00849,31,0,0
MAR00850,42,0,0
MAR00851,30,0,0
MAR00852,36,0,0
MAR00853,20,0,0
MAR00854,34,0,0
MAR00855,30,0,0
MAR00856,0,0,0
MAR00857,1,0,0
MAR00858,2,0,0
MAR00859,0,0,0
MAR00860,27,0,0
MAR00861,0,0,0
MAR00862,16,0,0
MAR00863,22,0,0
MAR00864,23,0,0
MAR00865,2,0,0
MAR00866,0,0,0
MAR00867,0,0,0
MAR00868,25,0,0
MAR00869,26,0,0
MAR00870,31,0,0
MAR00871,1,0,0
MAR00872,20,0,0
MAR00873,37,0,0
MAR00874,30,0,0
MAR00875,24,0,0
MAR00876,0,0,0
MAR00877,32,0,0
MAR00878,27,0,0
MAR00879,27,0,0
MAR00880,4,0,0
MAR00881,31,0,0
MAR00882,29,0,0
MAR00883,29,0,0
MAR00884,33,0,0
MAR00885,4,0,0
MAR00886,33,0,0
MAR00887,23,0,0
MAR00888,29,0,0
MAR00889,30,0,0
MAR00890,23,0,0
MAR00891,1,1,0
MAR00892,3,0,0
MAR00893,40,0,0
MAR00894,0,0,0
MAR00895,1,0,0
MAR00896,39,0,0
MAR00897,2,0,0
MAR00898,0,0,0
MAR00899,49,0,0
MAR00900,31,0,0
MAR00901,2,0,0
MAR00902,29,0,0
MAR00903,28,1,0
MAR00904,31,0,0
MAR00905,38,0,0
MAR00906,0,0,0
MAR00907,32,0,0
MAR00908,26,0,0
MAR00909,34,1,0
MAR00910,32,0,0
MAR00911,29,0,0
MAR00912,28,0,0
MAR00913,29,0,0
MAR00914,0,0,0
MAR00915,0,0,0
MAR00916,19,0,0
MAR00917,31,0,0
MAR00918,0,0,0
MAR00919,3,0,0
MAR00920,24,0,0
MAR00921,23,0,0
MAR00922,2,0,0
MAR00923,15,0,0
MAR00924,3,2,0
MAR00925,2,0,0
MAR00926,0,0,0
MAR00927,29,0,0
MAR00928,1,0,0
MAR00929,7,0,0
MAR00930,33,0,0
MAR00931,15,0,0
MAR00932,23,1,0
MAR00933,0,0,0
MAR00934,35,0,0
MAR00935,23,0,0
MAR00936,18,0,0
MAR00937,27,0,0
MAR00938,0,0,0
MAR00939,23,0,0
MAR00940,32,0,0
MAR00941,0,0,0
MAR00942,0,0,0
MAR00943,0,0,0
MAR00944,35,0,0
MAR00945,38,0,0
MAR00946,37,0,0
MAR00947,42,0,0
MAR00948,24,0,0
MAR00949,24,0,0
MAR00950,0,0,0
MAR00951,0,0,0
MAR00952,41,0,0
MAR00953,38,0,0
MAR00954,39,0,0
MAR00955,28,0,0
MAR00956,27,0,0
MAR00957,39,0,0
MAR00958,0,0,0
MAR00959,28,0,0
MAR00960,27,0,0
MAR00961,39,0,0
MAR00962,0,0,0
MAR00963,27,0,0
MAR00964,0,0,0
MAR00965,30,0,0
MAR00966,0,0,0
MAR00967,34,0,0
MAR00968,31,0,0
MAR00969,0,0,0
MAR00970,0,0,0
MAR00971,25,0,0
MAR00972,25,0,0
MAR00973,27,0,0
MAR00974,33,0,0
MAR00975,2,0,0
MAR00976,27,0,0
MAR00977,0,0,0
MAR00978,2,0,0
MAR00979,17,0,0
MAR00980,16,0,0
MAR00981,1,0,0
MAR00982,29,0,0
MAR00983,2,0,0
MAR00984,14,0,0
MAR00985,18,0,0
MAR00986,26,0,0
MAR00987,29,0,0
MAR00988,25,2,0
MAR00989,24,0,0
MAR00990,23,0,0
MAR00991,22,0,0
MAR00992,35,0,0
MAR00993,35,0,0
MAR00994,0,0,0
MAR00995,0,0,0
MAR00996,27,0,0
MAR00997,26,0,0
MAR00998,31,0,0
MAR00999,34,0,0
MAR01000,35,0,0
MAR01001,34,0,0
MAR01002,0,0,0
MAR01003,18,0,0
MAR01004,29,0,0
MAR01005,20,0,0
MAR01006,4,0,0
MAR01007,0,0,0
MAR01008,0,0,0
MAR01009,0,0,0
MAR01010,41,0,0
MAR01011,35,0,0
MAR01012,36,0,0
MAR01013,41,0,0
MAR01014,0,0,0
MAR01015,33,0,0
MAR01016,0,0,0
MAR01017,26,0,0
MAR01018,28,0,0
MAR01019,41,0,0
MAR01020,41,0,0
MAR01021,39,0,0
MAR01022,29,0,0
MAR01023,36,0,0
MAR01024,35,0,0
MAR01025,0,0,0
MAR01026,21,0,0
MAR01027,30,0,0
MAR01028,34,0,0
MAR01029,31,0,0
MAR01030,24,0,0
MAR01031,24,0,0
MAR01032,3,0,0
MAR01033,1,0,0
MAR01034,0,0,0
MAR01035,23,0,0
MAR01036,3,0,0
MAR01037,19,0,0
MAR01038,2,0,0
MAR01039,25,0,0
MAR01040,0,0,0
MAR01041,10,0,0
MAR01042,0,0,0
MAR01043,27,0,0
MAR01044,0,0,0
MAR01045,3,0,0
MAR01046,26,0,0
MAR01047,24,0,0
MAR01048,0,0,0
MAR01049,22,0,0
MAR01050,27,0,0
MAR01051,0,0,0
MAR01052,30,0,0
MAR01053,2,0,0
MAR01054,35,0,0
MAR01055,28,0,0
MAR01056,24,0,0
MAR01057,31,0,0
MAR01058,28,0,0
MAR01059,35,0,0
MAR01060,2,0,0
MAR01061,23,0,0
MAR01062,42,0,0
MAR01063,38,0,0
MAR01064,40,0,0
MAR01065,40,0,0
MAR01066,31,0,0
MAR01067,40,0,0
MAR01068,0,0,0
MAR01069,43,0,0
MAR01070,36,0,0
MAR01071,23,0,0
MAR01072,0,0,0
MAR01073,28,0,0
MAR01074,33,0,0
MAR01075,0,0,0
MAR01076,30,0,0
MAR01077,24,0,0
MAR01078,0,0,0
MAR01079,40,0,0
MAR01080,32,0,0
MAR01081,34,0,0
MAR01082,26,0,0
MAR01083,37,0,0
MAR01084,26,0,0
MAR01085,29,0,0
MAR01086,24,0,0
MAR01087,1,0,0
MAR01088,28,0,0
MAR01089,23,0,0
MAR01090,0,0,0
MAR01091,20,0,0
MAR01092,29,0,0
MAR01093,26,0,0
MAR01094,22,0,0
MAR01095,25,0,0
MAR01096,23,0,0
MAR01097,33,0,0
MAR01098,2,0,0
MAR01099,22,0,0
MAR01100,3,0,0
MAR01101,25,0,0
MAR01102,0,0,0
MAR01103,25,0,0
MAR01104,23,0,0
MAR01105,33,0,0
MAR01106,26,0,0
MAR01107,40,0,0
MAR01108,0,0,0
MAR01109,30,0,0
MAR01110,32,0,0
MAR01111,30,2,0
MAR01112,33,0,0
MAR01113,38,0,0
MAR01114,34,0,0
MAR01115,43,0,0
MAR01116,36,0,0
MAR01117,27,0,0
MAR01118,34,0,0
MAR01119,25,0,0
MAR01120,0,0,0
MAR01121,31,0,0
MAR01122,29,0,0
MAR01123,33,0,0
MAR01124,31,0,0
MAR01125,2,0,0
MAR01126,43,0,0
MAR01127,0,0,0
MAR01128,0,0,0
MAR01129,30,0,0
MAR01130,31,0,0
MAR01131,36,0,0
MAR01132,0,0,0
MAR01133,32,0,0
MAR01134,41,0,0
MAR01135,31,0,0
MAR01136,30,0,0
MAR01137,6,0,0
MAR01138,28,0,0
MAR01139,3,0,0
MAR01140,3,0,0
MAR01141,27,0,0
MAR01142,33,0,0
MAR01143,24,0,0
MAR01144,3,0,0
MAR01145,0,0,0
MAR01146,20,0,0
MAR01147,0,0,0
MAR01148,29,0,0
MAR01149,32,0,0
MAR01150,0,0,0
MAR01151,25,0,0
MAR01152,4,0,0
MAR01153,26,0,0
MAR01154,26,0,0
MAR01155,25,0,0
MAR01156,3,0,0
MAR01157,32,0,0
MAR01158,19,0,0
MAR01159,28,0,0
