id_troncon,annee,jour,type
MAR00615,2007,22,casse
MAR01804,2007,24,casse
MAR01000,2007,30,casse
MAR01351,2007,63,casse
MAR00589,2007,86,casse
MAR02170,2007,98,casse
MAR01640,2007,100,casse
MAR01937,2007,105,casse
MAR01879,2007,107,casse
MAR02043,2007,111,casse
MAR00305,2007,113,casse
MAR02160,2007,116,casse
MAR00113,2007,117,casse
MAR00716,2007,121,casse
MAR01652,2007,136,casse
MAR00410,2007,138,casse
MAR00128,2007,160,casse
MAR00780,2007,164,casse
MAR01485,2007,183,casse
MAR01110,2007,203,casse
MAR00773,2007,209,casse
MAR01809,2007,226,casse
MAR01399,2007,229,casse
MAR00020,2007,234,casse
MAR00500,2007,236,casse
MAR01521,2007,250,casse
MAR00047,2007,253,casse
MAR01546,2007,256,casse
MAR00549,2007,266,casse
MAR02165,2007,274,casse
MAR01861,2007,278,casse
MAR01219,2007,294,casse
MAR01064,2007,304,casse
MAR02160,2007,305,casse
MAR00794,2007,312,casse
MAR00301,2007,315,casse
MAR00559,2007,334,casse
MAR01716,2007,338,casse
MAR02152,2007,339,casse
MAR00820,2007,343,casse
MAR01249,2007,349,casse
MAR00791,2007,356,casse
MAR00805,2007,358,casse
MAR00549,2008,9,casse
MAR02152,2008,27,casse
MAR00905,2008,36,casse
MAR01472,2008,43,casse
MAR01268,2008,46,casse
MAR01161,2008,61,casse
MAR02169,2008,64,casse
MAR01600,2008,81,casse
MAR02169,2008,87,casse
MAR00399,2008,90,casse
MAR00902,2008,92,casse
MAR01305,2008,92,casse
MAR02018,2008,96,casse
MAR00162,2008,97,casse
MAR01747,2008,100,casse
MAR00022,2008,101,casse
MAR01761,2008,104,casse
MAR01720,2008,105,casse
MAR00052,2008,114,casse
MAR01272,2008,118,casse
MAR01850,2008,118,casse
MAR01466,2008,123,casse
MAR00783,2008,129,casse
MAR00831,2008,132,casse
MAR00079,2008,133,casse
MAR01722,2008,135,casse
MAR01029,2008,138,casse
MAR01327,2008,167,casse
MAR00812,2008,170,casse
MAR01857,2008,170,casse
MAR01284,2008,173,casse
MAR01509,2008,174,casse
MAR00101,2008,178,casse
MAR02036,2008,180,casse
MAR00749,2008,182,casse
MAR00463,2008,188,casse
MAR00470,2008,189,casse
MAR02126,2008,201,casse
MAR01101,2008,219,casse
MAR01126,2008,226,casse
MAR00687,2008,233,casse
MAR02126,2008,239,casse
MAR00612,2008,247,casse
MAR00709,2008,248,casse
MAR00669,2008,257,casse
MAR00237,2008,260,casse
MAR01157,2008,266,casse
MAR00103,2008,273,casse
MAR00888,2008,295,casse
MAR02057,2008,314,casse
MAR00423,2008,334,casse
MAR01425,2008,337,casse
MAR00658,2008,339,casse
MAR01761,2008,345,casse
MAR02121,2008,350,casse
MAR00697,2008,357,casse
MAR01334,2008,361,casse
MAR01356,2009,2,casse
MAR02160,2009,4,casse
MAR01853,2009,11,casse
MAR00347,2009,27,casse
MAR01581,2009,39,casse
MAR00255,2009,56,casse
MAR01898,2009,56,casse
MAR01148,2009,65,casse
MAR00682,2009,73,casse
MAR02178,2009,73,casse
MAR01509,2009,83,casse
MAR01510,2009,88,casse
MAR01495,2009,97,casse
MAR01521,2009,98,casse
MAR00255,2009,101,casse
MAR00216,2009,108,casse
MAR00642,2009,111,casse
MAR02000,2009,113,casse
MAR01689,2009,130,casse
MAR02018,2009,141,casse
MAR01544,2009,145,casse
MAR01102,2009,152,casse
MAR00367,2009,154,casse
MAR00745,2009,157,casse
MAR01881,2009,157,casse
MAR00189,2009,172,casse
MAR01405,2009,197,casse
MAR01678,2009,225,casse
MAR00050,2009,228,casse
MAR01443,2009,240,casse
MAR00963,2009,253,casse
MAR00465,2009,266,casse
MAR01517,2009,276,casse
MAR01573,2009,280,casse
MAR01566,2009,284,casse
MAR00560,2009,304,casse
MAR02132,2009,311,casse
MAR01927,2009,331,casse
MAR00911,2009,345,casse
MAR00399,2009,346,casse
MAR01155,2009,347,casse
MAR01550,2009,350,casse
MAR01226,2009,351,casse
MAR00534,2009,354,casse
MAR00484,2009,355,casse
MAR00161,2009,363,casse
MAR02160,2009,365,casse
MAR00848,2010,7,casse
MAR01643,2010,27,casse
MAR00144,2010,30,casse
MAR01558,2010,32,casse
MAR02065,2010,50,casse
MAR01650,2010,51,casse
MAR02160,2010,51,casse
MAR00891,2010,76,casse
MAR00319,2010,80,casse
MAR00955,2010,99,casse
MAR02054,2010,103,casse
MAR00837,2010,114,casse
MAR01122,2010,117,casse
MAR00579,2010,122,casse
MAR00202,2010,132,casse
MAR02103,2010,138,casse
MAR00706,2010,141,casse
MAR01597,2010,141,casse
MAR01962,2010,144,casse
MAR02120,2010,150,casse
MAR01473,2010,152,casse
MAR00946,2010,155,casse
MAR00327,2010,157,casse
MAR02112,2010,167,casse
MAR01299,2010,175,casse
MAR01329,2010,176,casse
MAR00264,2010,178,casse
MAR00423,2010,180,casse
MAR00837,2010,187,casse
MAR01303,2010,187,casse
MAR01338,2010,199,casse
MAR00214,2010,200,casse
MAR01571,2010,208,casse
MAR00896,2010,212,casse
MAR00397,2010,225,casse
MAR00077,2010,232,casse
MAR00322,2010,243,casse
MAR00913,2010,266,casse
MAR01498,2010,290,casse
MAR01708,2010,303,casse
MAR01264,2010,305,casse
MAR00588,2010,307,casse
MAR02068,2010,307,casse
MAR00997,2010,309,casse
MAR00369,2010,324,casse
MAR01356,2010,330,casse
MAR00758,2010,344,casse
MAR00578,2010,348,casse
MAR02086,2010,349,casse
MAR01530,2010,360,casse
MAR01032,2011,4,casse
MAR01933,2011,6,casse
MAR01405,2011,8,casse
MAR01435,2011,13,casse
MAR02060,2011,18,casse
MAR01514,2011,31,casse
MAR01328,2011,41,casse
MAR01432,2011,47,casse
MAR00079,2011,51,casse
MAR00911,2011,63,casse
MAR01671,2011,66,casse
MAR02081,2011,93,casse
MAR00180,2011,96,casse
MAR01034,2011,97,casse
MAR01039,2011,109,casse
MAR01074,2011,110,casse
MAR01700,2011,134,casse
MAR01328,2011,140,casse
MAR01752,2011,149,casse
MAR01161,2011,153,casse
MAR00512,2011,154,casse
MAR01781,2011,155,casse
MAR01868,2011,186,casse
MAR00884,2011,188,casse
MAR00367,2011,193,casse
MAR01979,2011,193,casse
MAR01915,2011,194,casse
MAR00890,2011,196,casse
MAR02160,2011,200,casse
MAR01609,2011,202,casse
MAR01320,2011,218,casse
MAR00003,2011,221,casse
MAR00041,2011,228,casse
MAR01458,2011,233,casse
MAR00599,2011,244,casse
MAR00443,2011,248,casse
MAR01521,2011,250,casse
MAR01627,2011,252,casse
MAR01938,2011,252,casse
MAR00727,2011,255,casse
MAR00284,2011,258,casse
MAR00515,2011,271,casse
MAR01095,2011,305,casse
MAR00499,2011,319,casse
MAR00638,2011,320,casse
MAR00301,2011,321,casse
MAR00073,2011,325,casse
MAR00470,2011,330,casse
MAR00138,2011,333,casse
MAR01712,2011,335,casse
MAR01825,2011,336,casse
MAR01333,2011,355,casse
MAR01835,2011,358,casse
MAR01161,2011,362,casse
MAR01098,2011,364,casse
MAR01570,2012,10,casse
MAR02065,2012,16,casse
MAR01584,2012,26,casse
MAR00877,2012,27,casse
MAR01409,2012,28,casse
MAR01311,2012,53,casse
MAR00276,2012,60,casse
MAR01633,2012,64,casse
MAR00889,2012,67,casse
MAR01753,2012,113,casse
MAR01257,2012,120,casse
MAR00750,2012,122,casse
MAR02047,2012,135,casse
MAR00777,2012,136,casse
MAR01161,2012,136,casse
MAR01937,2012,147,casse
MAR00196,2012,148,casse
MAR00561,2012,165,casse
MAR00192,2012,175,casse
MAR01454,2012,177,casse
MAR01881,2012,197,casse
MAR01962,2012,200,casse
MAR01046,2012,210,casse
MAR00349,2012,214,casse
MAR01389,2012,216,casse
MAR00562,2012,219,casse
MAR00966,2012,223,casse
MAR01944,2012,225,casse
MAR01498,2012,234,casse
MAR01513,2012,234,casse
MAR00920,2012,236,casse
MAR01315,2012,239,casse
MAR00077,2012,241,casse
MAR00885,2012,242,casse
MAR01574,2012,256,casse
MAR01235,2012,257,casse
MAR01334,2012,264,casse
MAR01928,2012,270,casse
MAR01637,2012,275,casse
MAR00036,2012,282,casse
MAR00769,2012,293,casse
MAR01893,2012,293,casse
MAR00386,2012,301,casse
MAR00205,2012,304,casse
MAR00428,2012,315,casse
MAR00328,2012,316,casse
MAR01872,2012,331,casse
MAR01081,2012,351,casse
MAR02110,2012,355,casse
MAR01646,2012,360,casse
MAR00177,2012,365,casse
MAR00978,2013,4,casse
MAR00932,2013,16,casse
MAR01742,2013,21,casse
MAR01752,2013,28,casse
MAR02110,2013,36,casse
MAR01997,2013,42,casse
MAR00489,2013,44,casse
MAR00067,2013,48,casse
MAR01311,2013,48,casse
MAR00379,2013,59,casse
MAR01079,2013,71,casse
MAR00033,2013,80,casse
MAR00770,2013,81,casse
MAR01046,2013,82,casse
MAR00153,2013,100,casse
MAR00672,2013,103,casse
MAR02047,2013,114,casse
MAR01090,2013,123,casse
MAR01957,2013,133,casse
MAR01302,2013,148,casse
MAR00837,2013,166,casse
MAR00132,2013,174,casse
MAR00386,2013,176,casse
MAR00837,2013,181,casse
MAR01640,2013,181,casse
MAR01265,2013,189,casse
MAR00841,2013,207,casse
MAR01068,2013,219,casse
MAR01473,2013,237,casse
MAR01512,2013,248,casse
MAR00423,2013,261,casse
MAR01598,2013,281,casse
MAR01514,2013,291,casse
MAR01014,2013,298,casse
MAR00570,2013,307,casse
MAR01544,2013,307,casse
MAR01927,2013,314,casse
MAR01620,2013,315,casse
MAR01235,2013,316,casse
MAR01208,2013,325,casse
MAR00641,2013,342,casse
MAR00473,2013,348,casse
MAR01190,2013,348,casse
MAR00180,2013,364,casse
MAR00787,2014,5,casse
MAR01685,2014,11,casse
MAR00038,2014,13,casse
MAR00454,2014,15,casse
MAR01699,2014,17,casse
MAR01315,2014,24,casse
MAR01607,2014,24,casse
MAR00850,2014,29,casse
MAR01315,2014,34,casse
MAR00547,2014,39,casse
MAR00051,2014,52,casse
MAR01928,2014,68,casse
MAR00930,2014,76,casse
MAR01261,2014,79,casse
MAR00448,2014,83,casse
MAR00617,2014,91,casse
MAR00299,2014,97,casse
MAR00932,2014,97,casse
MAR00145,2014,101,casse
MAR00367,2014,101,casse
MAR00082,2014,118,casse
MAR01024,2014,119,casse
MAR00202,2014,141,casse
MAR00978,2014,144,casse
MAR00119,2014,152,casse
MAR00825,2014,162,casse
MAR01629,2014,176,casse
MAR02055,2014,176,casse
MAR00327,2014,178,casse
MAR00814,2014,178,casse
MAR01573,2014,184,casse
MAR01114,2014,246,casse
MAR01875,2014,248,casse
MAR01724,2014,256,casse
MAR01197,2014,267,casse
MAR01399,2014,282,casse
MAR02155,2014,295,casse
MAR00404,2014,304,casse
MAR01102,2014,311,casse
MAR00185,2014,346,casse
MAR00603,2014,348,casse
MAR00489,2014,352,casse
MAR01835,2014,357,casse
MAR01227,2015,15,casse
MAR00228,2015,19,casse
MAR01244,2015,29,casse
MAR00773,2015,33,casse
MAR01566,2015,36,casse
MAR00079,2015,42,casse
MAR01837,2015,51,casse
MAR00273,2015,57,casse
MAR01321,2015,62,casse
MAR00812,2015,69,casse
MAR01761,2015,70,casse
MAR00415,2015,75,casse
MAR00003,2015,76,casse
MAR01350,2015,89,casse
MAR01752,2015,100,casse
MAR00917,2015,101,casse
MAR01126,2015,118,casse
MAR01486,2015,122,casse
MAR01122,2015,123,casse
MAR01215,2015,139,casse
MAR00125,2015,141,casse
MAR00787,2015,143,casse
MAR00551,2015,145,casse
MAR01832,2015,145,casse
MAR00582,2015,148,casse
MAR00685,2015,151,casse
MAR00255,2015,160,casse
MAR01921,2015,188,casse
MAR01034,2015,190,casse
MAR00322,2015,191,casse
MAR00189,2015,193,casse
MAR00848,2015,196,casse
MAR00561,2015,202,casse
MAR00581,2015,204,casse
MAR00296,2015,205,casse
MAR00092,2015,207,casse
MAR01681,2015,210,casse
MAR00349,2015,212,casse
MAR01409,2015,215,casse
MAR01716,2015,220,casse
MAR01000,2015,225,casse
MAR01365,2015,243,casse
MAR02033,2015,247,casse
MAR01774,2015,249,casse
MAR00434,2015,259,casse
MAR02082,2015,275,casse
MAR01066,2015,283,casse
MAR00698,2015,313,casse
MAR01378,2015,315,casse
MAR02019,2015,329,casse
MAR01630,2015,340,casse
MAR00658,2015,342,casse
MAR00093,2015,362,casse
MAR00829,2016,10,casse
MAR00088,2016,12,casse
MAR00957,2016,15,casse
MAR00890,2016,17,casse
MAR00581,2016,18,casse
MAR00331,2016,34,casse
MAR00242,2016,37,casse
MAR00228,2016,41,casse
MAR00578,2016,50,casse
MAR00672,2016,52,casse
MAR01294,2016,61,casse
MAR02045,2016,73,casse
MAR00886,2016,74,casse
MAR00547,2016,86,casse
MAR01456,2016,87,casse
MAR01645,2016,87,casse
MAR00997,2016,97,casse
MAR01752,2016,97,casse
MAR01841,2016,109,casse
MAR00932,2016,116,casse
MAR00374,2016,117,casse
MAR00878,2016,120,casse
MAR01835,2016,133,casse
MAR01541,2016,139,casse
MAR01656,2016,139,casse
MAR00004,2016,142,casse
MAR01515,2016,143,casse
MAR01022,2016,155,casse
MAR00318,2016,162,casse
MAR00525,2016,164,casse
MAR01517,2016,174,casse
MAR02080,2016,174,casse
MAR01545,2016,188,casse
MAR00932,2016,191,casse
MAR00932,2016,191,casse
MAR01646,2016,199,casse
MAR00583,2016,205,casse
MAR01186,2016,220,casse
MAR00681,2016,221,casse
MAR01149,2016,228,casse
MAR01077,2016,259,casse
MAR00334,2016,262,casse
MAR01776,2016,263,casse
MAR00576,2016,276,casse
MAR01748,2016,284,casse
MAR00256,2016,299,casse
MAR01096,2016,302,casse
MAR02071,2016,311,casse
MAR01036,2016,320,casse
MAR01064,2016,323,casse
MAR00727,2016,324,casse
MAR00562,2016,329,casse
MAR00829,2016,338,casse
MAR00160,2016,342,casse
MAR01252,2016,343,casse
MAR01135,2016,344,casse
MAR00727,2016,345,casse
MAR00381,2016,350,casse
MAR00002,2016,354,casse
MAR02110,2016,360,casse
MAR00878,2016,365,casse
MAR01545,2017,7,casse
MAR01940,2017,7,casse
MAR01937,2017,10,casse
MAR01165,2017,15,casse
MAR01600,2017,20,casse
MAR00937,2017,27,casse
MAR01892,2017,27,casse
MAR00872,2017,31,casse
MAR00376,2017,33,casse
MAR01870,2017,33,casse
MAR00067,2017,34,casse
MAR02049,2017,40,casse
MAR00735,2017,44,casse
MAR01875,2017,59,casse
MAR00892,2017,64,casse
MAR01027,2017,77,casse
MAR01467,2017,82,casse
MAR00264,2017,83,casse
MAR01626,2017,86,casse
MAR01098,2017,87,casse
MAR00404,2017,89,casse
MAR00407,2017,89,casse
MAR00039,2017,92,casse
MAR00613,2017,94,casse
MAR02052,2017,96,casse
MAR00283,2017,102,casse
MAR01248,2017,102,casse
MAR00036,2017,112,casse
MAR01657,2017,112,casse
MAR00177,2017,114,casse
MAR01000,2017,114,casse
MAR00893,2017,122,casse
MAR01258,2017,137,casse
MAR00570,2017,138,casse
MAR02021,2017,138,casse
MAR00227,2017,147,casse
MAR00084,2017,152,casse
MAR01088,2017,169,casse
MAR00449,2017,204,casse
MAR00964,2017,207,casse
MAR01922,2017,215,casse
MAR01873,2017,233,casse
MAR00931,2017,248,casse
MAR00347,2017,265,casse
MAR01209,2017,303,casse
MAR01940,2017,317,casse
MAR00672,2017,333,casse
MAR01921,2017,336,casse
MAR00037,2017,341,casse
MAR00132,2017,343,casse
MAR00465,2017,347,casse
MAR00556,2017,353,casse
MAR00009,2018,3,casse
MAR02071,2018,3,casse
MAR01302,2018,4,casse
MAR01304,2018,12,casse
MAR00318,2018,23,casse
MAR02071,2018,35,casse
MAR00128,2018,43,casse
MAR00561,2018,65,casse
MAR02080,2018,71,casse
MAR00073,2018,72,casse
MAR02130,2018,73,casse
MAR00793,2018,76,casse
MAR00444,2018,79,casse
MAR01819,2018,89,casse
MAR01343,2018,109,casse
MAR00608,2018,110,casse
MAR01093,2018,113,casse
MAR00913,2018,116,casse
MAR00827,2018,120,casse
MAR01862,2018,136,casse
MAR00578,2018,138,casse
MAR00015,2018,139,casse
MAR01097,2018,149,casse
MAR00008,2018,156,casse
MAR01898,2018,177,casse
MAR00713,2018,182,casse
MAR00525,2018,193,casse
MAR01513,2018,199,casse
MAR00434,2018,202,casse
MAR00407,2018,236,casse
MAR02108,2018,238,casse
MAR01799,2018,239,casse
MAR01439,2018,243,casse
MAR01898,2018,244,casse
MAR01628,2018,248,casse
MAR01102,2018,255,casse
MAR00546,2018,260,casse
MAR00638,2018,267,casse
MAR00049,2018,275,casse
MAR00592,2018,277,casse
MAR01601,2018,278,casse
MAR00895,2018,280,casse
MAR00162,2018,295,casse
MAR00812,2018,307,casse
MAR00081,2018,313,casse
MAR00846,2018,332,casse
MAR02160,2018,334,casse
MAR01700,2018,342,casse
MAR00642,2018,344,casse
MAR00477,2018,347,casse
MAR00924,2018,352,casse
MAR00150,2018,359,casse
MAR00450,2018,362,casse
MAR01874,2018,365,casse
MAR01418,2019,9,casse
MAR00773,2019,10,casse
MAR00778,2019,16,casse
MAR01008,2019,16,casse
MAR00719,2019,18,casse
MAR00655,2019,20,casse
MAR01323,2019,26,casse
MAR01155,2019,28,casse
MAR01101,2019,32,casse
MAR01516,2019,39,casse
MAR00337,2019,41,casse
MAR00228,2019,52,casse
MAR01882,2019,54,casse
MAR00825,2019,56,casse
MAR01567,2019,70,casse
MAR01804,2019,71,casse
MAR00010,2019,72,casse
MAR00107,2019,73,casse
MAR01631,2019,76,casse
MAR01129,2019,82,casse
MAR00084,2019,98,casse
MAR00656,2019,101,casse
MAR00399,2019,109,casse
MAR01607,2019,116,casse
MAR00051,2019,139,casse
MAR01882,2019,152,casse
MAR01738,2019,155,casse
MAR01751,2019,155,casse
MAR01724,2019,160,casse
MAR00658,2019,182,casse
MAR00961,2019,188,casse
MAR01441,2019,188,casse
MAR00658,2019,189,casse
MAR01663,2019,216,casse
MAR01304,2019,217,casse
MAR00793,2019,237,casse
MAR01864,2019,241,casse
MAR00140,2019,243,casse
MAR01000,2019,251,casse
MAR00330,2019,252,casse
MAR00813,2019,257,casse
MAR01043,2019,274,casse
MAR00398,2019,279,casse
MAR01305,2019,279,casse
MAR02065,2019,284,casse
MAR01744,2019,286,casse
MAR00472,2019,294,casse
MAR00865,2019,294,casse
MAR00514,2019,326,casse
MAR01232,2019,329,casse
MAR00827,2019,332,casse
MAR01537,2019,333,casse
MAR00673,2019,341,casse
MAR00345,2019,343,casse
MAR01203,2019,360,casse
MAR01526,2019,365,casse
MAR00162,2020,2,casse
MAR00780,2020,3,casse
MAR00532,2020,19,casse
MAR00685,2020,29,casse
MAR00747,2020,43,casse
MAR00843,2020,43,casse
MAR01428,2020,49,casse
MAR00948,2020,53,casse
MAR00599,2020,76,casse
MAR01150,2020,78,casse
MAR00954,2020,80,casse
MAR00560,2020,83,casse
MAR00903,2020,86,casse
MAR01625,2020,95,casse
MAR00251,2020,113,casse
MAR01780,2020,123,casse
MAR01434,2020,131,casse
MAR01953,2020,144,casse
MAR02002,2020,168,casse
MAR01395,2020,172,casse
MAR00070,2020,178,casse
MAR00003,2020,179,casse
MAR01529,2020,182,casse
MAR01555,2020,186,casse
MAR01162,2020,192,casse
MAR01196,2020,194,casse
MAR01899,2020,194,casse
MAR01334,2020,206,casse
MAR01372,2020,214,casse
MAR02156,2020,218,casse
MAR01724,2020,231,casse
MAR02047,2020,241,casse
MAR01446,2020,257,casse
MAR02169,2020,282,casse
MAR01757,2020,287,casse
MAR01365,2020,294,casse
MAR00334,2020,296,casse
MAR01933,2020,304,casse
MAR01594,2020,306,casse
MAR00103,2020,307,casse
MAR00382,2020,307,casse
MAR00037,2020,310,casse
MAR01101,2020,311,casse
MAR00245,2020,312,casse
MAR00997,2020,319,casse
MAR01970,2020,319,casse
MAR02057,2020,323,casse
MAR00185,2020,333,casse
MAR01714,2020,338,casse
MAR01534,2020,340,casse
MAR01643,2020,352,casse
MAR01516,2020,354,casse
MAR00734,2020,357,casse
MAR00036,2021,4,casse
MAR01244,2021,31,casse
MAR00014,2021,39,casse
MAR01284,2021,39,casse
MAR01039,2021,40,casse
MAR01005,2021,42,casse
MAR01470,2021,45,casse
MAR01149,2021,49,casse
MAR00484,2021,60,casse
MAR01734,2021,69,casse
MAR00322,2021,80,casse
MAR00603,2021,80,casse
MAR01903,2021,88,casse
MAR01742,2021,114,casse
MAR01055,2021,127,casse
MAR00498,2021,129,casse
MAR00080,2021,135,casse
MAR00782,2021,140,casse
MAR02016,2021,151,casse
MAR01076,2021,165,casse
MAR00961,2021,181,casse
MAR00743,2021,186,casse
MAR01388,2021,212,casse
MAR01638,2021,214,casse
MAR01738,2021,232,casse
MAR00046,2021,236,casse
MAR02163,2021,237,casse
MAR01481,2021,247,casse
MAR01571,2021,247,casse
MAR00715,2021,256,casse
MAR00685,2021,261,casse
MAR01835,2021,266,casse
MAR01999,2021,274,casse
MAR01607,2021,289,casse
MAR01996,2021,295,casse
MAR02080,2021,302,casse
MAR00609,2021,303,casse
MAR00746,2021,321,casse
MAR00127,2021,336,casse
MAR01244,2021,340,casse
MAR01937,2021,341,casse
MAR01707,2021,342,casse
MAR00581,2021,349,casse
MAR02083,2021,351,casse
MAR00915,2022,14,casse
MAR01048,2022,14,casse
MAR01889,2022,20,casse
MAR01857,2022,34,casse
MAR00965,2022,42,casse
MAR01629,2022,45,casse
MAR00109,2022,49,casse
MAR00787,2022,55,casse
MAR01725,2022,79,casse
MAR01463,2022,80,casse
MAR02071,2022,92,casse
MAR01970,2022,97,casse
MAR00672,2022,103,casse
MAR00966,2022,129,casse
MAR01516,2022,133,casse
MAR00284,2022,139,casse
MAR00709,2022,140,casse
MAR00871,2022,143,casse
MAR01744,2022,149,casse
MAR01043,2022,163,casse
MAR00804,2022,168,casse
MAR01934,2022,184,casse
MAR02047,2022,193,casse
MAR01473,2022,194,casse
MAR00978,2022,202,casse
MAR01728,2022,210,casse
MAR00821,2022,214,casse
MAR00260,2022,216,casse
MAR00791,2022,216,casse
MAR00428,2022,223,casse
MAR00978,2022,228,casse
MAR01814,2022,229,casse
MAR00842,2022,230,casse
MAR00428,2022,235,casse
MAR00157,2022,238,casse
MAR02065,2022,239,casse
MAR00697,2022,249,casse
MAR00470,2022,256,casse
MAR00070,2022,264,casse
MAR01573,2022,270,casse
MAR00791,2022,279,casse
MAR00980,2022,279,casse
MAR00407,2022,298,casse
MAR01600,2022,303,casse
MAR01468,2022,329,casse
MAR01203,2022,344,casse
MAR01161,2022,346,casse
MAR00485,2022,349,casse
MAR02059,2022,352,casse
MAR00085,2022,360,casse
MAR00682,2022,363,casse
MAR00682,2023,2,casse
MAR00785,2023,4,casse
MAR01671,2023,13,casse
MAR00731,2023,46,casse
MAR00290,2023,61,casse
MAR00976,2023,69,casse
MAR01546,2023,69,casse
MAR00679,2023,72,casse
MAR01899,2023,81,casse
MAR00055,2023,102,casse
MAR01805,2023,107,casse
MAR01329,2023,113,casse
MAR01245,2023,123,casse
MAR00767,2023,132,casse
MAR00301,2023,137,casse
MAR01786,2023,142,casse
MAR01208,2023,143,casse
MAR02034,2023,145,casse
MAR00570,2023,153,casse
MAR00202,2023,156,casse
MAR01869,2023,167,casse
MAR01262,2023,172,casse
MAR01741,2023,173,casse
MAR01568,2023,188,casse
MAR01631,2023,198,casse
MAR00125,2023,201,casse
MAR00787,2023,206,casse
MAR00641,2023,213,casse
MAR01367,2023,218,casse
MAR01983,2023,219,casse
MAR00749,2023,224,casse
MAR01229,2023,236,casse
MAR01197,2023,238,casse
MAR01232,2023,241,casse
MAR00708,2023,249,casse
MAR01092,2023,252,casse
MAR02083,2023,263,casse
MAR00097,2023,287,casse
MAR00319,2023,287,casse
MAR01857,2023,303,casse
MAR01853,2023,307,casse
MAR00070,2023,312,casse
MAR01334,2023,312,casse
MAR00547,2023,319,casse
MAR01365,2023,320,casse
MAR00609,2023,322,casse
MAR01163,2023,326,casse
MAR00878,2023,333,casse
MAR01068,2023,335,casse
MAR01309,2023,340,casse
MAR00737,2023,341,casse
MAR01872,2023,346,casse
MAR01361,2023,347,casse
MAR01573,2023,352,casse
MAR01537,2023,365,casse
MAR00827,2024,3,casse
MAR02018,2024,14,casse
MAR00299,2024,17,casse
MAR00679,2024,34,casse
MAR01070,2024,38,casse
MAR01304,2024,44,casse
MAR01804,2024,52,casse
MAR01126,2024,53,casse
MAR01558,2024,64,casse
MAR00287,2024,66,casse
MAR00799,2024,66,casse
MAR00641,2024,67,casse
MAR00601,2024,72,casse
MAR00365,2024,78,casse
MAR00551,2024,89,casse
MAR00684,2024,89,casse
MAR00868,2024,89,casse
MAR00945,2024,100,casse
MAR00615,2024,105,casse
MAR01933,2024,108,casse
MAR01566,2024,112,casse
MAR01748,2024,113,casse
MAR01732,2024,115,casse
MAR02118,2024,130,casse
MAR01688,2024,134,casse
MAR02087,2024,137,casse
MAR02058,2024,143,casse
MAR01208,2024,145,casse
MAR00440,2024,146,casse
MAR00161,2024,153,casse
MAR00911,2024,155,casse
